Probenahme_Pflanzen_ID,Versuchsjahr,Termin,Parzelle_ID,Bemerkungen_ID
3724,1987,,12028,
3725,1987,,12029,
3726,1987,,12030,
3727,1987,,12031,
3728,1987,,12032,
3729,1987,,12033,
3730,1987,,12034,
3731,1987,,12035,
3732,1987,,12036,
3733,1987,,12037,
3734,1987,,12038,
3735,1987,,12039,
3736,1987,,12040,
3737,1987,,12041,
3738,1987,,12042,
3739,1987,,12043,
3740,1987,,12044,
3741,1987,,12045,
3742,1987,,12046,
3743,1987,,12047,
3744,1987,,12048,
3745,1987,,12049,
3746,1987,,12050,
3747,1987,,12051,
3748,1987,,12052,
3749,1987,,12053,
3750,1987,,12054,
3751,1987,,12055,
3752,1987,,12056,
3753,1987,,12057,
3754,1987,,12058,
3755,1987,,12059,
3756,1987,,12060,
3757,1987,,12061,
3758,1987,,12062,
3759,1987,,12063,
3760,1987,,12064,
3761,1987,,12065,
3762,1987,,12066,
3763,1987,,12067,
3764,1987,,12068,
3765,1987,,12069,
3766,1987,,12070,
3767,1987,,12071,
3768,1987,,12072,
3769,1987,,12073,
3770,1987,,12074,
3771,1987,,12075,
3772,1987,,12076,
3773,1987,,12077,
3774,1987,,12078,
3775,1987,,12079,
3776,1987,,12080,
3777,1987,,12081,
3778,1987,,12082,
3779,1987,,12083,
3780,1987,,12084,
3781,1987,,12085,
3782,1987,,12086,
3783,1987,,12087,
3784,1987,,12088,
3785,1987,,12089,
3786,1987,,12090,
3787,1987,,12091,
3788,1987,,12092,
3789,1987,,12093,
3790,1987,,12094,
3791,1987,,12095,
3792,1987,,12096,
3793,1987,,12097,
3794,1987,,12098,
3795,1987,,12099,
3796,1987,,12100,
3797,1987,,12101,
3798,1987,,12102,
3799,1987,,12103,
3800,1987,,12104,
3801,1987,,12105,
3802,1987,,12106,
3803,1987,,12107,
3804,1987,,12108,
3805,1987,,12109,
3806,1987,,12110,
3807,1987,,12111,
3808,1987,,12112,
3809,1987,,12113,
3810,1987,,12114,
3811,1987,,12115,
3812,1987,,12116,
3813,1987,,12117,
3814,1987,,12118,
3815,1987,,12119,
3816,1987,,12120,
3817,1987,,12121,
3818,1987,,12122,
3819,1987,,12123,
3820,1987,,12124,
3821,1987,,12125,
3822,1987,,12126,
3823,1987,,12127,
3824,1987,,12128,
3825,1987,,12129,
3826,1987,,12130,
3827,1987,,12131,
3828,1987,,12132,
3829,1987,,12133,
3830,1987,,12134,
3831,1987,,12135,
3832,1987,,12136,
3833,1987,,12137,
3834,1987,,12138,
3835,1987,,12139,
3836,1987,,12140,
3837,1987,,12141,
3838,1987,,12142,
3839,1987,,12143,
3840,1987,,12144,
3841,1987,,12145,
3842,1987,,12146,
3843,1987,,12147,
3844,1987,,12148,
3845,1987,,12149,
3846,1987,,12150,
3847,1987,,12151,
3848,1987,,12152,
3849,1987,,12153,
3850,1987,,12154,
3851,1987,,12155,
3852,1987,,12156,
3853,1987,,12157,
3854,1987,,12158,
3855,1987,,12159,
3856,1987,,12160,
3857,1987,,12161,
3858,1987,,12162,
3859,1987,,12163,
3860,1987,,12164,
3861,1987,,12165,
3862,1987,,12166,
3863,1987,,12167,
3864,1987,,12168,
3865,1988,,12022,
3866,1988,,12023,
3867,1988,,12024,
3868,1988,,12025,
3869,1988,,12026,
3870,1988,,12027,
3871,1988,,12028,
3872,1988,,12029,
3873,1988,,12030,
3874,1988,,12031,
3875,1988,,12032,
3876,1988,,12033,
3877,1988,,12034,
3878,1988,,12035,
3879,1988,,12036,
3880,1988,,12037,
3881,1988,,12038,
3882,1988,,12039,
3883,1988,,12040,
3884,1988,,12041,
3885,1988,,12042,
3886,1988,,12043,
3887,1988,,12044,
3888,1988,,12045,
3889,1988,,12046,
3890,1988,,12047,
3891,1988,,12048,
3892,1988,,12049,
3893,1988,,12050,
3894,1988,,12051,
3895,1988,,12052,
3896,1988,,12053,
3897,1988,,12054,
3898,1988,,12055,
3899,1988,,12056,
3900,1988,,12057,
3901,1988,,12058,
3902,1988,,12059,
3903,1988,,12060,
3904,1988,,12061,
3905,1988,,12062,
3906,1988,,12063,
3907,1988,,12064,
3908,1988,,12065,
3909,1988,,12066,
3910,1988,,12067,
3911,1988,,12068,
3912,1988,,12069,
3913,1988,,12070,
3914,1988,,12071,
3915,1988,,12072,
3916,1988,,12073,
3917,1988,,12074,
3918,1988,,12075,
3919,1988,,12076,
3920,1988,,12077,
3921,1988,,12078,
3922,1988,,12079,
3923,1988,,12080,
3924,1988,,12081,
3925,1988,,12082,
3926,1988,,12083,
3927,1988,,12084,
3928,1988,,12085,
3929,1988,,12086,
3930,1988,,12087,
3931,1988,,12088,
3932,1988,,12089,
3933,1988,,12090,
3934,1988,,12091,
3935,1988,,12092,
3936,1988,,12093,
3937,1988,,12094,
3938,1988,,12095,
3939,1988,,12096,
3940,1988,,12097,
3941,1988,,12098,
3942,1988,,12099,
3943,1988,,12100,
3944,1988,,12101,
3945,1988,,12102,
3946,1988,,12103,
3947,1988,,12104,
3948,1988,,12105,
3949,1988,,12106,
3950,1988,,12107,
3951,1988,,12108,
3952,1988,,12109,
3953,1988,,12110,
3954,1988,,12111,
3955,1988,,12112,
3956,1988,,12113,
3957,1988,,12114,
3958,1988,,12115,
3959,1988,,12116,
3960,1988,,12117,
3961,1988,,12118,
3962,1988,,12119,
3963,1988,,12120,
3964,1988,,12121,
3965,1988,,12122,
3966,1988,,12123,
3967,1988,,12124,
3968,1988,,12125,
3969,1988,,12126,
3970,1988,,12127,
3971,1988,,12128,
3972,1988,,12129,
3973,1988,,12130,
3974,1988,,12131,
3975,1988,,12132,
3976,1988,,12133,
3977,1988,,12134,
3978,1988,,12135,
3979,1988,,12136,
3980,1988,,12137,
3981,1988,,12138,
3982,1988,,12139,
3983,1988,,12140,
3984,1988,,12141,
3985,1988,,12142,
3986,1988,,12143,
3987,1988,,12144,
3988,1988,,12145,
3989,1988,,12146,
3990,1988,,12147,
3991,1988,,12148,
3992,1988,,12149,
3993,1988,,12150,
3994,1988,,12151,
3995,1988,,12152,
3996,1988,,12153,
3997,1988,,12154,
3998,1988,,12155,
3999,1988,,12156,
4000,1988,,12157,
4001,1988,,12158,
4002,1988,,12159,
4003,1988,,12160,
4004,1988,,12161,
4005,1988,,12162,
4006,1988,,12163,
4007,1988,,12164,
4008,1988,,12165,
4009,1988,,12166,
4010,1988,,12167,
4011,1988,,12168,
4012,1989,,12001,
4013,1989,,12002,
4014,1989,,12003,
4015,1989,,12004,
4016,1989,,12005,
4017,1989,,12006,
4018,1989,,12007,
4019,1989,,12008,
4020,1989,,12009,
4021,1989,,12010,
4022,1989,,12011,
4023,1989,,12012,
4024,1989,,12013,
4025,1989,,12014,
4026,1989,,12015,
4027,1989,,12016,
4028,1989,,12017,
4029,1989,,12018,
4030,1989,,12019,
4031,1989,,12020,
4032,1989,,12021,
4033,1989,,12022,
4034,1989,,12023,
4035,1989,,12024,
4036,1989,,12025,
4037,1989,,12026,
4038,1989,,12027,
4039,1989,,12028,
4040,1989,,12029,
4041,1989,,12030,
4042,1989,,12031,
4043,1989,,12032,
4044,1989,,12033,
4045,1989,,12034,
4046,1989,,12035,
4047,1989,,12036,
4048,1989,,12037,
4049,1989,,12038,
4050,1989,,12039,
4051,1989,,12040,
4052,1989,,12041,
4053,1989,,12042,
4054,1989,,12043,
4055,1989,,12044,
4056,1989,,12045,
4057,1989,,12046,
4058,1989,,12047,
4059,1989,,12048,
4060,1989,,12049,
4061,1989,,12050,
4062,1989,,12051,
4063,1989,,12052,
4064,1989,,12053,
4065,1989,,12054,
4066,1989,,12055,
4067,1989,,12056,
4068,1989,,12057,
4069,1989,,12058,
4070,1989,,12059,
4071,1989,,12060,
4072,1989,,12061,
4073,1989,,12062,
4074,1989,,12063,
4075,1989,,12064,
4076,1989,,12065,
4077,1989,,12066,
4078,1989,,12067,
4079,1989,,12068,
4080,1989,,12069,
4081,1989,,12070,
4082,1989,,12071,
4083,1989,,12072,
4084,1989,,12073,
4085,1989,,12074,
4086,1989,,12075,
4087,1989,,12076,
4088,1989,,12077,
4089,1989,,12078,
4090,1989,,12079,
4091,1989,,12080,
4092,1989,,12081,
4093,1989,,12082,
4094,1989,,12083,
4095,1989,,12084,
4096,1989,,12085,
4097,1989,,12086,
4098,1989,,12087,
4099,1989,,12088,
4100,1989,,12089,
4101,1989,,12090,
4102,1989,,12091,
4103,1989,,12092,
4104,1989,,12093,
4105,1989,,12094,
4106,1989,,12095,
4107,1989,,12096,
4108,1989,,12097,
4109,1989,,12098,
4110,1989,,12099,
4111,1989,,12100,
4112,1989,,12101,
4113,1989,,12102,
4114,1989,,12103,
4115,1989,,12104,
4116,1989,,12105,
4117,1989,,12106,
4118,1989,,12107,
4119,1989,,12108,
4120,1989,,12109,
4121,1989,,12110,
4122,1989,,12111,
4123,1989,,12112,
4124,1989,,12113,
4125,1989,,12114,
4126,1989,,12115,
4127,1989,,12116,
4128,1989,,12117,
4129,1989,,12118,
4130,1989,,12119,
4131,1989,,12120,
4132,1989,,12121,
4133,1989,,12122,
4134,1989,,12123,
4135,1989,,12124,
4136,1989,,12125,
4137,1989,,12126,
4138,1989,,12127,
4139,1989,,12128,
4140,1989,,12129,
4141,1989,,12130,
4142,1989,,12131,
4143,1989,,12132,
4144,1989,,12133,
4145,1989,,12134,
4146,1989,,12135,
4147,1989,,12136,
4148,1989,,12137,
4149,1989,,12138,
4150,1989,,12139,
4151,1989,,12140,
4152,1989,,12141,
4153,1989,,12142,
4154,1989,,12143,
4155,1989,,12144,
4156,1989,,12145,
4157,1989,,12146,
4158,1989,,12147,
4159,1989,,12148,
4160,1989,,12149,
4161,1989,,12150,
4162,1989,,12151,
4163,1989,,12152,
4164,1989,,12153,
4165,1989,,12154,
4166,1989,,12155,
4167,1989,,12156,
4168,1989,,12157,
4169,1989,,12158,
4170,1989,,12159,
4171,1989,,12160,
4172,1989,,12161,
4173,1989,,12162,
4174,1989,,12163,
4175,1989,,12164,
4176,1989,,12165,
4177,1989,,12166,
4178,1989,,12167,
4179,1989,,12168,
4180,1990,,12001,
4181,1990,,12002,
4182,1990,,12003,
4183,1990,,12004,
4184,1990,,12005,
4185,1990,,12006,
4186,1990,,12007,
4187,1990,,12008,
4188,1990,,12009,
4189,1990,,12010,
4190,1990,,12011,
4191,1990,,12012,
4192,1990,,12013,
4193,1990,,12014,
4194,1990,,12015,
4195,1990,,12016,
4196,1990,,12017,
4197,1990,,12018,
4198,1990,,12019,
4199,1990,,12020,
4200,1990,,12021,
4201,1990,,12022,
4202,1990,,12023,
4203,1990,,12024,
4204,1990,,12025,
4205,1990,,12026,
4206,1990,,12027,
4207,1990,,12028,
4208,1990,,12029,
4209,1990,,12030,
4210,1990,,12031,
4211,1990,,12032,
4212,1990,,12033,
4213,1990,,12034,
4214,1990,,12035,
4215,1990,,12036,
4216,1990,,12037,
4217,1990,,12038,
4218,1990,,12039,
4219,1990,,12040,
4220,1990,,12041,
4221,1990,,12042,
4222,1990,,12043,
4223,1990,,12044,
4224,1990,,12045,
4225,1990,,12046,
4226,1990,,12047,
4227,1990,,12048,
4228,1990,,12049,
4229,1990,,12050,
4230,1990,,12051,
4231,1990,,12052,
4232,1990,,12053,
4233,1990,,12054,
4234,1990,,12055,
4235,1990,,12056,
4236,1990,,12057,
4237,1990,,12058,
4238,1990,,12059,
4239,1990,,12060,
4240,1990,,12061,
4241,1990,,12062,
4242,1990,,12063,
4243,1990,,12064,
4244,1990,,12065,
4245,1990,,12066,
4246,1990,,12067,
4247,1990,,12068,
4248,1990,,12069,
4249,1990,,12070,
4250,1990,,12071,
4251,1990,,12072,
4252,1990,,12073,
4253,1990,,12074,
4254,1990,,12075,
4255,1990,,12076,
4256,1990,,12077,
4257,1990,,12078,
4258,1990,,12079,
4259,1990,,12080,
4260,1990,,12081,
4261,1990,,12082,
4262,1990,,12083,
4263,1990,,12084,
4264,1990,,12085,
4265,1990,,12086,
4266,1990,,12087,
4267,1990,,12088,
4268,1990,,12089,
4269,1990,,12090,
4270,1990,,12091,
4271,1990,,12092,
4272,1990,,12093,
4273,1990,,12094,
4274,1990,,12095,
4275,1990,,12096,
4276,1990,,12097,
4277,1990,,12098,
4278,1990,,12099,
4279,1990,,12100,
4280,1990,,12101,
4281,1990,,12102,
4282,1990,,12103,
4283,1990,,12104,
4284,1990,,12105,
4285,1990,,12106,
4286,1990,,12107,
4287,1990,,12108,
4288,1990,,12109,
4289,1990,,12110,
4290,1990,,12111,
4291,1990,,12112,
4292,1990,,12113,
4293,1990,,12114,
4294,1990,,12115,
4295,1990,,12116,
4296,1990,,12117,
4297,1990,,12118,
4298,1990,,12119,
4299,1990,,12120,
4300,1990,,12121,
4301,1990,,12122,
4302,1990,,12123,
4303,1990,,12124,
4304,1990,,12125,
4305,1990,,12126,
4306,1990,,12127,
4307,1990,,12128,
4308,1990,,12129,
4309,1990,,12130,
4310,1990,,12131,
4311,1990,,12132,
4312,1990,,12133,
4313,1990,,12134,
4314,1990,,12135,
4315,1990,,12136,
4316,1990,,12137,
4317,1990,,12138,
4318,1990,,12139,
4319,1990,,12140,
4320,1990,,12141,
4321,1990,,12142,
4322,1990,,12143,
4323,1990,,12144,
4324,1990,,12145,
4325,1990,,12146,
4326,1990,,12147,
4327,1990,,12148,
4328,1990,,12149,
4329,1990,,12150,
4330,1990,,12151,
4331,1990,,12152,
4332,1990,,12153,
4333,1990,,12154,
4334,1990,,12155,
4335,1990,,12156,
4336,1990,,12157,
4337,1990,,12158,
4338,1990,,12159,
4339,1990,,12160,
4340,1990,,12161,
4341,1990,,12162,
4342,1990,,12163,
4343,1990,,12164,
4344,1990,,12165,
4345,1990,,12166,
4346,1990,,12167,
4347,1990,,12168,
4348,1991,,12001,
4349,1991,,12002,
4350,1991,,12003,
4351,1991,,12004,
4352,1991,,12005,
4353,1991,,12006,
4354,1991,,12007,
4355,1991,,12008,
4356,1991,,12009,
4357,1991,,12010,
4358,1991,,12011,
4359,1991,,12012,
4360,1991,,12013,
4361,1991,,12014,
4362,1991,,12015,
4363,1991,,12016,
4364,1991,,12017,
4365,1991,,12018,
4366,1991,,12019,
4367,1991,,12020,
4368,1991,,12021,
4369,1991,,12022,
4370,1991,,12023,
4371,1991,,12024,
4372,1991,,12025,
4373,1991,,12026,
4374,1991,,12027,
4375,1991,,12028,
4376,1991,,12029,
4377,1991,,12030,
4378,1991,,12031,
4379,1991,,12032,
4380,1991,,12033,
4381,1991,,12034,
4382,1991,,12035,
4383,1991,,12036,
4384,1991,,12037,
4385,1991,,12038,
4386,1991,,12039,
4387,1991,,12040,
4388,1991,,12041,
4389,1991,,12042,
4390,1991,,12043,
4391,1991,,12044,
4392,1991,,12045,
4393,1991,,12046,
4394,1991,,12047,
4395,1991,,12048,
4396,1991,,12049,
4397,1991,,12050,
4398,1991,,12051,
4399,1991,,12052,
4400,1991,,12053,
4401,1991,,12054,
4402,1991,,12055,
4403,1991,,12056,
4404,1991,,12057,
4405,1991,,12058,
4406,1991,,12059,
4407,1991,,12060,
4408,1991,,12061,
4409,1991,,12062,
4410,1991,,12063,
4411,1991,,12064,
4412,1991,,12065,
4413,1991,,12066,
4414,1991,,12067,
4415,1991,,12068,
4416,1991,,12069,
4417,1991,,12070,
4418,1991,,12071,
4419,1991,,12072,
4420,1991,,12073,
4421,1991,,12074,
4422,1991,,12075,
4423,1991,,12076,
4424,1991,,12077,
4425,1991,,12078,
4426,1991,,12079,
4427,1991,,12080,
4428,1991,,12081,
4429,1991,,12082,
4430,1991,,12083,
4431,1991,,12084,
4432,1991,,12085,
4433,1991,,12086,
4434,1991,,12087,
4435,1991,,12088,
4436,1991,,12089,
4437,1991,,12090,
4438,1991,,12091,
4439,1991,,12092,
4440,1991,,12093,
4441,1991,,12094,
4442,1991,,12095,
4443,1991,,12096,
4444,1991,,12097,
4445,1991,,12098,
4446,1991,,12099,
4447,1991,,12100,
4448,1991,,12101,
4449,1991,,12102,
4450,1991,,12103,
4451,1991,,12104,
4452,1991,,12105,
4453,1991,,12106,
4454,1991,,12107,
4455,1991,,12108,
4456,1991,,12109,
4457,1991,,12110,
4458,1991,,12111,
4459,1991,,12112,
4460,1991,,12113,
4461,1991,,12114,
4462,1991,,12115,
4463,1991,,12116,
4464,1991,,12117,
4465,1991,,12118,
4466,1991,,12119,
4467,1991,,12120,
4468,1991,,12121,
4469,1991,,12122,
4470,1991,,12123,
4471,1991,,12124,
4472,1991,,12125,
4473,1991,,12126,
4474,1991,,12127,
4475,1991,,12128,
4476,1991,,12129,
4477,1991,,12130,
4478,1991,,12131,
4479,1991,,12132,
4480,1991,,12133,
4481,1991,,12134,
4482,1991,,12135,
4483,1991,,12136,
4484,1991,,12137,
4485,1991,,12138,
4486,1991,,12139,
4487,1991,,12140,
4488,1991,,12141,
4489,1991,,12142,
4490,1991,,12143,
4491,1991,,12144,
4492,1991,,12145,
4493,1991,,12146,
4494,1991,,12147,
4495,1991,,12148,
4496,1991,,12149,
4497,1991,,12150,
4498,1991,,12151,
4499,1991,,12152,
4500,1991,,12153,
4501,1991,,12154,
4502,1991,,12155,
4503,1991,,12156,
4504,1991,,12157,
4505,1991,,12158,
4506,1991,,12159,
4507,1991,,12160,
4508,1991,,12161,
4509,1991,,12162,
4510,1991,,12163,
4511,1991,,12164,
4512,1991,,12165,
4513,1991,,12166,
4514,1991,,12167,
4515,1991,,12168,
4516,1992,,12001,
4517,1992,,12002,
4518,1992,,12003,
4519,1992,,12004,
4520,1992,,12005,
4521,1992,,12006,
4522,1992,,12007,
4523,1992,,12008,
4524,1992,,12009,
4525,1992,,12010,
4526,1992,,12011,
4527,1992,,12012,
4528,1992,,12013,
4529,1992,,12014,
4530,1992,,12015,
4531,1992,,12016,
4532,1992,,12017,
4533,1992,,12018,
4534,1992,,12019,
4535,1992,,12020,
4536,1992,,12021,
4537,1992,,12022,
4538,1992,,12023,
4539,1992,,12024,
4540,1992,,12025,
4541,1992,,12026,
4542,1992,,12027,
4543,1992,,12028,
4544,1992,,12029,
4545,1992,,12030,
4546,1992,,12031,
4547,1992,,12032,
4548,1992,,12033,
4549,1992,,12034,
4550,1992,,12035,
4551,1992,,12036,
4552,1992,,12037,
4553,1992,,12038,
4554,1992,,12039,
4555,1992,,12040,
4556,1992,,12041,
4557,1992,,12042,
4558,1992,,12043,
4559,1992,,12044,
4560,1992,,12045,
4561,1992,,12046,
4562,1992,,12047,
4563,1992,,12048,
4564,1992,,12049,
4565,1992,,12050,
4566,1992,,12051,
4567,1992,,12052,
4568,1992,,12053,
4569,1992,,12054,
4570,1992,,12055,
4571,1992,,12056,
4572,1992,,12057,
4573,1992,,12058,
4574,1992,,12059,
4575,1992,,12060,
4576,1992,,12061,
4577,1992,,12062,
4578,1992,,12063,
4579,1992,,12064,
4580,1992,,12065,
4581,1992,,12066,
4582,1992,,12067,
4583,1992,,12068,
4584,1992,,12069,
4585,1992,,12070,
4586,1992,,12071,
4587,1992,,12072,
4588,1992,,12073,
4589,1992,,12074,
4590,1992,,12075,
4591,1992,,12076,
4592,1992,,12077,
4593,1992,,12078,
4594,1992,,12079,
4595,1992,,12080,
4596,1992,,12081,
4597,1992,,12082,
4598,1992,,12083,
4599,1992,,12084,
4600,1992,,12085,
4601,1992,,12086,
4602,1992,,12087,
4603,1992,,12088,
4604,1992,,12089,
4605,1992,,12090,
4606,1992,,12091,
4607,1992,,12092,
4608,1992,,12093,
4609,1992,,12094,
4610,1992,,12095,
4611,1992,,12096,
4612,1992,,12097,
4613,1992,,12098,
4614,1992,,12099,
4615,1992,,12100,
4616,1992,,12101,
4617,1992,,12102,
4618,1992,,12103,
4619,1992,,12104,
4620,1992,,12105,
4621,1992,,12106,
4622,1992,,12107,
4623,1992,,12108,
4624,1992,,12109,
4625,1992,,12110,
4626,1992,,12111,
4627,1992,,12112,
4628,1992,,12113,
4629,1992,,12114,
4630,1992,,12115,
4631,1992,,12116,
4632,1992,,12117,
4633,1992,,12118,
4634,1992,,12119,
4635,1992,,12120,
4636,1992,,12121,
4637,1992,,12122,
4638,1992,,12123,
4639,1992,,12124,
4640,1992,,12125,
4641,1992,,12126,
4642,1992,,12127,
4643,1992,,12128,
4644,1992,,12129,
4645,1992,,12130,
4646,1992,,12131,
4647,1992,,12132,
4648,1992,,12133,
4649,1992,,12134,
4650,1992,,12135,
4651,1992,,12136,
4652,1992,,12137,
4653,1992,,12138,
4654,1992,,12139,
4655,1992,,12140,
4656,1992,,12141,
4657,1992,,12142,
4658,1992,,12143,
4659,1992,,12144,
4660,1992,,12145,
4661,1992,,12146,
4662,1992,,12147,
4663,1992,,12148,
4664,1992,,12149,
4665,1992,,12150,
4666,1992,,12151,
4667,1992,,12152,
4668,1992,,12153,
4669,1992,,12154,
4670,1992,,12155,
4671,1992,,12156,
4672,1992,,12157,
4673,1992,,12158,
4674,1992,,12159,
4675,1992,,12160,
4676,1992,,12161,
4677,1992,,12162,
4678,1992,,12163,
4679,1992,,12164,
4680,1992,,12165,
4681,1992,,12166,
4682,1992,,12167,
4683,1992,,12168,
4684,1993,,12001,
4685,1993,,12002,
4686,1993,,12003,
4687,1993,,12004,
4688,1993,,12005,
4689,1993,,12006,
4690,1993,,12007,
4691,1993,,12008,
4692,1993,,12009,
4693,1993,,12010,
4694,1993,,12011,
4695,1993,,12012,
4696,1993,,12013,
4697,1993,,12014,
4698,1993,,12015,
4699,1993,,12016,
4700,1993,,12017,
4701,1993,,12018,
4702,1993,,12019,
4703,1993,,12020,
4704,1993,,12021,
4705,1993,,12022,
4706,1993,,12023,
4707,1993,,12024,
4708,1993,,12025,
4709,1993,,12026,
4710,1993,,12027,
4711,1993,,12028,
4712,1993,,12029,
4713,1993,,12030,
4714,1993,,12031,
4715,1993,,12032,
4716,1993,,12033,
4717,1993,,12034,
4718,1993,,12035,
4719,1993,,12036,
4720,1993,,12037,
4721,1993,,12038,
4722,1993,,12039,
4723,1993,,12040,
4724,1993,,12041,
4725,1993,,12042,
4726,1993,,12043,
4727,1993,,12044,
4728,1993,,12045,
4729,1993,,12046,
4730,1993,,12047,
4731,1993,,12048,
4732,1993,,12049,
4733,1993,,12050,
4734,1993,,12051,
4735,1993,,12052,
4736,1993,,12053,
4737,1993,,12054,
4738,1993,,12055,
4739,1993,,12056,
4740,1993,,12057,
4741,1993,,12058,
4742,1993,,12059,
4743,1993,,12060,
4744,1993,,12061,
4745,1993,,12062,
4746,1993,,12063,
4747,1993,,12064,
4748,1993,,12065,
4749,1993,,12066,
4750,1993,,12067,
4751,1993,,12068,
4752,1993,,12069,
4753,1993,,12070,
4754,1993,,12071,
4755,1993,,12072,
4756,1993,,12073,
4757,1993,,12074,
4758,1993,,12075,
4759,1993,,12076,
4760,1993,,12077,
4761,1993,,12078,
4762,1993,,12079,
4763,1993,,12080,
4764,1993,,12081,
4765,1993,,12082,
4766,1993,,12083,
4767,1993,,12084,
4768,1993,,12085,
4769,1993,,12086,
4770,1993,,12087,
4771,1993,,12088,
4772,1993,,12089,
4773,1993,,12090,
4774,1993,,12091,
4775,1993,,12092,
4776,1993,,12093,
4777,1993,,12094,
4778,1993,,12095,
4779,1993,,12096,
4780,1993,,12097,
4781,1993,,12098,
4782,1993,,12099,
4783,1993,,12100,
4784,1993,,12101,
4785,1993,,12102,
4786,1993,,12103,
4787,1993,,12104,
4788,1993,,12105,
4789,1993,,12106,
4790,1993,,12107,
4791,1993,,12108,
4792,1993,,12109,
4793,1993,,12110,
4794,1993,,12111,
4795,1993,,12112,
4796,1993,,12113,
4797,1993,,12114,
4798,1993,,12115,
4799,1993,,12116,
4800,1993,,12117,
4801,1993,,12118,
4802,1993,,12119,
4803,1993,,12120,
4804,1993,,12121,
4805,1993,,12122,
4806,1993,,12123,
4807,1993,,12124,
4808,1993,,12125,
4809,1993,,12126,
4810,1993,,12127,
4811,1993,,12128,
4812,1993,,12129,
4813,1993,,12130,
4814,1993,,12131,
4815,1993,,12132,
4816,1993,,12133,
4817,1993,,12134,
4818,1993,,12135,
4819,1993,,12136,
4820,1993,,12137,
4821,1993,,12138,
4822,1993,,12139,
4823,1993,,12140,
4824,1993,,12141,
4825,1993,,12142,
4826,1993,,12143,
4827,1993,,12144,
4828,1993,,12145,
4829,1993,,12146,
4830,1993,,12147,
4831,1993,,12148,
4832,1993,,12149,
4833,1993,,12150,
4834,1993,,12151,
4835,1993,,12152,
4836,1993,,12153,
4837,1993,,12154,
4838,1993,,12155,
4839,1993,,12156,
4840,1993,,12157,
4841,1993,,12158,
4842,1993,,12159,
4843,1993,,12160,
4844,1993,,12161,
4845,1993,,12162,
4846,1993,,12163,
4847,1993,,12164,
4848,1993,,12165,
4849,1993,,12166,
4850,1993,,12167,
4851,1993,,12168,
4852,1994,,12001,
4853,1994,,12002,
4854,1994,,12003,
4855,1994,,12004,
4856,1994,,12005,
4857,1994,,12006,
4858,1994,,12007,
4859,1994,,12008,
4860,1994,,12009,
4861,1994,,12010,
4862,1994,,12011,
4863,1994,,12012,
4864,1994,,12013,
4865,1994,,12014,
4866,1994,,12015,
4867,1994,,12016,
4868,1994,,12017,
4869,1994,,12018,
4870,1994,,12019,
4871,1994,,12020,
4872,1994,,12021,
4873,1994,,12022,
4874,1994,,12023,
4875,1994,,12024,
4876,1994,,12025,
4877,1994,,12026,
4878,1994,,12027,
4879,1994,,12028,
4880,1994,,12029,
4881,1994,,12030,
4882,1994,,12031,
4883,1994,,12032,
4884,1994,,12033,
4885,1994,,12034,
4886,1994,,12035,
4887,1994,,12036,
4888,1994,,12037,
4889,1994,,12038,
4890,1994,,12039,
4891,1994,,12040,
4892,1994,,12041,
4893,1994,,12042,
4894,1994,,12043,
4895,1994,,12044,
4896,1994,,12045,
4897,1994,,12046,
4898,1994,,12047,
4899,1994,,12048,
4900,1994,,12049,
4901,1994,,12050,
4902,1994,,12051,
4903,1994,,12052,
4904,1994,,12053,
4905,1994,,12054,
4906,1994,,12055,
4907,1994,,12056,
4908,1994,,12057,
4909,1994,,12058,
4910,1994,,12059,
4911,1994,,12060,
4912,1994,,12061,
4913,1994,,12062,
4914,1994,,12063,
4915,1994,,12064,
4916,1994,,12065,
4917,1994,,12066,
4918,1994,,12067,
4919,1994,,12068,
4920,1994,,12069,
4921,1994,,12070,
4922,1994,,12071,
4923,1994,,12072,
4924,1994,,12073,
4925,1994,,12074,
4926,1994,,12075,
4927,1994,,12076,
4928,1994,,12077,
4929,1994,,12078,
4930,1994,,12079,
4931,1994,,12080,
4932,1994,,12081,
4933,1994,,12082,
4934,1994,,12083,
4935,1994,,12084,
4936,1994,,12085,
4937,1994,,12086,
4938,1994,,12087,
4939,1994,,12088,
4940,1994,,12089,
4941,1994,,12090,
4942,1994,,12091,
4943,1994,,12092,
4944,1994,,12093,
4945,1994,,12094,
4946,1994,,12095,
4947,1994,,12096,
4948,1994,,12097,
4949,1994,,12098,
4950,1994,,12099,
4951,1994,,12100,
4952,1994,,12101,
4953,1994,,12102,
4954,1994,,12103,
4955,1994,,12104,
4956,1994,,12105,
4957,1994,,12106,
4958,1994,,12107,
4959,1994,,12108,
4960,1994,,12109,
4961,1994,,12110,
4962,1994,,12111,
4963,1994,,12112,
4964,1994,,12113,
4965,1994,,12114,
4966,1994,,12115,
4967,1994,,12116,
4968,1994,,12117,
4969,1994,,12118,
4970,1994,,12119,
4971,1994,,12120,
4972,1994,,12121,
4973,1994,,12122,
4974,1994,,12123,
4975,1994,,12124,
4976,1994,,12125,
4977,1994,,12126,
4978,1994,,12127,
4979,1994,,12128,
4980,1994,,12129,
4981,1994,,12130,
4982,1994,,12131,
4983,1994,,12132,
4984,1994,,12133,
4985,1994,,12134,
4986,1994,,12135,
4987,1994,,12136,
4988,1994,,12137,
4989,1994,,12138,
4990,1994,,12139,
4991,1994,,12140,
