Beregnung_ID,Versuchsjahr,Termin,Parzelle_ID,Menge,Bemerkungen_ID
1145,1975,1975-08-14T00:00:00,12053,20,
1146,1975,1975-08-14T00:00:00,12052,20,
1147,1975,1975-08-14T00:00:00,12051,20,
1148,1975,1975-08-14T00:00:00,12050,20,
1149,1975,1975-08-14T00:00:00,12049,20,
1150,1975,1975-08-14T00:00:00,12048,20,
1151,1975,1975-08-14T00:00:00,12047,20,
1152,1975,1975-08-14T00:00:00,12046,20,
1153,1975,1975-08-14T00:00:00,12045,20,
1154,1975,1975-08-14T00:00:00,12044,20,
1155,1975,1975-08-14T00:00:00,12043,20,
1156,1975,1975-08-14T00:00:00,12042,20,
1157,1975,1975-08-14T00:00:00,12041,20,
1158,1975,1975-08-14T00:00:00,12040,20,
1159,1975,1975-08-14T00:00:00,12039,20,
1160,1975,1975-08-14T00:00:00,12038,20,
1161,1975,1975-08-14T00:00:00,12037,20,
1162,1975,1975-08-14T00:00:00,12036,20,
1163,1975,1975-08-14T00:00:00,12035,20,
1164,1975,1975-08-14T00:00:00,12034,20,
1165,1975,1975-08-14T00:00:00,12033,20,
1166,1975,1975-08-14T00:00:00,12032,20,
1167,1975,1975-08-14T00:00:00,12031,20,
1168,1975,1975-08-14T00:00:00,12030,20,
1169,1975,1975-08-14T00:00:00,12029,20,
1170,1975,1975-08-14T00:00:00,12028,20,
1171,1975,1975-08-14T00:00:00,12027,20,
1172,1975,1975-08-14T00:00:00,12026,20,
1173,1975,1975-08-14T00:00:00,12025,20,
1174,1975,1975-08-14T00:00:00,12024,20,
1175,1975,1975-08-14T00:00:00,12023,20,
1176,1975,1975-08-14T00:00:00,12022,20,
1177,1975,1975-08-20T00:00:00,12022,20,
1178,1975,1975-08-20T00:00:00,12023,20,
1179,1975,1975-08-20T00:00:00,12024,20,
1180,1975,1975-08-20T00:00:00,12025,20,
1181,1975,1975-08-20T00:00:00,12026,20,
1182,1975,1975-08-20T00:00:00,12027,20,
1183,1975,1975-08-20T00:00:00,12028,20,
1184,1975,1975-08-20T00:00:00,12029,20,
1185,1975,1975-08-20T00:00:00,12030,20,
1186,1975,1975-08-20T00:00:00,12031,20,
1187,1975,1975-08-20T00:00:00,12032,20,
1188,1975,1975-08-20T00:00:00,12033,20,
1189,1975,1975-08-20T00:00:00,12034,20,
1190,1975,1975-08-20T00:00:00,12035,20,
1191,1975,1975-08-20T00:00:00,12036,20,
1192,1975,1975-08-20T00:00:00,12037,20,
1193,1975,1975-08-20T00:00:00,12038,20,
1194,1975,1975-08-20T00:00:00,12039,20,
1195,1975,1975-08-20T00:00:00,12040,20,
1196,1975,1975-08-20T00:00:00,12041,20,
1197,1975,1975-08-20T00:00:00,12042,20,
1198,1975,1975-08-20T00:00:00,12043,20,
1199,1975,1975-08-20T00:00:00,12044,20,
1200,1975,1975-08-20T00:00:00,12045,20,
1201,1975,1975-08-20T00:00:00,12046,20,
1202,1975,1975-08-20T00:00:00,12047,20,
1203,1975,1975-08-20T00:00:00,12048,20,
1204,1975,1975-08-20T00:00:00,12049,20,
1205,1975,1975-08-20T00:00:00,12050,20,
1206,1975,1975-08-20T00:00:00,12051,20,
1207,1975,1975-08-20T00:00:00,12052,20,
1208,1975,1975-08-20T00:00:00,12053,20,
1209,1975,1975-08-20T00:00:00,12054,20,
1210,1975,1975-08-20T00:00:00,12055,20,
1211,1975,1975-08-20T00:00:00,12056,20,
1212,1975,1975-08-20T00:00:00,12057,20,
1213,1975,1975-08-20T00:00:00,12058,20,
1214,1975,1975-08-20T00:00:00,12059,20,
1215,1975,1975-08-20T00:00:00,12060,20,
1216,1975,1975-08-20T00:00:00,12061,20,
1217,1975,1975-08-20T00:00:00,12062,20,
1218,1975,1975-08-20T00:00:00,12063,20,
1219,1975,1975-08-20T00:00:00,12106,20,
1220,1975,1975-08-20T00:00:00,12107,20,
1221,1975,1975-08-20T00:00:00,12108,20,
1222,1975,1975-08-20T00:00:00,12109,20,
1223,1975,1975-08-20T00:00:00,12110,20,
1224,1975,1975-08-20T00:00:00,12111,20,
1225,1975,1975-08-20T00:00:00,12112,20,
1226,1975,1975-08-20T00:00:00,12113,20,
1227,1975,1975-08-20T00:00:00,12114,20,
1228,1975,1975-08-20T00:00:00,12115,20,
1229,1975,1975-08-20T00:00:00,12116,20,
1230,1975,1975-08-20T00:00:00,12117,20,
1231,1975,1975-08-20T00:00:00,12118,20,
1232,1975,1975-08-20T00:00:00,12119,20,
1233,1975,1975-08-20T00:00:00,12147,20,
1234,1975,1975-08-20T00:00:00,12122,20,
1235,1975,1975-08-20T00:00:00,12120,20,
1236,1975,1975-08-20T00:00:00,12121,20,
1237,1975,1975-08-20T00:00:00,12123,20,
1238,1975,1975-08-20T00:00:00,12124,20,
1239,1975,1975-08-20T00:00:00,12125,20,
1240,1975,1975-08-20T00:00:00,12126,20,
1241,1975,1975-08-20T00:00:00,12127,20,
1242,1975,1975-08-20T00:00:00,12128,20,
1243,1975,1975-08-20T00:00:00,12129,20,
1244,1975,1975-08-20T00:00:00,12130,20,
1245,1975,1975-08-20T00:00:00,12131,20,
1246,1975,1975-08-20T00:00:00,12132,20,
1247,1975,1975-08-20T00:00:00,12133,20,
1248,1975,1975-08-20T00:00:00,12134,20,
1249,1975,1975-08-20T00:00:00,12135,20,
1250,1975,1975-08-20T00:00:00,12136,20,
1251,1975,1975-08-20T00:00:00,12137,20,
1252,1975,1975-08-20T00:00:00,12138,20,
1253,1975,1975-08-20T00:00:00,12139,20,
1254,1975,1975-08-20T00:00:00,12140,20,
1255,1975,1975-08-20T00:00:00,12141,20,
1256,1975,1975-08-20T00:00:00,12142,20,
1257,1975,1975-08-20T00:00:00,12143,20,
1258,1975,1975-08-20T00:00:00,12144,20,
1259,1975,1975-08-20T00:00:00,12145,20,
1260,1975,1975-08-20T00:00:00,12146,20,
1261,1975,1975-08-22T00:00:00,12146,20,
1262,1975,1975-08-22T00:00:00,12145,20,
1263,1975,1975-08-22T00:00:00,12144,20,
1264,1975,1975-08-22T00:00:00,12143,20,
1265,1975,1975-08-22T00:00:00,12142,20,
1266,1975,1975-08-22T00:00:00,12141,20,
1267,1975,1975-08-22T00:00:00,12140,20,
1268,1975,1975-08-22T00:00:00,12139,20,
1269,1975,1975-08-22T00:00:00,12138,20,
1270,1975,1975-08-22T00:00:00,12137,20,
1271,1975,1975-08-22T00:00:00,12136,20,
1272,1975,1975-08-22T00:00:00,12135,20,
1273,1975,1975-08-22T00:00:00,12134,20,
1274,1975,1975-08-22T00:00:00,12133,20,
1275,1975,1975-08-22T00:00:00,12132,20,
1276,1975,1975-08-22T00:00:00,12131,20,
1277,1975,1975-08-22T00:00:00,12130,20,
1278,1975,1975-08-22T00:00:00,12129,20,
1279,1975,1975-08-22T00:00:00,12128,20,
1280,1975,1975-08-22T00:00:00,12127,20,
1281,1975,1975-08-22T00:00:00,12126,20,
1282,1975,1975-08-22T00:00:00,12125,20,
1283,1975,1975-08-22T00:00:00,12124,20,
1284,1975,1975-08-22T00:00:00,12123,20,
1285,1975,1975-08-22T00:00:00,12121,20,
1286,1975,1975-08-22T00:00:00,12120,20,
1287,1975,1975-08-22T00:00:00,12122,20,
1288,1975,1975-08-22T00:00:00,12147,20,
1289,1975,1975-08-22T00:00:00,12119,20,
1290,1975,1975-08-22T00:00:00,12118,20,
1291,1975,1975-08-22T00:00:00,12117,20,
1292,1975,1975-08-22T00:00:00,12116,20,
1293,1975,1975-08-22T00:00:00,12115,20,
1294,1975,1975-08-22T00:00:00,12114,20,
1295,1975,1975-08-22T00:00:00,12113,20,
1296,1975,1975-08-22T00:00:00,12112,20,
1297,1975,1975-08-22T00:00:00,12111,20,
1298,1975,1975-08-22T00:00:00,12110,20,
1299,1975,1975-08-22T00:00:00,12109,20,
1300,1975,1975-08-22T00:00:00,12108,20,
1301,1975,1975-08-22T00:00:00,12107,20,
1302,1975,1975-08-22T00:00:00,12106,20,
1303,1975,1975-08-22T00:00:00,12063,20,
1304,1975,1975-08-22T00:00:00,12062,20,
1305,1975,1975-08-22T00:00:00,12061,20,
1306,1975,1975-08-22T00:00:00,12060,20,
1307,1975,1975-08-22T00:00:00,12059,20,
1308,1975,1975-08-22T00:00:00,12058,20,
1309,1975,1975-08-22T00:00:00,12057,20,
1310,1975,1975-08-22T00:00:00,12056,20,
1311,1975,1975-08-22T00:00:00,12055,20,
1312,1975,1975-08-22T00:00:00,12054,20,
1313,1975,1975-08-22T00:00:00,12053,20,
1314,1975,1975-08-22T00:00:00,12052,20,
1315,1975,1975-08-22T00:00:00,12051,20,
1316,1975,1975-08-22T00:00:00,12050,20,
1317,1975,1975-08-22T00:00:00,12049,20,
1318,1975,1975-08-22T00:00:00,12048,20,
1319,1975,1975-08-22T00:00:00,12047,20,
1320,1975,1975-08-22T00:00:00,12046,20,
1321,1975,1975-08-22T00:00:00,12045,20,
1322,1975,1975-08-22T00:00:00,12044,20,
1323,1975,1975-08-22T00:00:00,12043,20,
1324,1975,1975-08-22T00:00:00,12042,20,
1325,1975,1975-08-22T00:00:00,12041,20,
1326,1975,1975-08-22T00:00:00,12040,20,
1327,1975,1975-08-22T00:00:00,12039,20,
1328,1975,1975-08-22T00:00:00,12038,20,
1329,1975,1975-08-22T00:00:00,12037,20,
1330,1975,1975-08-22T00:00:00,12036,20,
1331,1975,1975-08-22T00:00:00,12035,20,
1332,1975,1975-08-22T00:00:00,12034,20,
1333,1975,1975-08-22T00:00:00,12033,20,
1334,1975,1975-08-22T00:00:00,12032,20,
1335,1975,1975-08-22T00:00:00,12031,20,
1336,1975,1975-08-22T00:00:00,12030,20,
1337,1975,1975-08-22T00:00:00,12029,20,
1338,1975,1975-08-22T00:00:00,12028,20,
1339,1975,1975-08-22T00:00:00,12027,20,
1340,1975,1975-08-22T00:00:00,12026,20,
1341,1975,1975-08-22T00:00:00,12025,20,
1342,1975,1975-08-22T00:00:00,12024,20,
1343,1975,1975-08-22T00:00:00,12023,20,
1344,1975,1975-08-22T00:00:00,12022,20,
1345,1975,1975-09-09T00:00:00,12022,20,
1346,1975,1975-09-09T00:00:00,12023,20,
1347,1975,1975-09-09T00:00:00,12024,20,
1348,1975,1975-09-09T00:00:00,12025,20,
1349,1975,1975-09-09T00:00:00,12026,20,
1350,1975,1975-09-09T00:00:00,12027,20,
1351,1975,1975-09-09T00:00:00,12028,20,
1352,1975,1975-09-09T00:00:00,12029,20,
1353,1975,1975-09-09T00:00:00,12030,20,
1354,1975,1975-09-09T00:00:00,12031,20,
1355,1975,1975-09-09T00:00:00,12032,20,
1356,1975,1975-09-09T00:00:00,12033,20,
1357,1975,1975-09-09T00:00:00,12034,20,
1358,1975,1975-09-09T00:00:00,12035,20,
1359,1975,1975-09-09T00:00:00,12036,20,
1360,1975,1975-09-09T00:00:00,12037,20,
1361,1975,1975-09-09T00:00:00,12038,20,
1362,1975,1975-09-09T00:00:00,12039,20,
1363,1975,1975-09-09T00:00:00,12040,20,
1364,1975,1975-09-09T00:00:00,12041,20,
1365,1975,1975-09-09T00:00:00,12042,20,
1366,1975,1975-09-09T00:00:00,12043,20,
1367,1975,1975-09-09T00:00:00,12044,20,
1368,1975,1975-09-09T00:00:00,12045,20,
1369,1975,1975-09-09T00:00:00,12046,20,
1370,1975,1975-09-09T00:00:00,12047,20,
1371,1975,1975-09-09T00:00:00,12048,20,
1372,1975,1975-09-09T00:00:00,12049,20,
1373,1975,1975-09-09T00:00:00,12050,20,
1374,1975,1975-09-09T00:00:00,12051,20,
1375,1975,1975-09-09T00:00:00,12052,20,
1376,1975,1975-09-09T00:00:00,12053,20,
1377,1975,1975-09-09T00:00:00,12054,20,
1378,1975,1975-09-09T00:00:00,12055,20,
1379,1975,1975-09-09T00:00:00,12056,20,
1380,1975,1975-09-09T00:00:00,12057,20,
1381,1975,1975-09-09T00:00:00,12058,20,
1382,1975,1975-09-09T00:00:00,12059,20,
1383,1975,1975-09-09T00:00:00,12060,20,
1384,1975,1975-09-09T00:00:00,12061,20,
1385,1975,1975-09-09T00:00:00,12062,20,
1386,1975,1975-09-09T00:00:00,12063,20,
1387,1975,1975-09-09T00:00:00,12106,20,
1388,1975,1975-09-09T00:00:00,12107,20,
1389,1975,1975-09-09T00:00:00,12108,20,
1390,1975,1975-09-09T00:00:00,12109,20,
1391,1975,1975-09-09T00:00:00,12110,20,
1392,1975,1975-09-09T00:00:00,12111,20,
1393,1975,1975-09-09T00:00:00,12112,20,
1394,1975,1975-09-09T00:00:00,12113,20,
1395,1975,1975-09-09T00:00:00,12114,20,
1396,1975,1975-09-09T00:00:00,12115,20,
1397,1975,1975-09-09T00:00:00,12116,20,
1398,1975,1975-09-09T00:00:00,12117,20,
1399,1975,1975-09-09T00:00:00,12118,20,
1400,1975,1975-09-09T00:00:00,12119,20,
1401,1975,1975-09-09T00:00:00,12147,20,
1402,1975,1975-09-09T00:00:00,12122,20,
1403,1975,1975-09-09T00:00:00,12120,20,
1404,1975,1975-09-09T00:00:00,12121,20,
1405,1975,1975-09-09T00:00:00,12123,20,
1406,1975,1975-09-09T00:00:00,12124,20,
1407,1975,1975-09-09T00:00:00,12125,20,
1408,1975,1975-09-09T00:00:00,12126,20,
1409,1975,1975-09-09T00:00:00,12127,20,
1410,1975,1975-09-09T00:00:00,12128,20,
1411,1975,1975-09-09T00:00:00,12129,20,
1412,1975,1975-09-09T00:00:00,12130,20,
1413,1975,1975-09-09T00:00:00,12131,20,
1414,1975,1975-09-09T00:00:00,12132,20,
1415,1975,1975-09-09T00:00:00,12133,20,
1416,1975,1975-09-09T00:00:00,12134,20,
1417,1975,1975-09-09T00:00:00,12135,20,
1418,1975,1975-09-09T00:00:00,12136,20,
1419,1975,1975-09-09T00:00:00,12137,20,
1420,1975,1975-09-09T00:00:00,12138,20,
1421,1975,1975-09-09T00:00:00,12139,20,
1422,1975,1975-09-09T00:00:00,12140,20,
1423,1975,1975-09-09T00:00:00,12141,20,
1424,1975,1975-09-09T00:00:00,12142,20,
1425,1975,1975-09-09T00:00:00,12143,20,
1426,1975,1975-09-09T00:00:00,12144,20,
1427,1975,1975-09-09T00:00:00,12145,20,
1428,1975,1975-09-09T00:00:00,12146,20,
1429,1976,1976-05-20T00:00:00,12146,20,
1430,1976,1976-05-20T00:00:00,12145,20,
1431,1976,1976-05-20T00:00:00,12144,20,
1432,1976,1976-05-20T00:00:00,12143,20,
1433,1976,1976-05-20T00:00:00,12142,20,
1434,1976,1976-05-20T00:00:00,12141,20,
1435,1976,1976-05-20T00:00:00,12140,20,
1436,1976,1976-05-20T00:00:00,12139,20,
1437,1976,1976-05-20T00:00:00,12138,20,
1438,1976,1976-05-20T00:00:00,12137,20,
1439,1976,1976-05-20T00:00:00,12136,20,
1440,1976,1976-05-20T00:00:00,12135,20,
1441,1976,1976-05-20T00:00:00,12134,20,
1442,1976,1976-05-20T00:00:00,12133,20,
1443,1976,1976-05-20T00:00:00,12132,20,
1444,1976,1976-05-20T00:00:00,12131,20,
1445,1976,1976-05-20T00:00:00,12130,20,
1446,1976,1976-05-20T00:00:00,12129,20,
1447,1976,1976-05-20T00:00:00,12128,20,
1448,1976,1976-05-20T00:00:00,12127,20,
1449,1976,1976-05-20T00:00:00,12126,20,
1450,1976,1976-05-20T00:00:00,12125,20,
1451,1976,1976-05-20T00:00:00,12124,20,
1452,1976,1976-05-20T00:00:00,12123,20,
1453,1976,1976-05-20T00:00:00,12121,20,
1454,1976,1976-05-20T00:00:00,12120,20,
1455,1976,1976-05-20T00:00:00,12122,20,
1456,1976,1976-05-20T00:00:00,12147,20,
1457,1976,1976-05-20T00:00:00,12119,20,
1458,1976,1976-05-20T00:00:00,12118,20,
1459,1976,1976-05-20T00:00:00,12117,20,
1460,1976,1976-05-20T00:00:00,12116,20,
1461,1976,1976-05-20T00:00:00,12115,20,
1462,1976,1976-05-20T00:00:00,12114,20,
1463,1976,1976-05-20T00:00:00,12113,20,
1464,1976,1976-05-20T00:00:00,12112,20,
1465,1976,1976-05-20T00:00:00,12111,20,
1466,1976,1976-05-20T00:00:00,12110,20,
1467,1976,1976-05-20T00:00:00,12109,20,
1468,1976,1976-05-20T00:00:00,12108,20,
1469,1976,1976-05-20T00:00:00,12107,20,
1470,1976,1976-05-20T00:00:00,12106,20,
1471,1976,1976-05-20T00:00:00,12063,20,
1472,1976,1976-05-20T00:00:00,12062,20,
1473,1976,1976-05-20T00:00:00,12061,20,
1474,1976,1976-05-20T00:00:00,12060,20,
1475,1976,1976-05-20T00:00:00,12059,20,
1476,1976,1976-05-20T00:00:00,12058,20,
1477,1976,1976-05-20T00:00:00,12057,20,
1478,1976,1976-05-20T00:00:00,12056,20,
1479,1976,1976-05-20T00:00:00,12055,20,
1480,1976,1976-05-20T00:00:00,12054,20,
1481,1976,1976-05-20T00:00:00,12053,20,
1482,1976,1976-05-20T00:00:00,12052,20,
1483,1976,1976-05-20T00:00:00,12051,20,
1484,1976,1976-05-20T00:00:00,12050,20,
1485,1976,1976-05-20T00:00:00,12049,20,
1486,1976,1976-05-20T00:00:00,12048,20,
1487,1976,1976-05-20T00:00:00,12047,20,
1488,1976,1976-05-20T00:00:00,12046,20,
1489,1976,1976-05-20T00:00:00,12045,20,
1490,1976,1976-05-20T00:00:00,12044,20,
1491,1976,1976-05-20T00:00:00,12043,20,
1492,1976,1976-05-20T00:00:00,12042,20,
1493,1976,1976-05-20T00:00:00,12041,20,
1494,1976,1976-05-20T00:00:00,12040,20,
1495,1976,1976-05-20T00:00:00,12039,20,
1496,1976,1976-05-20T00:00:00,12038,20,
1497,1976,1976-05-20T00:00:00,12037,20,
1498,1976,1976-05-20T00:00:00,12036,20,
1499,1976,1976-05-20T00:00:00,12035,20,
1500,1976,1976-05-20T00:00:00,12034,20,
1501,1976,1976-05-20T00:00:00,12033,20,
1502,1976,1976-05-20T00:00:00,12032,20,
1503,1976,1976-05-20T00:00:00,12031,20,
1504,1976,1976-05-20T00:00:00,12030,20,
1505,1976,1976-05-20T00:00:00,12029,20,
1506,1976,1976-05-20T00:00:00,12028,20,
1507,1976,1976-05-20T00:00:00,12027,20,
1508,1976,1976-05-20T00:00:00,12026,20,
1509,1976,1976-05-20T00:00:00,12025,20,
1510,1976,1976-05-20T00:00:00,12024,20,
1511,1976,1976-05-20T00:00:00,12023,20,
1512,1976,1976-05-20T00:00:00,12022,20,
1513,1976,1976-06-08T00:00:00,12022,20,
1514,1976,1976-06-08T00:00:00,12023,20,
1515,1976,1976-06-08T00:00:00,12024,20,
1516,1976,1976-06-08T00:00:00,12025,20,
1517,1976,1976-06-08T00:00:00,12026,20,
1518,1976,1976-06-08T00:00:00,12027,20,
1519,1976,1976-06-08T00:00:00,12028,20,
1520,1976,1976-06-08T00:00:00,12029,20,
1521,1976,1976-06-08T00:00:00,12030,20,
1522,1976,1976-06-08T00:00:00,12031,20,
1523,1976,1976-06-08T00:00:00,12032,20,
1524,1976,1976-06-08T00:00:00,12033,20,
1525,1976,1976-06-08T00:00:00,12034,20,
1526,1976,1976-06-08T00:00:00,12035,20,
1527,1976,1976-06-08T00:00:00,12036,20,
1528,1976,1976-06-08T00:00:00,12037,20,
1529,1976,1976-06-08T00:00:00,12038,20,
1530,1976,1976-06-08T00:00:00,12039,20,
1531,1976,1976-06-08T00:00:00,12040,20,
1532,1976,1976-06-08T00:00:00,12041,20,
1533,1976,1976-06-08T00:00:00,12042,20,
1534,1976,1976-06-08T00:00:00,12043,20,
1535,1976,1976-06-08T00:00:00,12044,20,
1536,1976,1976-06-08T00:00:00,12045,20,
1537,1976,1976-06-08T00:00:00,12046,20,
1538,1976,1976-06-08T00:00:00,12047,20,
1539,1976,1976-06-08T00:00:00,12048,20,
1540,1976,1976-06-08T00:00:00,12049,20,
1541,1976,1976-06-08T00:00:00,12050,20,
1542,1976,1976-06-08T00:00:00,12051,20,
1543,1976,1976-06-08T00:00:00,12052,20,
1544,1976,1976-06-08T00:00:00,12053,20,
1545,1976,1976-06-08T00:00:00,12054,20,
1546,1976,1976-06-08T00:00:00,12055,20,
1547,1976,1976-06-08T00:00:00,12056,20,
1548,1976,1976-06-08T00:00:00,12057,20,
1549,1976,1976-06-08T00:00:00,12058,20,
1550,1976,1976-06-08T00:00:00,12059,20,
1551,1976,1976-06-08T00:00:00,12060,20,
1552,1976,1976-06-08T00:00:00,12061,20,
1553,1976,1976-06-08T00:00:00,12062,20,
1554,1976,1976-06-08T00:00:00,12063,20,
1555,1976,1976-06-08T00:00:00,12106,20,
1556,1976,1976-06-08T00:00:00,12107,20,
1557,1976,1976-06-08T00:00:00,12108,20,
1558,1976,1976-06-08T00:00:00,12109,20,
1559,1976,1976-06-08T00:00:00,12110,20,
1560,1976,1976-06-08T00:00:00,12111,20,
1561,1976,1976-06-08T00:00:00,12112,20,
1562,1976,1976-06-08T00:00:00,12113,20,
1563,1976,1976-06-08T00:00:00,12114,20,
1564,1976,1976-06-08T00:00:00,12115,20,
1565,1976,1976-06-08T00:00:00,12116,20,
1566,1976,1976-06-08T00:00:00,12117,20,
1567,1976,1976-06-08T00:00:00,12118,20,
1568,1976,1976-06-08T00:00:00,12119,20,
1569,1976,1976-06-08T00:00:00,12147,20,
1570,1976,1976-06-08T00:00:00,12122,20,
1571,1976,1976-06-08T00:00:00,12120,20,
1572,1976,1976-06-08T00:00:00,12121,20,
1573,1976,1976-06-08T00:00:00,12123,20,
1574,1976,1976-06-08T00:00:00,12124,20,
1575,1976,1976-06-08T00:00:00,12125,20,
1576,1976,1976-06-08T00:00:00,12126,20,
1577,1976,1976-06-08T00:00:00,12127,20,
1578,1976,1976-06-08T00:00:00,12128,20,
1579,1976,1976-06-08T00:00:00,12129,20,
1580,1976,1976-06-08T00:00:00,12130,20,
1581,1976,1976-06-08T00:00:00,12131,20,
1582,1976,1976-06-08T00:00:00,12132,20,
1583,1976,1976-06-08T00:00:00,12133,20,
1584,1976,1976-06-08T00:00:00,12134,20,
1585,1976,1976-06-08T00:00:00,12135,20,
1586,1976,1976-06-08T00:00:00,12136,20,
1587,1976,1976-06-08T00:00:00,12137,20,
1588,1976,1976-06-08T00:00:00,12138,20,
1589,1976,1976-06-08T00:00:00,12139,20,
1590,1976,1976-06-08T00:00:00,12140,20,
1591,1976,1976-06-08T00:00:00,12141,20,
1592,1976,1976-06-08T00:00:00,12142,20,
1593,1976,1976-06-08T00:00:00,12143,20,
1594,1976,1976-06-08T00:00:00,12144,20,
1595,1976,1976-06-08T00:00:00,12145,20,
1596,1976,1976-06-08T00:00:00,12146,20,
1597,1976,1976-06-18T00:00:00,12146,22,
1598,1976,1976-06-18T00:00:00,12145,22,
1599,1976,1976-06-18T00:00:00,12144,22,
1600,1976,1976-06-18T00:00:00,12143,22,
1601,1976,1976-06-18T00:00:00,12142,22,
1602,1976,1976-06-18T00:00:00,12141,22,
1603,1976,1976-06-18T00:00:00,12140,22,
1604,1976,1976-06-18T00:00:00,12139,22,
1605,1976,1976-06-18T00:00:00,12138,22,
1606,1976,1976-06-18T00:00:00,12137,22,
1607,1976,1976-06-18T00:00:00,12136,22,
1608,1976,1976-06-18T00:00:00,12135,22,
1609,1976,1976-06-18T00:00:00,12134,22,
1610,1976,1976-06-18T00:00:00,12133,22,
1611,1976,1976-06-18T00:00:00,12132,22,
1612,1976,1976-06-18T00:00:00,12131,22,
1613,1976,1976-06-18T00:00:00,12130,22,
1614,1976,1976-06-18T00:00:00,12129,22,
1615,1976,1976-06-18T00:00:00,12128,22,
1616,1976,1976-06-18T00:00:00,12127,22,
1617,1976,1976-06-18T00:00:00,12126,22,
1618,1976,1976-06-18T00:00:00,12125,22,
1619,1976,1976-06-18T00:00:00,12124,22,
1620,1976,1976-06-18T00:00:00,12123,22,
1621,1976,1976-06-18T00:00:00,12121,22,
1622,1976,1976-06-18T00:00:00,12120,22,
1623,1976,1976-06-18T00:00:00,12122,22,
1624,1976,1976-06-18T00:00:00,12147,22,
1625,1976,1976-06-18T00:00:00,12119,22,
1626,1976,1976-06-18T00:00:00,12118,22,
1627,1976,1976-06-18T00:00:00,12117,22,
1628,1976,1976-06-18T00:00:00,12116,22,
1629,1976,1976-06-18T00:00:00,12115,22,
1630,1976,1976-06-18T00:00:00,12114,22,
1631,1976,1976-06-18T00:00:00,12113,22,
1632,1976,1976-06-18T00:00:00,12112,22,
1633,1976,1976-06-18T00:00:00,12111,22,
1634,1976,1976-06-18T00:00:00,12110,22,
1635,1976,1976-06-18T00:00:00,12109,22,
1636,1976,1976-06-18T00:00:00,12108,22,
1637,1976,1976-06-18T00:00:00,12107,22,
1638,1976,1976-06-18T00:00:00,12106,22,
1639,1976,1976-06-18T00:00:00,12063,22,
1640,1976,1976-06-18T00:00:00,12062,22,
1641,1976,1976-06-18T00:00:00,12061,22,
1642,1976,1976-06-18T00:00:00,12060,22,
1643,1976,1976-06-18T00:00:00,12059,22,
1644,1976,1976-06-18T00:00:00,12058,22,
1645,1976,1976-06-18T00:00:00,12057,22,
1646,1976,1976-06-18T00:00:00,12056,22,
1647,1976,1976-06-18T00:00:00,12055,22,
1648,1976,1976-06-18T00:00:00,12054,22,
1649,1976,1976-06-18T00:00:00,12053,22,
1650,1976,1976-06-18T00:00:00,12052,22,
1651,1976,1976-06-18T00:00:00,12051,22,
1652,1976,1976-06-18T00:00:00,12050,22,
1653,1976,1976-06-18T00:00:00,12049,22,
1654,1976,1976-06-18T00:00:00,12048,22,
1655,1976,1976-06-18T00:00:00,12047,22,
1656,1976,1976-06-18T00:00:00,12046,22,
1657,1976,1976-06-18T00:00:00,12045,22,
1658,1976,1976-06-18T00:00:00,12044,22,
1659,1976,1976-06-18T00:00:00,12043,22,
1660,1976,1976-06-18T00:00:00,12042,22,
1661,1976,1976-06-18T00:00:00,12041,22,
1662,1976,1976-06-18T00:00:00,12040,22,
1663,1976,1976-06-18T00:00:00,12039,22,
1664,1976,1976-06-18T00:00:00,12038,22,
1665,1976,1976-06-18T00:00:00,12037,22,
1666,1976,1976-06-18T00:00:00,12036,22,
1667,1976,1976-06-18T00:00:00,12035,22,
1668,1976,1976-06-18T00:00:00,12034,22,
1669,1976,1976-06-18T00:00:00,12033,22,
1670,1976,1976-06-18T00:00:00,12032,22,
1671,1976,1976-06-18T00:00:00,12031,22,
1672,1976,1976-06-18T00:00:00,12030,22,
1673,1976,1976-06-18T00:00:00,12029,22,
1674,1976,1976-06-18T00:00:00,12028,22,
1675,1976,1976-06-18T00:00:00,12027,22,
1676,1976,1976-06-18T00:00:00,12026,22,
1677,1976,1976-06-18T00:00:00,12025,22,
1678,1976,1976-06-18T00:00:00,12024,22,
1679,1976,1976-06-18T00:00:00,12023,22,
1680,1976,1976-06-18T00:00:00,12022,22,
1681,1976,1976-06-24T00:00:00,12022,20,
1682,1976,1976-06-24T00:00:00,12023,20,
1683,1976,1976-06-24T00:00:00,12024,20,
1684,1976,1976-06-24T00:00:00,12025,20,
1685,1976,1976-06-24T00:00:00,12026,20,
1686,1976,1976-06-24T00:00:00,12027,20,
1687,1976,1976-06-24T00:00:00,12028,20,
1688,1976,1976-06-24T00:00:00,12029,20,
1689,1976,1976-06-24T00:00:00,12030,20,
1690,1976,1976-06-24T00:00:00,12031,20,
1691,1976,1976-06-24T00:00:00,12032,20,
1692,1976,1976-06-24T00:00:00,12033,20,
1693,1976,1976-06-24T00:00:00,12034,20,
1694,1976,1976-06-24T00:00:00,12035,20,
1695,1976,1976-06-24T00:00:00,12036,20,
1696,1976,1976-06-24T00:00:00,12037,20,
1697,1976,1976-06-24T00:00:00,12038,20,
1698,1976,1976-06-24T00:00:00,12039,20,
1699,1976,1976-06-24T00:00:00,12040,20,
1700,1976,1976-06-24T00:00:00,12041,20,
1701,1976,1976-06-24T00:00:00,12042,20,
1702,1976,1976-06-24T00:00:00,12043,20,
