Pflanzenschutz_ID,Versuchsjahr,Termin,Parzelle_ID,Kultur_ID,Entwicklungsstadium_ID,Pflanzenschutz_Mittel_ID,Person_ID,Indikation_ID,Tankmischung,Menge,Bruehe,Technik_ID,Bemerkungen_ID
3480,2007,2007-06-07T00:00:00,12120,3,20,28,,,1,2,400,35,
3481,2007,2007-06-07T00:00:00,12121,3,20,28,,,1,2,400,35,
3482,2007,2007-06-07T00:00:00,12122,3,20,28,,,1,2,400,35,
3483,2007,2007-06-07T00:00:00,12123,3,20,28,,,1,2,400,35,
3484,2007,2007-06-07T00:00:00,12124,3,20,28,,,1,2,400,35,
3485,2007,2007-06-07T00:00:00,12125,3,20,28,,,1,2,400,35,
3486,2007,2007-06-07T00:00:00,12126,3,20,28,,,1,2,400,35,
3487,2007,2007-06-07T00:00:00,12127,3,20,28,,,1,2,400,35,
3488,2007,2007-06-07T00:00:00,12128,3,20,28,,,1,2,400,35,
3489,2007,2007-06-07T00:00:00,12129,3,20,28,,,1,2,400,35,
3490,2007,2007-06-07T00:00:00,12130,3,20,28,,,1,2,400,35,
3491,2007,2007-06-07T00:00:00,12131,3,20,28,,,1,2,400,35,
3492,2007,2007-06-07T00:00:00,12132,3,20,28,,,1,2,400,35,
3493,2007,2007-06-07T00:00:00,12133,3,20,28,,,1,2,400,35,
3494,2007,2007-06-07T00:00:00,12134,3,20,28,,,1,2,400,35,
3495,2007,2007-06-07T00:00:00,12135,3,20,28,,,1,2,400,35,
3496,2007,2007-06-07T00:00:00,12136,3,20,28,,,1,2,400,35,
3497,2007,2007-06-07T00:00:00,12137,3,20,28,,,1,2,400,35,
3498,2007,2007-06-07T00:00:00,12138,3,20,28,,,1,2,400,35,
3499,2007,2007-06-07T00:00:00,12139,3,20,28,,,1,2,400,35,
3500,2007,2007-06-07T00:00:00,12140,3,20,28,,,1,2,400,35,
3501,2007,2007-06-07T00:00:00,12141,3,20,28,,,1,2,400,35,
3502,2007,2007-06-07T00:00:00,12142,3,20,28,,,1,2,400,35,
3503,2007,2007-06-07T00:00:00,12143,3,20,28,,,1,2,400,35,
3504,2007,2007-06-07T00:00:00,12144,3,20,28,,,1,2,400,35,
3505,2007,2007-06-07T00:00:00,12145,3,20,28,,,1,2,400,35,
3506,2007,2007-06-07T00:00:00,12146,3,20,28,,,1,2,400,35,
3507,2007,2007-06-07T00:00:00,12147,3,20,28,,,1,2,400,35,
3508,2007,2007-06-07T00:00:00,12148,3,20,28,,,1,2,400,35,
3509,2007,2007-06-07T00:00:00,12149,3,20,28,,,1,2,400,35,
3510,2007,2007-06-07T00:00:00,12150,3,20,28,,,1,2,400,35,
3511,2007,2007-06-07T00:00:00,12151,3,20,28,,,1,2,400,35,
3512,2007,2007-06-07T00:00:00,12152,3,20,28,,,1,2,400,35,
3513,2007,2007-06-07T00:00:00,12153,3,20,28,,,1,2,400,35,
3514,2007,2007-06-07T00:00:00,12154,3,20,28,,,1,2,400,35,
3515,2007,2007-06-07T00:00:00,12155,3,20,28,,,1,2,400,35,
3516,2007,2007-06-07T00:00:00,12156,3,20,28,,,1,2,400,35,
3517,2007,2007-06-07T00:00:00,12157,3,20,28,,,1,2,400,35,
3518,2007,2007-06-07T00:00:00,12158,3,20,28,,,1,2,400,35,
3519,2007,2007-06-07T00:00:00,12159,3,20,28,,,1,2,400,35,
3520,2007,2007-06-07T00:00:00,12160,3,20,28,,,1,2,400,35,
3521,2007,2007-06-07T00:00:00,12161,3,20,28,,,1,2,400,35,
3522,2007,2007-06-07T00:00:00,12162,3,20,28,,,1,2,400,35,
3523,2007,2007-06-07T00:00:00,12163,3,20,28,,,1,2,400,35,
3524,2007,2007-06-07T00:00:00,12164,3,20,28,,,1,2,400,35,
3525,2007,2007-06-07T00:00:00,12165,3,20,28,,,1,2,400,35,
3526,2007,2007-06-07T00:00:00,12166,3,20,28,,,1,2,400,35,
3527,2007,2007-06-07T00:00:00,12167,3,20,28,,,1,2,400,35,
3528,2007,2007-06-07T00:00:00,12168,3,20,28,,,1,2,400,35,
3529,2007,2007-06-15T00:00:00,12001,3,25,17,,,0,0.2,400,35,80
3530,2007,2007-06-15T00:00:00,12002,3,25,17,,,0,0.2,400,35,80
3531,2007,2007-06-15T00:00:00,12003,3,25,17,,,0,0.2,400,35,80
3532,2007,2007-06-15T00:00:00,12004,3,25,17,,,0,0.2,400,35,80
3533,2007,2007-06-15T00:00:00,12005,3,25,17,,,0,0.2,400,35,80
3534,2007,2007-06-15T00:00:00,12006,3,25,17,,,0,0.2,400,35,80
3535,2007,2007-06-15T00:00:00,12007,3,25,17,,,0,0.2,400,35,80
3536,2007,2007-06-15T00:00:00,12008,3,25,17,,,0,0.2,400,35,80
3537,2007,2007-06-15T00:00:00,12009,3,25,17,,,0,0.2,400,35,80
3538,2007,2007-06-15T00:00:00,12010,3,25,17,,,0,0.2,400,35,80
3539,2007,2007-06-15T00:00:00,12011,3,25,17,,,0,0.2,400,35,80
3540,2007,2007-06-15T00:00:00,12012,3,25,17,,,0,0.2,400,35,80
3541,2007,2007-06-15T00:00:00,12013,3,25,17,,,0,0.2,400,35,80
3542,2007,2007-06-15T00:00:00,12014,3,25,17,,,0,0.2,400,35,80
3543,2007,2007-06-15T00:00:00,12015,3,25,17,,,0,0.2,400,35,80
3544,2007,2007-06-15T00:00:00,12016,3,25,17,,,0,0.2,400,35,80
3545,2007,2007-06-15T00:00:00,12017,3,25,17,,,0,0.2,400,35,80
3546,2007,2007-06-15T00:00:00,12018,3,25,17,,,0,0.2,400,35,80
3547,2007,2007-06-15T00:00:00,12019,3,25,17,,,0,0.2,400,35,80
3548,2007,2007-06-15T00:00:00,12020,3,25,17,,,0,0.2,400,35,80
3549,2007,2007-06-15T00:00:00,12021,3,25,17,,,0,0.2,400,35,80
3550,2007,2007-06-15T00:00:00,12022,3,25,17,,,0,0.2,400,35,80
3551,2007,2007-06-15T00:00:00,12023,3,25,17,,,0,0.2,400,35,80
3552,2007,2007-06-15T00:00:00,12024,3,25,17,,,0,0.2,400,35,80
3553,2007,2007-06-15T00:00:00,12025,3,25,17,,,0,0.2,400,35,80
3554,2007,2007-06-15T00:00:00,12026,3,25,17,,,0,0.2,400,35,80
3555,2007,2007-06-15T00:00:00,12027,3,25,17,,,0,0.2,400,35,80
3556,2007,2007-06-15T00:00:00,12028,3,25,17,,,0,0.2,400,35,80
3557,2007,2007-06-15T00:00:00,12029,3,25,17,,,0,0.2,400,35,80
3558,2007,2007-06-15T00:00:00,12030,3,25,17,,,0,0.2,400,35,80
3559,2007,2007-06-15T00:00:00,12031,3,25,17,,,0,0.2,400,35,80
3560,2007,2007-06-15T00:00:00,12032,3,25,17,,,0,0.2,400,35,80
3561,2007,2007-06-15T00:00:00,12033,3,25,17,,,0,0.2,400,35,80
3562,2007,2007-06-15T00:00:00,12034,3,25,17,,,0,0.2,400,35,80
3563,2007,2007-06-15T00:00:00,12035,3,25,17,,,0,0.2,400,35,80
3564,2007,2007-06-15T00:00:00,12036,3,25,17,,,0,0.2,400,35,80
3565,2007,2007-06-15T00:00:00,12037,3,25,17,,,0,0.2,400,35,80
3566,2007,2007-06-15T00:00:00,12038,3,25,17,,,0,0.2,400,35,80
3567,2007,2007-06-15T00:00:00,12039,3,25,17,,,0,0.2,400,35,80
3568,2007,2007-06-15T00:00:00,12040,3,25,17,,,0,0.2,400,35,80
3569,2007,2007-06-15T00:00:00,12041,3,25,17,,,0,0.2,400,35,80
3570,2007,2007-06-15T00:00:00,12042,3,25,17,,,0,0.2,400,35,80
3571,2007,2007-06-15T00:00:00,12043,3,25,17,,,0,0.2,400,35,80
3572,2007,2007-06-15T00:00:00,12044,3,25,17,,,0,0.2,400,35,80
3573,2007,2007-06-15T00:00:00,12045,3,25,17,,,0,0.2,400,35,80
3574,2007,2007-06-15T00:00:00,12046,3,25,17,,,0,0.2,400,35,80
3575,2007,2007-06-15T00:00:00,12047,3,25,17,,,0,0.2,400,35,80
3576,2007,2007-06-15T00:00:00,12048,3,25,17,,,0,0.2,400,35,80
3577,2007,2007-06-15T00:00:00,12049,3,25,17,,,0,0.2,400,35,80
3578,2007,2007-06-15T00:00:00,12050,3,25,17,,,0,0.2,400,35,80
3579,2007,2007-06-15T00:00:00,12051,3,25,17,,,0,0.2,400,35,80
3580,2007,2007-06-15T00:00:00,12052,3,25,17,,,0,0.2,400,35,80
3581,2007,2007-06-15T00:00:00,12053,3,25,17,,,0,0.2,400,35,80
3582,2007,2007-06-15T00:00:00,12054,3,25,17,,,0,0.2,400,35,80
3583,2007,2007-06-15T00:00:00,12055,3,25,17,,,0,0.2,400,35,80
3584,2007,2007-06-15T00:00:00,12056,3,25,17,,,0,0.2,400,35,80
3585,2007,2007-06-15T00:00:00,12057,3,25,17,,,0,0.2,400,35,80
3586,2007,2007-06-15T00:00:00,12058,3,25,17,,,0,0.2,400,35,80
3587,2007,2007-06-15T00:00:00,12059,3,25,17,,,0,0.2,400,35,80
3588,2007,2007-06-15T00:00:00,12060,3,25,17,,,0,0.2,400,35,80
3589,2007,2007-06-15T00:00:00,12061,3,25,17,,,0,0.2,400,35,80
3590,2007,2007-06-15T00:00:00,12062,3,25,17,,,0,0.2,400,35,80
3591,2007,2007-06-15T00:00:00,12063,3,25,17,,,0,0.2,400,35,80
3592,2007,2007-06-15T00:00:00,12064,3,25,17,,,0,0.2,400,35,80
3593,2007,2007-06-15T00:00:00,12065,3,25,17,,,0,0.2,400,35,80
3594,2007,2007-06-15T00:00:00,12066,3,25,17,,,0,0.2,400,35,80
3595,2007,2007-06-15T00:00:00,12067,3,25,17,,,0,0.2,400,35,80
3596,2007,2007-06-15T00:00:00,12068,3,25,17,,,0,0.2,400,35,80
3597,2007,2007-06-15T00:00:00,12069,3,25,17,,,0,0.2,400,35,80
3598,2007,2007-06-15T00:00:00,12070,3,25,17,,,0,0.2,400,35,80
3599,2007,2007-06-15T00:00:00,12071,3,25,17,,,0,0.2,400,35,80
3600,2007,2007-06-15T00:00:00,12072,3,25,17,,,0,0.2,400,35,80
3601,2007,2007-06-15T00:00:00,12073,3,25,17,,,0,0.2,400,35,80
3602,2007,2007-06-15T00:00:00,12074,3,25,17,,,0,0.2,400,35,80
3603,2007,2007-06-15T00:00:00,12075,3,25,17,,,0,0.2,400,35,80
3604,2007,2007-06-15T00:00:00,12076,3,25,17,,,0,0.2,400,35,80
3605,2007,2007-06-15T00:00:00,12077,3,25,17,,,0,0.2,400,35,80
3606,2007,2007-06-15T00:00:00,12078,3,25,17,,,0,0.2,400,35,80
3607,2007,2007-06-15T00:00:00,12079,3,25,17,,,0,0.2,400,35,80
3608,2007,2007-06-15T00:00:00,12080,3,25,17,,,0,0.2,400,35,80
3609,2007,2007-06-15T00:00:00,12081,3,25,17,,,0,0.2,400,35,80
3610,2007,2007-06-15T00:00:00,12082,3,25,17,,,0,0.2,400,35,80
3611,2007,2007-06-15T00:00:00,12083,3,25,17,,,0,0.2,400,35,80
3612,2007,2007-06-15T00:00:00,12084,3,25,17,,,0,0.2,400,35,80
3613,2007,2007-06-15T00:00:00,12085,3,25,17,,,0,0.2,400,35,80
3614,2007,2007-06-15T00:00:00,12086,3,25,17,,,0,0.2,400,35,80
3615,2007,2007-06-15T00:00:00,12087,3,25,17,,,0,0.2,400,35,80
3616,2007,2007-06-15T00:00:00,12088,3,25,17,,,0,0.2,400,35,80
3617,2007,2007-06-15T00:00:00,12089,3,25,17,,,0,0.2,400,35,80
3618,2007,2007-06-15T00:00:00,12090,3,25,17,,,0,0.2,400,35,80
3619,2007,2007-06-15T00:00:00,12091,3,25,17,,,0,0.2,400,35,80
3620,2007,2007-06-15T00:00:00,12092,3,25,17,,,0,0.2,400,35,80
3621,2007,2007-06-15T00:00:00,12093,3,25,17,,,0,0.2,400,35,80
3622,2007,2007-06-15T00:00:00,12094,3,25,17,,,0,0.2,400,35,80
3623,2007,2007-06-15T00:00:00,12095,3,25,17,,,0,0.2,400,35,80
3624,2007,2007-06-15T00:00:00,12096,3,25,17,,,0,0.2,400,35,80
3625,2007,2007-06-15T00:00:00,12097,3,25,17,,,0,0.2,400,35,80
3626,2007,2007-06-15T00:00:00,12098,3,25,17,,,0,0.2,400,35,80
3627,2007,2007-06-15T00:00:00,12099,3,25,17,,,0,0.2,400,35,80
3628,2007,2007-06-15T00:00:00,12100,3,25,17,,,0,0.2,400,35,80
3629,2007,2007-06-15T00:00:00,12101,3,25,17,,,0,0.2,400,35,80
3630,2007,2007-06-15T00:00:00,12102,3,25,17,,,0,0.2,400,35,80
3631,2007,2007-06-15T00:00:00,12103,3,25,17,,,0,0.2,400,35,80
3632,2007,2007-06-15T00:00:00,12104,3,25,17,,,0,0.2,400,35,80
3633,2007,2007-06-15T00:00:00,12105,3,25,17,,,0,0.2,400,35,80
3634,2007,2007-06-15T00:00:00,12106,3,25,17,,,0,0.2,400,35,80
3635,2007,2007-06-15T00:00:00,12107,3,25,17,,,0,0.2,400,35,80
3636,2007,2007-06-15T00:00:00,12108,3,25,17,,,0,0.2,400,35,80
3637,2007,2007-06-15T00:00:00,12109,3,25,17,,,0,0.2,400,35,80
3638,2007,2007-06-15T00:00:00,12110,3,25,17,,,0,0.2,400,35,80
3639,2007,2007-06-15T00:00:00,12111,3,25,17,,,0,0.2,400,35,80
3640,2007,2007-06-15T00:00:00,12112,3,25,17,,,0,0.2,400,35,80
3641,2007,2007-06-15T00:00:00,12113,3,25,17,,,0,0.2,400,35,80
3642,2007,2007-06-15T00:00:00,12114,3,25,17,,,0,0.2,400,35,80
3643,2007,2007-06-15T00:00:00,12115,3,25,17,,,0,0.2,400,35,80
3644,2007,2007-06-15T00:00:00,12116,3,25,17,,,0,0.2,400,35,80
3645,2007,2007-06-15T00:00:00,12117,3,25,17,,,0,0.2,400,35,80
3646,2007,2007-06-15T00:00:00,12118,3,25,17,,,0,0.2,400,35,80
3647,2007,2007-06-15T00:00:00,12119,3,25,17,,,0,0.2,400,35,80
3648,2007,2007-06-15T00:00:00,12120,3,25,17,,,0,0.2,400,35,80
3649,2007,2007-06-15T00:00:00,12121,3,25,17,,,0,0.2,400,35,80
3650,2007,2007-06-15T00:00:00,12122,3,25,17,,,0,0.2,400,35,80
3651,2007,2007-06-15T00:00:00,12123,3,25,17,,,0,0.2,400,35,80
3652,2007,2007-06-15T00:00:00,12124,3,25,17,,,0,0.2,400,35,80
3653,2007,2007-06-15T00:00:00,12125,3,25,17,,,0,0.2,400,35,80
3654,2007,2007-06-15T00:00:00,12126,3,25,17,,,0,0.2,400,35,80
3655,2007,2007-06-15T00:00:00,12127,3,25,17,,,0,0.2,400,35,80
3656,2007,2007-06-15T00:00:00,12128,3,25,17,,,0,0.2,400,35,80
3657,2007,2007-06-15T00:00:00,12129,3,25,17,,,0,0.2,400,35,80
3658,2007,2007-06-15T00:00:00,12130,3,25,17,,,0,0.2,400,35,80
3659,2007,2007-06-15T00:00:00,12131,3,25,17,,,0,0.2,400,35,80
3660,2007,2007-06-15T00:00:00,12132,3,25,17,,,0,0.2,400,35,80
3661,2007,2007-06-15T00:00:00,12133,3,25,17,,,0,0.2,400,35,80
3662,2007,2007-06-15T00:00:00,12134,3,25,17,,,0,0.2,400,35,80
3663,2007,2007-06-15T00:00:00,12135,3,25,17,,,0,0.2,400,35,80
3664,2007,2007-06-15T00:00:00,12136,3,25,17,,,0,0.2,400,35,80
3665,2007,2007-06-15T00:00:00,12137,3,25,17,,,0,0.2,400,35,80
3666,2007,2007-06-15T00:00:00,12138,3,25,17,,,0,0.2,400,35,80
3667,2007,2007-06-15T00:00:00,12139,3,25,17,,,0,0.2,400,35,80
3668,2007,2007-06-15T00:00:00,12140,3,25,17,,,0,0.2,400,35,80
3669,2007,2007-06-15T00:00:00,12141,3,25,17,,,0,0.2,400,35,80
3670,2007,2007-06-15T00:00:00,12142,3,25,17,,,0,0.2,400,35,80
3671,2007,2007-06-15T00:00:00,12143,3,25,17,,,0,0.2,400,35,80
3672,2007,2007-06-15T00:00:00,12144,3,25,17,,,0,0.2,400,35,80
3673,2007,2007-06-15T00:00:00,12145,3,25,17,,,0,0.2,400,35,80
3674,2007,2007-06-15T00:00:00,12146,3,25,17,,,0,0.2,400,35,80
3675,2007,2007-06-15T00:00:00,12147,3,25,17,,,0,0.2,400,35,80
3676,2007,2007-06-15T00:00:00,12148,3,25,17,,,0,0.2,400,35,80
3677,2007,2007-06-15T00:00:00,12149,3,25,17,,,0,0.2,400,35,80
3678,2007,2007-06-15T00:00:00,12150,3,25,17,,,0,0.2,400,35,80
3679,2007,2007-06-15T00:00:00,12151,3,25,17,,,0,0.2,400,35,80
3680,2007,2007-06-15T00:00:00,12152,3,25,17,,,0,0.2,400,35,80
3681,2007,2007-06-15T00:00:00,12153,3,25,17,,,0,0.2,400,35,80
3682,2007,2007-06-15T00:00:00,12154,3,25,17,,,0,0.2,400,35,80
3683,2007,2007-06-15T00:00:00,12155,3,25,17,,,0,0.2,400,35,80
3684,2007,2007-06-15T00:00:00,12156,3,25,17,,,0,0.2,400,35,80
3685,2007,2007-06-15T00:00:00,12157,3,25,17,,,0,0.2,400,35,80
3686,2007,2007-06-15T00:00:00,12158,3,25,17,,,0,0.2,400,35,80
3687,2007,2007-06-15T00:00:00,12159,3,25,17,,,0,0.2,400,35,80
3688,2007,2007-06-15T00:00:00,12160,3,25,17,,,0,0.2,400,35,80
3689,2007,2007-06-15T00:00:00,12161,3,25,17,,,0,0.2,400,35,80
3690,2007,2007-06-15T00:00:00,12162,3,25,17,,,0,0.2,400,35,80
3691,2007,2007-06-15T00:00:00,12163,3,25,17,,,0,0.2,400,35,80
3692,2007,2007-06-15T00:00:00,12164,3,25,17,,,0,0.2,400,35,80
3693,2007,2007-06-15T00:00:00,12165,3,25,17,,,0,0.2,400,35,80
3694,2007,2007-06-15T00:00:00,12166,3,25,17,,,0,0.2,400,35,80
3695,2007,2007-06-15T00:00:00,12167,3,25,17,,,0,0.2,400,35,80
3696,2007,2007-06-15T00:00:00,12168,3,25,17,,,0,0.2,400,35,80
3697,2007,2007-06-21T00:00:00,12001,3,20,34,,,0,0.4,400,35,151
3698,2007,2007-06-21T00:00:00,12002,3,20,34,,,0,0.4,400,35,151
3699,2007,2007-06-21T00:00:00,12003,3,20,34,,,0,0.4,400,35,151
3700,2007,2007-06-21T00:00:00,12004,3,20,34,,,0,0.4,400,35,151
3701,2007,2007-06-21T00:00:00,12005,3,20,34,,,0,0.4,400,35,151
3702,2007,2007-06-21T00:00:00,12006,3,20,34,,,0,0.4,400,35,151
3703,2007,2007-06-21T00:00:00,12007,3,20,34,,,0,0.4,400,35,151
3704,2007,2007-06-21T00:00:00,12008,3,20,34,,,0,0.4,400,35,151
3705,2007,2007-06-21T00:00:00,12009,3,20,34,,,0,0.4,400,35,151
3706,2007,2007-06-21T00:00:00,12010,3,20,34,,,0,0.4,400,35,151
3707,2007,2007-06-21T00:00:00,12011,3,20,34,,,0,0.4,400,35,151
3708,2007,2007-06-21T00:00:00,12012,3,20,34,,,0,0.4,400,35,151
3709,2007,2007-06-21T00:00:00,12013,3,20,34,,,0,0.4,400,35,151
3710,2007,2007-06-21T00:00:00,12014,3,20,34,,,0,0.4,400,35,151
3711,2007,2007-06-21T00:00:00,12015,3,20,34,,,0,0.4,400,35,151
3712,2007,2007-06-21T00:00:00,12016,3,20,34,,,0,0.4,400,35,151
3713,2007,2007-06-21T00:00:00,12017,3,20,34,,,0,0.4,400,35,151
3714,2007,2007-06-21T00:00:00,12018,3,20,34,,,0,0.4,400,35,151
3715,2007,2007-06-21T00:00:00,12019,3,20,34,,,0,0.4,400,35,151
3716,2007,2007-06-21T00:00:00,12020,3,20,34,,,0,0.4,400,35,151
3717,2007,2007-06-21T00:00:00,12021,3,20,34,,,0,0.4,400,35,151
3718,2007,2007-06-21T00:00:00,12022,3,20,34,,,0,0.4,400,35,151
3719,2007,2007-06-21T00:00:00,12023,3,20,34,,,0,0.4,400,35,151
3720,2007,2007-06-21T00:00:00,12024,3,20,34,,,0,0.4,400,35,151
3721,2007,2007-06-21T00:00:00,12025,3,20,34,,,0,0.4,400,35,151
3722,2007,2007-06-21T00:00:00,12026,3,20,34,,,0,0.4,400,35,151
3723,2007,2007-06-21T00:00:00,12027,3,20,34,,,0,0.4,400,35,151
3724,2007,2007-06-21T00:00:00,12028,3,20,34,,,0,0.4,400,35,151
3725,2007,2007-06-21T00:00:00,12029,3,20,34,,,0,0.4,400,35,151
3726,2007,2007-06-21T00:00:00,12030,3,20,34,,,0,0.4,400,35,151
3727,2007,2007-06-21T00:00:00,12031,3,20,34,,,0,0.4,400,35,151
3728,2007,2007-06-21T00:00:00,12032,3,20,34,,,0,0.4,400,35,151
3729,2007,2007-06-21T00:00:00,12033,3,20,34,,,0,0.4,400,35,151
3730,2007,2007-06-21T00:00:00,12034,3,20,34,,,0,0.4,400,35,151
3731,2007,2007-06-21T00:00:00,12035,3,20,34,,,0,0.4,400,35,151
3732,2007,2007-06-21T00:00:00,12036,3,20,34,,,0,0.4,400,35,151
3733,2007,2007-06-21T00:00:00,12037,3,20,34,,,0,0.4,400,35,151
3734,2007,2007-06-21T00:00:00,12038,3,20,34,,,0,0.4,400,35,151
3735,2007,2007-06-21T00:00:00,12039,3,20,34,,,0,0.4,400,35,151
3736,2007,2007-06-21T00:00:00,12040,3,20,34,,,0,0.4,400,35,151
3737,2007,2007-06-21T00:00:00,12041,3,20,34,,,0,0.4,400,35,151
3738,2007,2007-06-21T00:00:00,12042,3,20,34,,,0,0.4,400,35,151
3739,2007,2007-06-21T00:00:00,12043,3,20,34,,,0,0.4,400,35,151
3740,2007,2007-06-21T00:00:00,12044,3,20,34,,,0,0.4,400,35,151
3741,2007,2007-06-21T00:00:00,12045,3,20,34,,,0,0.4,400,35,151
3742,2007,2007-06-21T00:00:00,12046,3,20,34,,,0,0.4,400,35,151
3743,2007,2007-06-21T00:00:00,12047,3,20,34,,,0,0.4,400,35,151
3744,2007,2007-06-21T00:00:00,12048,3,20,34,,,0,0.4,400,35,151
3745,2007,2007-06-21T00:00:00,12049,3,20,34,,,0,0.4,400,35,151
3746,2007,2007-06-21T00:00:00,12050,3,20,34,,,0,0.4,400,35,151
3747,2007,2007-06-21T00:00:00,12051,3,20,34,,,0,0.4,400,35,151
3748,2007,2007-06-21T00:00:00,12052,3,20,34,,,0,0.4,400,35,151
3749,2007,2007-06-21T00:00:00,12053,3,20,34,,,0,0.4,400,35,151
3750,2007,2007-06-21T00:00:00,12054,3,20,34,,,0,0.4,400,35,151
3751,2007,2007-06-21T00:00:00,12055,3,20,34,,,0,0.4,400,35,151
3752,2007,2007-06-21T00:00:00,12056,3,20,34,,,0,0.4,400,35,151
3753,2007,2007-06-21T00:00:00,12057,3,20,34,,,0,0.4,400,35,151
3754,2007,2007-06-21T00:00:00,12058,3,20,34,,,0,0.4,400,35,151
3755,2007,2007-06-21T00:00:00,12059,3,20,34,,,0,0.4,400,35,151
3756,2007,2007-06-21T00:00:00,12060,3,20,34,,,0,0.4,400,35,151
3757,2007,2007-06-21T00:00:00,12061,3,20,34,,,0,0.4,400,35,151
3758,2007,2007-06-21T00:00:00,12062,3,20,34,,,0,0.4,400,35,151
3759,2007,2007-06-21T00:00:00,12063,3,20,34,,,0,0.4,400,35,151
3760,2007,2007-06-21T00:00:00,12064,3,20,34,,,0,0.4,400,35,151
3761,2007,2007-06-21T00:00:00,12065,3,20,34,,,0,0.4,400,35,151
3762,2007,2007-06-21T00:00:00,12066,3,20,34,,,0,0.4,400,35,151
3763,2007,2007-06-21T00:00:00,12067,3,20,34,,,0,0.4,400,35,151
3764,2007,2007-06-21T00:00:00,12068,3,20,34,,,0,0.4,400,35,151
3765,2007,2007-06-21T00:00:00,12069,3,20,34,,,0,0.4,400,35,151
3766,2007,2007-06-21T00:00:00,12070,3,20,34,,,0,0.4,400,35,151
3767,2007,2007-06-21T00:00:00,12071,3,20,34,,,0,0.4,400,35,151
3768,2007,2007-06-21T00:00:00,12072,3,20,34,,,0,0.4,400,35,151
3769,2007,2007-06-21T00:00:00,12073,3,20,34,,,0,0.4,400,35,151
3770,2007,2007-06-21T00:00:00,12074,3,20,34,,,0,0.4,400,35,151
3771,2007,2007-06-21T00:00:00,12075,3,20,34,,,0,0.4,400,35,151
3772,2007,2007-06-21T00:00:00,12076,3,20,34,,,0,0.4,400,35,151
3773,2007,2007-06-21T00:00:00,12077,3,20,34,,,0,0.4,400,35,151
3774,2007,2007-06-21T00:00:00,12078,3,20,34,,,0,0.4,400,35,151
3775,2007,2007-06-21T00:00:00,12079,3,20,34,,,0,0.4,400,35,151
3776,2007,2007-06-21T00:00:00,12080,3,20,34,,,0,0.4,400,35,151
3777,2007,2007-06-21T00:00:00,12081,3,20,34,,,0,0.4,400,35,151
3778,2007,2007-06-21T00:00:00,12082,3,20,34,,,0,0.4,400,35,151
3779,2007,2007-06-21T00:00:00,12083,3,20,34,,,0,0.4,400,35,151
3780,2007,2007-06-21T00:00:00,12084,3,20,34,,,0,0.4,400,35,151
3781,2007,2007-06-21T00:00:00,12085,3,20,34,,,0,0.4,400,35,151
3782,2007,2007-06-21T00:00:00,12086,3,20,34,,,0,0.4,400,35,151
3783,2007,2007-06-21T00:00:00,12087,3,20,34,,,0,0.4,400,35,151
3784,2007,2007-06-21T00:00:00,12088,3,20,34,,,0,0.4,400,35,151
3785,2007,2007-06-21T00:00:00,12089,3,20,34,,,0,0.4,400,35,151
3786,2007,2007-06-21T00:00:00,12090,3,20,34,,,0,0.4,400,35,151
3787,2007,2007-06-21T00:00:00,12091,3,20,34,,,0,0.4,400,35,151
3788,2007,2007-06-21T00:00:00,12092,3,20,34,,,0,0.4,400,35,151
3789,2007,2007-06-21T00:00:00,12093,3,20,34,,,0,0.4,400,35,151
3790,2007,2007-06-21T00:00:00,12094,3,20,34,,,0,0.4,400,35,151
3791,2007,2007-06-21T00:00:00,12095,3,20,34,,,0,0.4,400,35,151
3792,2007,2007-06-21T00:00:00,12096,3,20,34,,,0,0.4,400,35,151
3793,2007,2007-06-21T00:00:00,12097,3,20,34,,,0,0.4,400,35,151
3794,2007,2007-06-21T00:00:00,12098,3,20,34,,,0,0.4,400,35,151
3795,2007,2007-06-21T00:00:00,12099,3,20,34,,,0,0.4,400,35,151
3796,2007,2007-06-21T00:00:00,12100,3,20,34,,,0,0.4,400,35,151
3797,2007,2007-06-21T00:00:00,12101,3,20,34,,,0,0.4,400,35,151
3798,2007,2007-06-21T00:00:00,12102,3,20,34,,,0,0.4,400,35,151
3799,2007,2007-06-21T00:00:00,12103,3,20,34,,,0,0.4,400,35,151
3800,2007,2007-06-21T00:00:00,12104,3,20,34,,,0,0.4,400,35,151
3801,2007,2007-06-21T00:00:00,12105,3,20,34,,,0,0.4,400,35,151
3802,2007,2007-06-21T00:00:00,12106,3,20,34,,,0,0.4,400,35,151
3803,2007,2007-06-21T00:00:00,12107,3,20,34,,,0,0.4,400,35,151
3804,2007,2007-06-21T00:00:00,12108,3,20,34,,,0,0.4,400,35,151
3805,2007,2007-06-21T00:00:00,12109,3,20,34,,,0,0.4,400,35,151
3806,2007,2007-06-21T00:00:00,12110,3,20,34,,,0,0.4,400,35,151
3807,2007,2007-06-21T00:00:00,12111,3,20,34,,,0,0.4,400,35,151
3808,2007,2007-06-21T00:00:00,12112,3,20,34,,,0,0.4,400,35,151
3809,2007,2007-06-21T00:00:00,12113,3,20,34,,,0,0.4,400,35,151
3810,2007,2007-06-21T00:00:00,12114,3,20,34,,,0,0.4,400,35,151
3811,2007,2007-06-21T00:00:00,12115,3,20,34,,,0,0.4,400,35,151
3812,2007,2007-06-21T00:00:00,12116,3,20,34,,,0,0.4,400,35,151
