Versuchsaufbau_ID,Versuchsjahr,Parzelle_ID,Kultur_ID,Pruefglied_ID,Bewaesserung,Wiederholung
6254,2001,12059,2,17,0,1
6255,2001,12060,2,1,0,1
6256,2001,12061,2,2,0,1
6257,2001,12062,2,11,0,1
6258,2001,12063,2,13,0,1
6259,2001,12064,2,11,0,1
6260,2001,12065,2,2,0,1
6261,2001,12066,2,6,0,1
6262,2001,12067,2,12,0,1
6263,2001,12068,2,19,0,1
6264,2001,12069,2,7,0,1
6265,2001,12070,2,18,0,1
6266,2001,12071,2,20,0,1
6267,2001,12072,2,3,0,1
6268,2001,12073,2,13,0,1
6269,2001,12074,2,21,0,1
6270,2001,12075,2,17,0,1
6271,2001,12076,2,9,0,1
6272,2001,12077,2,5,0,1
6273,2001,12078,2,15,0,1
6274,2001,12079,2,16,0,1
6275,2001,12080,2,8,0,1
6276,2001,12081,2,4,0,1
6277,2001,12082,2,10,0,1
6278,2001,12083,2,1,0,1
6279,2001,12084,2,14,0,1
6280,2001,12085,2,2,0,1
6281,2001,12086,2,7,0,1
6282,2001,12087,2,11,0,1
6283,2001,12088,2,17,0,1
6284,2001,12089,2,4,0,1
6285,2001,12090,2,3,0,1
6286,2001,12091,2,10,0,1
6287,2001,12092,2,9,0,1
6288,2001,12093,2,18,0,1
6289,2001,12094,2,14,0,1
6290,2001,12095,2,5,0,1
6291,2001,12096,2,20,0,1
6292,2001,12097,2,21,0,1
6293,2001,12098,2,15,0,1
6294,2001,12099,2,16,0,1
6295,2001,12100,2,8,0,1
6296,2001,12101,2,1,0,1
6297,2001,12102,2,13,0,1
6298,2001,12103,2,12,0,1
6299,2001,12104,2,6,0,1
6300,2001,12105,2,19,0,1
6301,2001,12106,2,12,0,1
6302,2001,12107,2,1,0,1
6303,2001,12108,2,10,0,1
6304,2001,12109,2,11,0,1
6305,2001,12110,2,13,0,1
6306,2001,12111,2,5,0,1
6307,2001,12112,2,6,0,1
6308,2001,12113,2,8,0,1
6309,2001,12114,2,4,0,1
6310,2001,12115,2,3,0,1
6311,2001,12116,2,7,0,1
6312,2001,12117,2,9,0,1
6313,2001,12118,2,17,0,1
6314,2001,12119,2,20,0,1
6315,2001,12120,2,18,0,1
6316,2001,12121,2,21,0,1
6317,2001,12122,2,2,0,1
6318,2001,12123,2,15,0,1
6319,2001,12124,2,14,0,1
6320,2001,12125,2,19,0,1
6321,2001,12126,2,16,0,1
6322,2001,12127,2,4,0,1
6323,2001,12128,2,10,0,1
6324,2001,12129,2,7,0,1
6325,2001,12130,2,20,0,1
6326,2001,12131,2,5,0,1
6327,2001,12132,2,8,0,1
6328,2001,12133,2,11,0,1
6329,2001,12134,2,1,0,1
6330,2001,12135,2,12,0,1
6331,2001,12136,2,18,0,1
6332,2001,12137,2,2,0,1
6333,2001,12138,2,6,0,1
6334,2001,12139,2,13,0,1
6335,2001,12140,2,9,0,1
6336,2001,12141,2,17,0,1
6337,2001,12142,2,19,0,1
6338,2001,12143,2,15,0,1
6339,2001,12144,2,14,0,1
6340,2001,12145,2,3,0,1
6341,2001,12146,2,16,0,1
6342,2001,12147,2,21,0,1
6343,2001,12148,2,13,0,1
6344,2001,12149,2,15,0,1
6345,2001,12150,2,9,0,1
6346,2001,12151,2,3,0,1
6347,2001,12152,2,8,0,1
6348,2001,12153,2,12,0,1
6349,2001,12154,2,1,0,1
6350,2001,12155,2,14,0,1
6351,2001,12156,2,17,0,1
6352,2001,12157,2,4,0,1
6353,2001,12158,2,16,0,1
6354,2001,12159,2,21,0,1
6355,2001,12160,2,10,0,1
6356,2001,12161,2,7,0,1
6357,2001,12162,2,19,0,1
6358,2001,12163,2,11,0,1
6359,2001,12164,2,5,0,1
6360,2001,12165,2,6,0,1
6361,2001,12166,2,18,0,1
6362,2001,12167,2,20,0,1
6363,2001,12168,2,2,0,1
6364,2002,12001,8,13,0,1
6365,2002,12002,8,15,0,1
6366,2002,12003,8,9,0,1
6367,2002,12004,8,3,0,1
6368,2002,12005,8,8,0,1
6369,2002,12006,8,12,0,1
6370,2002,12007,8,1,0,1
6371,2002,12008,8,14,0,1
6372,2002,12009,8,17,0,1
6373,2002,12010,8,4,0,1
6374,2002,12011,8,16,0,1
6375,2002,12012,8,21,0,1
6376,2002,12013,8,10,0,1
6377,2002,12014,8,7,0,1
6378,2002,12015,8,19,0,1
6379,2002,12016,8,11,0,1
6380,2002,12017,8,5,0,1
6381,2002,12018,8,6,0,1
6382,2002,12019,8,18,0,1
6383,2002,12020,8,20,0,1
6384,2002,12021,8,2,0,1
6385,2002,12022,8,7,0,1
6386,2002,12023,8,6,0,1
6387,2002,12024,8,16,0,1
6388,2002,12025,8,9,0,1
6389,2002,12026,8,15,0,1
6390,2002,12027,8,4,0,1
6391,2002,12028,8,8,0,1
6392,2002,12029,8,5,0,1
6393,2002,12030,8,13,0,1
6394,2002,12031,8,12,0,1
6395,2002,12032,8,18,0,1
6396,2002,12033,8,1,0,1
6397,2002,12034,8,14,0,1
6398,2002,12035,8,17,0,1
6399,2002,12036,8,21,0,1
6400,2002,12037,8,20,0,1
6401,2002,12038,8,19,0,1
6402,2002,12039,8,10,0,1
6403,2002,12040,8,11,0,1
6404,2002,12041,8,2,0,1
6405,2002,12042,8,3,0,1
6406,2002,12043,8,10,0,1
6407,2002,12044,8,14,0,1
6408,2002,12045,8,21,0,1
6409,2002,12046,8,8,0,1
6410,2002,12047,8,7,0,1
6411,2002,12048,8,15,0,1
6412,2002,12049,8,12,0,1
6413,2002,12050,8,6,0,1
6414,2002,12051,8,9,0,1
6415,2002,12052,8,20,0,1
6416,2002,12053,8,19,0,1
6417,2002,12054,8,16,0,1
6418,2002,12055,8,18,0,1
6419,2002,12056,8,4,0,1
6420,2002,12057,8,3,0,1
6421,2002,12058,8,5,0,1
6422,2002,12059,8,17,0,1
6423,2002,12060,8,1,0,1
6424,2002,12061,8,2,0,1
6425,2002,12062,8,11,0,1
6426,2002,12063,8,13,0,1
6427,2002,12064,8,11,0,1
6428,2002,12065,8,2,0,1
6429,2002,12066,8,6,0,1
6430,2002,12067,8,12,0,1
6431,2002,12068,8,19,0,1
6432,2002,12069,8,7,0,1
6433,2002,12070,8,18,0,1
6434,2002,12071,8,20,0,1
6435,2002,12072,8,3,0,1
6436,2002,12073,8,13,0,1
6437,2002,12074,8,21,0,1
6438,2002,12075,8,17,0,1
6439,2002,12076,8,9,0,1
6440,2002,12077,8,5,0,1
6441,2002,12078,8,15,0,1
6442,2002,12079,8,16,0,1
6443,2002,12080,8,8,0,1
6444,2002,12081,8,4,0,1
6445,2002,12082,8,10,0,1
6446,2002,12083,8,1,0,1
6447,2002,12084,8,14,0,1
6448,2002,12085,8,2,0,1
6449,2002,12086,8,7,0,1
6450,2002,12087,8,11,0,1
6451,2002,12088,8,17,0,1
6452,2002,12089,8,4,0,1
6453,2002,12090,8,3,0,1
6454,2002,12091,8,10,0,1
6455,2002,12092,8,9,0,1
6456,2002,12093,8,18,0,1
6457,2002,12094,8,14,0,1
6458,2002,12095,8,5,0,1
6459,2002,12096,8,20,0,1
6460,2002,12097,8,21,0,1
6461,2002,12098,8,15,0,1
6462,2002,12099,8,16,0,1
6463,2002,12100,8,8,0,1
6464,2002,12101,8,1,0,1
6465,2002,12102,8,13,0,1
6466,2002,12103,8,12,0,1
6467,2002,12104,8,6,0,1
6468,2002,12105,8,19,0,1
6469,2002,12106,8,12,0,1
6470,2002,12107,8,1,0,1
6471,2002,12108,8,10,0,1
6472,2002,12109,8,11,0,1
6473,2002,12110,8,13,0,1
6474,2002,12111,8,5,0,1
6475,2002,12112,8,6,0,1
6476,2002,12113,8,8,0,1
6477,2002,12114,8,4,0,1
6478,2002,12115,8,3,0,1
6479,2002,12116,8,7,0,1
6480,2002,12117,8,9,0,1
6481,2002,12118,8,17,0,1
6482,2002,12119,8,20,0,1
6483,2002,12120,8,18,0,1
6484,2002,12121,8,21,0,1
6485,2002,12122,8,2,0,1
6486,2002,12123,8,15,0,1
6487,2002,12124,8,14,0,1
6488,2002,12125,8,19,0,1
6489,2002,12126,8,16,0,1
6490,2002,12127,8,4,0,1
6491,2002,12128,8,10,0,1
6492,2002,12129,8,7,0,1
6493,2002,12130,8,20,0,1
6494,2002,12131,8,5,0,1
6495,2002,12132,8,8,0,1
6496,2002,12133,8,11,0,1
6497,2002,12134,8,1,0,1
6498,2002,12135,8,12,0,1
6499,2002,12136,8,18,0,1
6500,2002,12137,8,2,0,1
6501,2002,12138,8,6,0,1
6502,2002,12139,8,13,0,1
6503,2002,12140,8,9,0,1
6504,2002,12141,8,17,0,1
6505,2002,12142,8,19,0,1
6506,2002,12143,8,15,0,1
6507,2002,12144,8,14,0,1
6508,2002,12145,8,3,0,1
6509,2002,12146,8,16,0,1
6510,2002,12147,8,21,0,1
6511,2002,12148,8,13,0,1
6512,2002,12149,8,15,0,1
6513,2002,12150,8,9,0,1
6514,2002,12151,8,3,0,1
6515,2002,12152,8,8,0,1
6516,2002,12153,8,12,0,1
6517,2002,12154,8,1,0,1
6518,2002,12155,8,14,0,1
6519,2002,12156,8,17,0,1
6520,2002,12157,8,4,0,1
6521,2002,12158,8,16,0,1
6522,2002,12159,8,21,0,1
6523,2002,12160,8,10,0,1
6524,2002,12161,8,7,0,1
6525,2002,12162,8,19,0,1
6526,2002,12163,8,11,0,1
6527,2002,12164,8,5,0,1
6528,2002,12165,8,6,0,1
6529,2002,12166,8,18,0,1
6530,2002,12167,8,20,0,1
6531,2002,12168,8,2,0,1
6532,2003,12001,4,13,0,1
6533,2003,12002,4,15,0,1
6534,2003,12003,4,9,0,1
6535,2003,12004,4,3,0,1
6536,2003,12005,4,8,0,1
6537,2003,12006,4,12,0,1
6538,2003,12007,4,1,0,1
6539,2003,12008,4,14,0,1
6540,2003,12009,4,17,0,1
6541,2003,12010,4,4,0,1
6542,2003,12011,4,16,0,1
6543,2003,12012,4,21,0,1
6544,2003,12013,4,10,0,1
6545,2003,12014,4,7,0,1
6546,2003,12015,4,19,0,1
6547,2003,12016,4,11,0,1
6548,2003,12017,4,5,0,1
6549,2003,12018,4,6,0,1
6550,2003,12019,4,18,0,1
6551,2003,12020,4,20,0,1
6552,2003,12021,4,2,0,1
6553,2003,12022,4,7,0,1
6554,2003,12023,4,6,0,1
6555,2003,12024,4,16,0,1
6556,2003,12025,4,9,0,1
6557,2003,12026,4,15,0,1
6558,2003,12027,4,4,0,1
6559,2003,12028,4,8,0,1
6560,2003,12029,4,5,0,1
6561,2003,12030,4,13,0,1
6562,2003,12031,4,12,0,1
6563,2003,12032,4,18,0,1
6564,2003,12033,4,1,0,1
6565,2003,12034,4,14,0,1
6566,2003,12035,4,17,0,1
6567,2003,12036,4,21,0,1
6568,2003,12037,4,20,0,1
6569,2003,12038,4,19,0,1
6570,2003,12039,4,10,0,1
6571,2003,12040,4,11,0,1
6572,2003,12041,4,2,0,1
6573,2003,12042,4,3,0,1
6574,2003,12043,4,10,0,1
6575,2003,12044,4,14,0,1
6576,2003,12045,4,21,0,1
6577,2003,12046,4,8,0,1
6578,2003,12047,4,7,0,1
6579,2003,12048,4,15,0,1
6580,2003,12049,4,12,0,1
6581,2003,12050,4,6,0,1
6582,2003,12051,4,9,0,1
6583,2003,12052,4,20,0,1
6584,2003,12053,4,19,0,1
6585,2003,12054,4,16,0,1
6586,2003,12055,4,18,0,1
6587,2003,12056,4,4,0,1
6588,2003,12057,4,3,0,1
6589,2003,12058,4,5,0,1
6590,2003,12059,4,17,0,1
6591,2003,12060,4,1,0,1
6592,2003,12061,4,2,0,1
6593,2003,12062,4,11,0,1
6594,2003,12063,4,13,0,1
6595,2003,12064,4,11,0,1
6596,2003,12065,4,2,0,1
6597,2003,12066,4,6,0,1
6598,2003,12067,4,12,0,1
6599,2003,12068,4,19,0,1
6600,2003,12069,4,7,0,1
6601,2003,12070,4,18,0,1
6602,2003,12071,4,20,0,1
6603,2003,12072,4,3,0,1
6604,2003,12073,4,13,0,1
6605,2003,12074,4,21,0,1
6606,2003,12075,4,17,0,1
6607,2003,12076,4,9,0,1
6608,2003,12077,4,5,0,1
6609,2003,12078,4,15,0,1
6610,2003,12079,4,16,0,1
6611,2003,12080,4,8,0,1
6612,2003,12081,4,4,0,1
6613,2003,12082,4,10,0,1
6614,2003,12083,4,1,0,1
6615,2003,12084,4,14,0,1
6616,2003,12085,4,2,0,1
6617,2003,12086,4,7,0,1
6618,2003,12087,4,11,0,1
6619,2003,12088,4,17,0,1
6620,2003,12089,4,4,0,1
6621,2003,12090,4,3,0,1
6622,2003,12091,4,10,0,1
6623,2003,12092,4,9,0,1
6624,2003,12093,4,18,0,1
6625,2003,12094,4,14,0,1
6626,2003,12095,4,5,0,1
6627,2003,12096,4,20,0,1
6628,2003,12097,4,21,0,1
6629,2003,12098,4,15,0,1
6630,2003,12099,4,16,0,1
6631,2003,12100,4,8,0,1
6632,2003,12101,4,1,0,1
6633,2003,12102,4,13,0,1
6634,2003,12103,4,12,0,1
6635,2003,12104,4,6,0,1
6636,2003,12105,4,19,0,1
6637,2003,12106,4,12,0,1
6638,2003,12107,4,1,0,1
6639,2003,12108,4,10,0,1
6640,2003,12109,4,11,0,1
6641,2003,12110,4,13,0,1
6642,2003,12111,4,5,0,1
6643,2003,12112,4,6,0,1
6644,2003,12113,4,8,0,1
6645,2003,12114,4,4,0,1
6646,2003,12115,4,3,0,1
6647,2003,12116,4,7,0,1
6648,2003,12117,4,9,0,1
6649,2003,12118,4,17,0,1
6650,2003,12119,4,20,0,1
6651,2003,12120,4,18,0,1
6652,2003,12121,4,21,0,1
6653,2003,12122,4,2,0,1
6654,2003,12123,4,15,0,1
6655,2003,12124,4,14,0,1
6656,2003,12125,4,19,0,1
6657,2003,12126,4,16,0,1
6658,2003,12127,4,4,0,1
6659,2003,12128,4,10,0,1
6660,2003,12129,4,7,0,1
6661,2003,12130,4,20,0,1
6662,2003,12131,4,5,0,1
6663,2003,12132,4,8,0,1
6664,2003,12133,4,11,0,1
6665,2003,12134,4,1,0,1
6666,2003,12135,4,12,0,1
6667,2003,12136,4,18,0,1
6668,2003,12137,4,2,0,1
6669,2003,12138,4,6,0,1
6670,2003,12139,4,13,0,1
6671,2003,12140,4,9,0,1
6672,2003,12141,4,17,0,1
6673,2003,12142,4,19,0,1
6674,2003,12143,4,15,0,1
6675,2003,12144,4,14,0,1
6676,2003,12145,4,3,0,1
6677,2003,12146,4,16,0,1
6678,2003,12147,4,21,0,1
6679,2003,12148,4,13,0,1
6680,2003,12149,4,15,0,1
6681,2003,12150,4,9,0,1
6682,2003,12151,4,3,0,1
6683,2003,12152,4,8,0,1
6684,2003,12153,4,12,0,1
6685,2003,12154,4,1,0,1
6686,2003,12155,4,14,0,1
6687,2003,12156,4,17,0,1
6688,2003,12157,4,4,0,1
6689,2003,12158,4,16,0,1
6690,2003,12159,4,21,0,1
6691,2003,12160,4,10,0,1
6692,2003,12161,4,7,0,1
6693,2003,12162,4,19,0,1
6694,2003,12163,4,11,0,1
6695,2003,12164,4,5,0,1
6696,2003,12165,4,6,0,1
6697,2003,12166,4,18,0,1
6698,2003,12167,4,20,0,1
6699,2003,12168,4,2,0,1
6700,2004,12001,7,13,0,1
6701,2004,12002,7,15,0,1
6702,2004,12003,7,9,0,1
6703,2004,12004,7,3,0,1
6704,2004,12005,7,8,0,1
6705,2004,12006,7,12,0,1
6706,2004,12007,7,1,0,1
6707,2004,12008,7,14,0,1
6708,2004,12009,7,17,0,1
6709,2004,12010,7,4,0,1
6710,2004,12011,7,16,0,1
6711,2004,12012,7,21,0,1
6712,2004,12013,7,10,0,1
6713,2004,12014,7,7,0,1
6714,2004,12015,7,19,0,1
6715,2004,12016,7,11,0,1
6716,2004,12017,7,5,0,1
6717,2004,12018,7,6,0,1
6718,2004,12019,7,18,0,1
6719,2004,12020,7,20,0,1
6720,2004,12021,7,2,0,1
6721,2004,12022,7,7,0,1
6722,2004,12023,7,6,0,1
6723,2004,12024,7,16,0,1
6724,2004,12025,7,9,0,1
6725,2004,12026,7,15,0,1
6726,2004,12027,7,4,0,1
6727,2004,12028,7,8,0,1
6728,2004,12029,7,5,0,1
6729,2004,12030,7,13,0,1
6730,2004,12031,7,12,0,1
6731,2004,12032,7,18,0,1
6732,2004,12033,7,1,0,1
6733,2004,12034,7,14,0,1
6734,2004,12035,7,17,0,1
6735,2004,12036,7,21,0,1
6736,2004,12037,7,20,0,1
6737,2004,12038,7,19,0,1
6738,2004,12039,7,10,0,1
6739,2004,12040,7,11,0,1
6740,2004,12041,7,2,0,1
6741,2004,12042,7,3,0,1
6742,2004,12043,7,10,0,1
6743,2004,12044,7,14,0,1
6744,2004,12045,7,21,0,1
6745,2004,12046,7,8,0,1
6746,2004,12047,7,7,0,1
6747,2004,12048,7,15,0,1
6748,2004,12049,7,12,0,1
6749,2004,12050,7,6,0,1
6750,2004,12051,7,9,0,1
6751,2004,12052,7,20,0,1
6752,2004,12053,7,19,0,1
6753,2004,12054,7,16,0,1
6754,2004,12055,7,18,0,1
6755,2004,12056,7,4,0,1
6756,2004,12057,7,3,0,1
6757,2004,12058,7,5,0,1
6758,2004,12059,7,17,0,1
6759,2004,12060,7,1,0,1
6760,2004,12061,7,2,0,1
6761,2004,12062,7,11,0,1
6762,2004,12063,7,13,0,1
6763,2004,12064,7,11,0,1
6764,2004,12065,7,2,0,1
6765,2004,12066,7,6,0,1
6766,2004,12067,7,12,0,1
6767,2004,12068,7,19,0,1
6768,2004,12069,7,7,0,1
6769,2004,12070,7,18,0,1
6770,2004,12071,7,20,0,1
6771,2004,12072,7,3,0,1
6772,2004,12073,7,13,0,1
6773,2004,12074,7,21,0,1
6774,2004,12075,7,17,0,1
6775,2004,12076,7,9,0,1
6776,2004,12077,7,5,0,1
6777,2004,12078,7,15,0,1
6778,2004,12079,7,16,0,1
6779,2004,12080,7,8,0,1
6780,2004,12081,7,4,0,1
6781,2004,12082,7,10,0,1
6782,2004,12083,7,1,0,1
6783,2004,12084,7,14,0,1
6784,2004,12085,7,2,0,1
6785,2004,12086,7,7,0,1
6786,2004,12087,7,11,0,1
6787,2004,12088,7,17,0,1
6788,2004,12089,7,4,0,1
6789,2004,12090,7,3,0,1
6790,2004,12091,7,10,0,1
6791,2004,12092,7,9,0,1
6792,2004,12093,7,18,0,1
6793,2004,12094,7,14,0,1
6794,2004,12095,7,5,0,1
6795,2004,12096,7,20,0,1
6796,2004,12097,7,21,0,1
6797,2004,12098,7,15,0,1
6798,2004,12099,7,16,0,1
6799,2004,12100,7,8,0,1
6800,2004,12101,7,1,0,1
6801,2004,12102,7,13,0,1
6802,2004,12103,7,12,0,1
6803,2004,12104,7,6,0,1
6804,2004,12105,7,19,0,1
6805,2004,12106,7,12,0,1
6806,2004,12107,7,1,0,1
6807,2004,12108,7,10,0,1
6808,2004,12109,7,11,0,1
6809,2004,12110,7,13,0,1
6810,2004,12111,7,5,0,1
6811,2004,12112,7,6,0,1
6812,2004,12113,7,8,0,1
6813,2004,12114,7,4,0,1
6814,2004,12115,7,3,0,1
6815,2004,12116,7,7,0,1
6816,2004,12117,7,9,0,1
6817,2004,12118,7,17,0,1
6818,2004,12119,7,20,0,1
6819,2004,12120,7,18,0,1
6820,2004,12121,7,21,0,1
6821,2004,12122,7,2,0,1
6822,2004,12123,7,15,0,1
6823,2004,12124,7,14,0,1
6824,2004,12125,7,19,0,1
6825,2004,12126,7,16,0,1
6826,2004,12127,7,4,0,1
6827,2004,12128,7,10,0,1
6828,2004,12129,7,7,0,1
6829,2004,12130,7,20,0,1
6830,2004,12131,7,5,0,1
6831,2004,12132,7,8,0,1
6832,2004,12133,7,11,0,1
6833,2004,12134,7,1,0,1
6834,2004,12135,7,12,0,1
6835,2004,12136,7,18,0,1
6836,2004,12137,7,2,0,1
6837,2004,12138,7,6,0,1
6838,2004,12139,7,13,0,1
6839,2004,12140,7,9,0,1
6840,2004,12141,7,17,0,1
6841,2004,12142,7,19,0,1
6842,2004,12143,7,15,0,1
6843,2004,12144,7,14,0,1
6844,2004,12145,7,3,0,1
6845,2004,12146,7,16,0,1
6846,2004,12147,7,21,0,1
6847,2004,12148,7,13,0,1
6848,2004,12149,7,15,0,1
6849,2004,12150,7,9,0,1
6850,2004,12151,7,3,0,1
6851,2004,12152,7,8,0,1
6852,2004,12153,7,12,0,1
6853,2004,12154,7,1,0,1
6854,2004,12155,7,14,0,1
6855,2004,12156,7,17,0,1
6856,2004,12157,7,4,0,1
6857,2004,12158,7,16,0,1
6858,2004,12159,7,21,0,1
6859,2004,12160,7,10,0,1
6860,2004,12161,7,7,0,1
6861,2004,12162,7,19,0,1
6862,2004,12163,7,11,0,1
6863,2004,12164,7,5,0,1
6864,2004,12165,7,6,0,1
6865,2004,12166,7,18,0,1
6866,2004,12167,7,20,0,1
6867,2004,12168,7,2,0,1
6868,2005,12001,10,13,0,1
6869,2005,12002,10,15,0,1
6870,2005,12003,10,9,0,1
6871,2005,12004,10,3,0,1
6872,2005,12005,10,8,0,1
6873,2005,12006,10,12,0,1
6874,2005,12007,10,1,0,1
6875,2005,12008,10,14,0,1
6876,2005,12009,10,17,0,1
6877,2005,12010,10,4,0,1
6878,2005,12011,10,16,0,1
6879,2005,12012,10,21,0,1
6880,2005,12013,10,10,0,1
6881,2005,12014,10,7,0,1
6882,2005,12015,10,19,0,1
6883,2005,12016,10,11,0,1
6884,2005,12017,10,5,0,1
6885,2005,12018,10,6,0,1
6886,2005,12019,10,18,0,1
6887,2005,12020,10,20,0,1
6888,2005,12021,10,2,0,1
6889,2005,12022,10,7,0,1
6890,2005,12023,10,6,0,1
6891,2005,12024,10,16,0,1
6892,2005,12025,10,9,0,1
6893,2005,12026,10,15,0,1
6894,2005,12027,10,4,0,1
6895,2005,12028,10,8,0,1
6896,2005,12029,10,5,0,1
6897,2005,12030,10,13,0,1
6898,2005,12031,10,12,0,1
6899,2005,12032,10,18,0,1
6900,2005,12033,10,1,0,1
6901,2005,12034,10,14,0,1
6902,2005,12035,10,17,0,1
6903,2005,12036,10,21,0,1
6904,2005,12037,10,20,0,1
6905,2005,12038,10,19,0,1
6906,2005,12039,10,10,0,1
6907,2005,12040,10,11,0,1
6908,2005,12041,10,2,0,1
6909,2005,12042,10,3,0,1
6910,2005,12043,10,10,0,1
6911,2005,12044,10,14,0,1
6912,2005,12045,10,21,0,1
6913,2005,12046,10,8,0,1
6914,2005,12047,10,7,0,1
6915,2005,12048,10,15,0,1
6916,2005,12049,10,12,0,1
6917,2005,12050,10,6,0,1
6918,2005,12051,10,9,0,1
6919,2005,12052,10,20,0,1
6920,2005,12053,10,19,0,1
6921,2005,12054,10,16,0,1
6922,2005,12055,10,18,0,1
6923,2005,12056,10,4,0,1
6924,2005,12057,10,3,0,1
6925,2005,12058,10,5,0,1
6926,2005,12059,10,17,0,1
6927,2005,12060,10,1,0,1
6928,2005,12061,10,2,0,1
6929,2005,12062,10,11,0,1
6930,2005,12063,10,13,0,1
6931,2005,12064,10,11,0,1
6932,2005,12065,10,2,0,1
6933,2005,12066,10,6,0,1
6934,2005,12067,10,12,0,1
6935,2005,12068,10,19,0,1
6936,2005,12069,10,7,0,1
6937,2005,12070,10,18,0,1
6938,2005,12071,10,20,0,1
6939,2005,12072,10,3,0,1
6940,2005,12073,10,13,0,1
6941,2005,12074,10,21,0,1
6942,2005,12075,10,17,0,1
6943,2005,12076,10,9,0,1
6944,2005,12077,10,5,0,1
6945,2005,12078,10,15,0,1
6946,2005,12079,10,16,0,1
6947,2005,12080,10,8,0,1
6948,2005,12081,10,4,0,1
6949,2005,12082,10,10,0,1
6950,2005,12083,10,1,0,1
6951,2005,12084,10,14,0,1
6952,2005,12085,10,2,0,1
6953,2005,12086,10,7,0,1
6954,2005,12087,10,11,0,1
6955,2005,12088,10,17,0,1
6956,2005,12089,10,4,0,1
6957,2005,12090,10,3,0,1
6958,2005,12091,10,10,0,1
6959,2005,12092,10,9,0,1
6960,2005,12093,10,18,0,1
6961,2005,12094,10,14,0,1
6962,2005,12095,10,5,0,1
6963,2005,12096,10,20,0,1
6964,2005,12097,10,21,0,1
6965,2005,12098,10,15,0,1
6966,2005,12099,10,16,0,1
6967,2005,12100,10,8,0,1
6968,2005,12101,10,1,0,1
6969,2005,12102,10,13,0,1
6970,2005,12103,10,12,0,1
6971,2005,12104,10,6,0,1
6972,2005,12105,10,19,0,1
6973,2005,12106,10,12,0,1
6974,2005,12107,10,1,0,1
6975,2005,12108,10,10,0,1
6976,2005,12109,10,11,0,1
6977,2005,12110,10,13,0,1
6978,2005,12111,10,5,0,1
6979,2005,12112,10,6,0,1
6980,2005,12113,10,8,0,1
6981,2005,12114,10,4,0,1
6982,2005,12115,10,3,0,1
6983,2005,12116,10,7,0,1
6984,2005,12117,10,9,0,1
6985,2005,12118,10,17,0,1
6986,2005,12119,10,20,0,1
6987,2005,12120,10,18,0,1
6988,2005,12121,10,21,0,1
6989,2005,12122,10,2,0,1
6990,2005,12123,10,15,0,1
6991,2005,12124,10,14,0,1
6992,2005,12125,10,19,0,1
6993,2005,12126,10,16,0,1
6994,2005,12127,10,4,0,1
6995,2005,12128,10,10,0,1
6996,2005,12129,10,7,0,1
6997,2005,12130,10,20,0,1
6998,2005,12131,10,5,0,1
6999,2005,12132,10,8,0,1
7000,2005,12133,10,11,0,1
7001,2005,12134,10,1,0,1
7002,2005,12135,10,12,0,1
7003,2005,12136,10,18,0,1
7004,2005,12137,10,2,0,1
7005,2005,12138,10,6,0,1
7006,2005,12139,10,13,0,1
7007,2005,12140,10,9,0,1
7008,2005,12141,10,17,0,1
7009,2005,12142,10,19,0,1
7010,2005,12143,10,15,0,1
7011,2005,12144,10,14,0,1
7012,2005,12145,10,3,0,1
7013,2005,12146,10,16,0,1
7014,2005,12147,10,21,0,1
7015,2005,12148,10,13,0,1
7016,2005,12149,10,15,0,1
7017,2005,12150,10,9,0,1
7018,2005,12151,10,3,0,1
7019,2005,12152,10,8,0,1
7020,2005,12153,10,12,0,1
7021,2005,12154,10,1,0,1
7022,2005,12155,10,14,0,1
7023,2005,12156,10,17,0,1
7024,2005,12157,10,4,0,1
7025,2005,12158,10,16,0,1
7026,2005,12159,10,21,0,1
7027,2005,12160,10,10,0,1
7028,2005,12161,10,7,0,1
7029,2005,12162,10,19,0,1
7030,2005,12163,10,11,0,1
7031,2005,12164,10,5,0,1
7032,2005,12165,10,6,0,1
7033,2005,12166,10,18,0,1
7034,2005,12167,10,20,0,1
7035,2005,12168,10,2,0,1
7036,2006,12001,7,13,0,1
7037,2006,12002,7,15,0,1
7038,2006,12003,7,9,0,1
7039,2006,12004,7,3,0,1
7040,2006,12005,7,8,0,1
7041,2006,12006,7,12,0,1
7042,2006,12007,7,1,0,1
7043,2006,12008,7,14,0,1
7044,2006,12009,7,17,0,1
7045,2006,12010,7,4,0,1
7046,2006,12011,7,16,0,1
7047,2006,12012,7,21,0,1
7048,2006,12013,7,10,0,1
7049,2006,12014,7,7,0,1
7050,2006,12015,7,19,0,1
7051,2006,12016,7,11,0,1
7052,2006,12017,7,5,0,1
7053,2006,12018,7,6,0,1
7054,2006,12019,7,18,0,1
7055,2006,12020,7,20,0,1
7056,2006,12021,7,2,0,1
7057,2006,12022,7,7,0,1
7058,2006,12023,7,6,0,1
7059,2006,12024,7,16,0,1
7060,2006,12025,7,9,0,1
7061,2006,12026,7,15,0,1
7062,2006,12027,7,4,0,1
7063,2006,12028,7,8,0,1
7064,2006,12029,7,5,0,1
7065,2006,12030,7,13,0,1
7066,2006,12031,7,12,0,1
7067,2006,12032,7,18,0,1
7068,2006,12033,7,1,0,1
7069,2006,12034,7,14,0,1
7070,2006,12035,7,17,0,1
7071,2006,12036,7,21,0,1
7072,2006,12037,7,20,0,1
