Ertrag_ID,Versuchsjahr,Parzelle_ID,Ernte_ID,Hp_Parzelle,Hp_Frischmasse,Hp_Trockenmasse,Hp_TM_Gehalt_Mittel,Np_Parzelle,Np_Frischmasse,Np_Trockenmasse,Np_TM_Gehalt_Mittel,Parzellengroeße,TKG
2836,2002,8,2836,5.07,33.8,29.8454,88.3,4.1,27.3333333333333,21.8666666666667,80,15,43
2837,2002,47,2837,5.54,36.9333333333333,32.6121333333333,88.3,3.4,22.6666666666667,18.1333333333333,80,15,43.2
2838,2002,98,2838,6.2,41.3333333333333,36.4973333333333,88.3,4.5,30,24,80,15,40.3
2839,2002,11,2839,8.34,55.6,48.7056,87.6,6.3,42,35.406,84.3,15,44.5
2840,2002,62,2840,8.51,56.7333333333333,49.6984,87.6,6.4,42.6666666666667,35.968,84.3,15,44.4
2841,2002,101,2841,9.25,61.6666666666667,54.02,87.6,7.2,48,40.464,84.3,15,44.3
2842,2002,26,2842,10.64,70.9333333333333,61.9957333333333,87.4,8.6,57.3333333333333,46.612,81.3,15,45.4
2843,2002,65,2843,10.69,71.2666666666667,62.2870666666667,87.4,8.2,54.6666666666667,44.444,81.3,15,45.3
2844,2002,116,2844,11.11,74.0666666666667,64.7342666666667,87.4,7,46.6666666666667,37.94,81.3,15,45.2
2845,2002,29,2845,12.28,81.8666666666667,72.0426666666667,88,10.3,68.6666666666667,56.5126666666667,82.3,15,44.7
2846,2002,80,2846,12.39,82.6,72.688,88,9.7,64.6666666666667,53.2206666666667,82.3,15,44.5
2847,2002,119,2847,12.23,81.5333333333333,71.7493333333333,88,11,73.3333333333333,60.3533333333333,82.3,15,43.6
2848,2002,44,2848,12.65,84.3333333333333,74.888,88.8,11.3,75.3333333333333,57.4793333333333,76.3,15,43.8
2849,2002,83,2849,12.67,84.4666666666667,75.0064,88.8,11.3,75.3333333333333,57.4793333333333,76.3,15,44.4
2850,2002,134,2850,12.87,85.8,76.1904,88.8,10.9,72.6666666666667,55.4446666666667,76.3,15,44.4
2851,2002,9,2851,5.98,39.8666666666667,34.8434666666667,87.4,4.3,28.6666666666667,22.446,78.3,15,44.8
2852,2002,46,2852,8.03,53.5333333333333,46.7881333333333,87.4,6.6,44,34.452,78.3,15,45.3
2853,2002,99,2853,8.55,57,49.818,87.4,7.9,52.6666666666667,41.238,78.3,15,44.2
2854,2002,10,2854,9.66,64.4,55.706,86.5,6.7,44.6666666666667,38.994,87.3,15,45.5
2855,2002,63,2855,9.9,66,57.09,86.5,5,33.3333333333333,29.1,87.3,15,45.8
2856,2002,100,2856,10.51,70.0666666666667,60.6076666666667,86.5,6.5,43.3333333333333,37.83,87.3,15,45.2
2857,2002,27,2857,11.16,74.4,65.472,88,8.5,56.6666666666667,46.1833333333333,81.5,15,45.1
2858,2002,64,2858,11.28,75.2,66.176,88,8.2,54.6666666666667,44.5533333333333,81.5,15,44
2859,2002,117,2859,11.82,78.8,69.344,88,10.4,69.3333333333333,56.5066666666667,81.5,15,45.2
2860,2002,28,2860,12.25,81.6666666666667,72.03,88.2,10.6,70.6666666666667,55.12,78,15,44
2861,2002,81,2861,11.67,77.8,68.6196,88.2,11,73.3333333333333,57.2,78,15,44.1
2862,2002,118,2862,11.81,78.7333333333333,69.4428,88.2,11.1,74,57.72,78,15,43.6
2863,2002,45,2863,11.97,79.8,70.1442,87.9,10.7,71.3333333333333,54.0706666666667,75.8,15,43.1
2864,2002,82,2864,12.12,80.8,71.0232,87.9,12.3,82,62.156,75.8,15,42.5
2865,2002,135,2865,12.25,81.6666666666667,71.785,87.9,10.5,70,53.06,75.8,15,43.8
2866,2002,140,2866,5.59,44.72,39.08528,87.4,4.2,33.6,29.6688,88.3,12.5,43.6
2867,2002,179,2867,5.66,45.28,39.57472,87.4,4.1,32.8,28.9624,88.3,12.5,43.3
2868,2002,203,2868,5.56,44.48,38.87552,87.4,4,32,28.256,88.3,12.5,42.3
2869,2002,143,2869,8.36,66.88,58.05184,86.8,5.2,41.6,35.776,86,12.5,42.5
2870,2002,188,2870,8.47,67.76,58.81568,86.8,6,48,41.28,86,12.5,42.5
2871,2002,224,2871,7.84,62.72,54.44096,86.8,4.6,36.8,31.648,86,12.5,42.4
2872,2002,152,2872,9.52,76.16,66.41152,87.2,6.4,51.2,43.52,85,12.5,43.3
2873,2002,167,2873,9.55,76.4,66.6208,87.2,7.4,59.2,50.32,85,12.5,43.1
2874,2002,200,2874,9.8,78.4,68.3648,87.2,7.6,60.8,51.68,85,12.5,42.7
2875,2002,155,2875,10.65,85.2,74.6352,87.6,7.7,61.6,51.128,83,12.5,42.4
2876,2002,191,2876,10.87,86.96,76.17696,87.6,8.5,68,56.44,83,12.5,43.3
2877,2002,215,2877,10.9,87.2,76.3872,87.6,8.3,66.4,55.112,83,12.5,43.9
2878,2002,164,2878,11.2,89.6,78.4896,87.6,8.5,68,54.264,79.8,12.5,42.7
2879,2002,176,2879,11.72,93.76,82.13376,87.6,9.6,76.8,61.2864,79.8,12.5,42.6
2880,2002,212,2880,11.67,93.36,81.78336,87.6,9.2,73.6,58.7328,79.8,12.5,43.3
2881,2002,141,2881,3.55,28.4,24.6796,86.9,2.5,20,17.36,86.8,12.5,37.8
2882,2002,178,2882,3.7,29.6,25.7224,86.9,2.8,22.4,19.4432,86.8,12.5,38.3
2883,2002,202,2883,3.14,25.12,21.82928,86.9,2.9,23.2,20.1376,86.8,12.5,37.9
2884,2002,142,2884,6.25,50,43.55,87.1,4.5,36,30.708,85.3,12.5,41.3
2885,2002,189,2885,6.3,50.4,43.8984,87.1,4.7,37.6,32.0728,85.3,12.5,41.4
2886,2002,225,2886,6.24,49.92,43.48032,87.1,4.5,36,30.708,85.3,12.5,42.6
2887,2002,153,2887,8.06,64.48,55.90416,86.7,5.5,44,38.192,86.8,12.5,43
2888,2002,166,2888,8.25,66,57.222,86.7,6.1,48.8,42.3584,86.8,12.5,43
2889,2002,201,2889,8.26,66.08,57.29136,86.7,6.5,52,45.136,86.8,12.5,43.1
2890,2002,154,2890,9.7,77.6,68.2104,87.9,7.3,58.4,49.8152,85.3,12.5,42.6
2891,2002,190,2891,9.53,76.24,67.01496,87.9,6.8,54.4,46.4032,85.3,12.5,42.3
2892,2002,214,2892,10.27,82.16,72.21864,87.9,7.2,57.6,49.1328,85.3,12.5,43
2893,2002,165,2893,10.89,87.12,76.75272,88.1,7.6,60.8,50.464,83,12.5,45.7
2894,2002,177,2894,11.25,90,79.29,88.1,7.8,62.4,51.792,83,12.5,44.7
2895,2002,213,2895,11.06,88.48,77.95088,88.1,7.4,59.2,49.136,83,12.5,44.5
2896,2002,1,2896,4,26.6666666666667,23.68,88.8,1.5,10,7.2,72,15,42.4
2897,2002,54,2897,4.6,30.6666666666667,27.232,88.8,1.8,12,8.64,72,15,44.2
2898,2002,91,2898,5,33.3333333333333,29.6,88.8,1.8,12,8.64,72,15,42.5
2899,2002,18,2899,7,46.6666666666667,41.5333333333333,89,3.9,26,18.46,71,15,45.3
2900,2002,55,2900,7.8,52,46.28,89,5.1,34,24.14,71,15,45.6
2901,2002,108,2901,7.6,50.6666666666667,45.0933333333333,89,4.6,30.6666666666667,21.7733333333333,71,15,45.9
2902,2002,19,2902,9.85,65.6666666666667,58.6403333333333,89.3,4.9,32.6666666666667,24.5,75,15,44.6
2903,2002,72,2903,10.35,69,61.617,89.3,5.5,36.6666666666667,27.5,75,15,43.8
2904,2002,109,2904,9.9,66,58.938,89.3,5.7,38,28.5,75,15,43.1
2905,2002,36,2905,12.39,82.6,73.6792,89.2,6.9,46,37.398,81.3,15,42.5
2906,2002,73,2906,12.6,84,74.928,89.2,7.1,47.3333333333333,38.482,81.3,15,43.3
2907,2002,126,2907,12.35,82.3333333333333,73.4413333333333,89.2,7.4,49.3333333333333,40.108,81.3,15,42.5
2908,2002,37,2908,13.05,87,77.778,89.4,7.4,49.3333333333333,40.7986666666667,82.7,15,43
2909,2002,90,2909,13.3,88.6666666666667,79.268,89.4,7.7,51.3333333333333,42.4526666666667,82.7,15,43.2
2910,2002,127,2910,13.4,89.3333333333333,79.864,89.4,8.2,54.6666666666667,45.2093333333333,82.7,15,43.4
2911,2002,2,2911,4.35,29,25.143,86.7,1.6,10.6666666666667,8.13866666666667,76.3,15,40.4
2912,2002,53,2912,4.5,30,26.01,86.7,2.3,15.3333333333333,11.6993333333333,76.3,15,40.4
2913,2002,92,2913,4.8,32,27.744,86.7,2.3,15.3333333333333,11.6993333333333,76.3,15,40.5
2914,2002,17,2914,7.15,47.6666666666667,42.614,89.4,3.8,25.3333333333333,18.7466666666667,74,15,43.4
2915,2002,56,2915,7.65,51,45.594,89.4,4.7,31.3333333333333,23.1866666666667,74,15,43
2916,2002,107,2916,7.25,48.3333333333333,43.21,89.4,4.7,31.3333333333333,23.1866666666667,74,15,43.6
2917,2002,20,2917,9.25,61.6666666666667,55.0066666666667,89.2,4.3,28.6666666666667,23.22,81,15,40.3
2918,2002,71,2918,8.6,57.3333333333333,51.1413333333333,89.2,4.8,32,25.92,81,15,41.2
2919,2002,110,2919,8.75,58.3333333333333,52.0333333333333,89.2,4.6,30.6666666666667,24.84,81,15,43.5
2920,2002,35,2920,9.9,66,58.872,89.2,5.7,38,31.54,83,15,43.6
2921,2002,74,2921,10.4,69.3333333333333,61.8453333333333,89.2,5.9,39.3333333333333,32.6466666666667,83,15,43.2
2922,2002,125,2922,10.65,71,63.332,89.2,6,40,33.2,83,15,43
2923,2002,38,2923,10.65,71,67.095,94.5,6.2,41.3333333333333,34.0586666666667,82.4,15,40.3
2924,2002,89,2924,10.75,71.6666666666667,67.725,94.5,6.9,46,37.904,82.4,15,40
2925,2002,128,2925,11.75,78.3333333333333,74.025,94.5,6.6,44,36.256,82.4,15,40.6
2926,2002,3,2926,5.55,37,32.856,88.8,3.1,20.6666666666667,16.12,78,15,38.9
2927,2002,52,2927,7.5,50,44.4,88.8,4.1,27.3333333333333,21.32,78,15,38.9
2928,2002,93,2928,8.25,55,48.84,88.8,4.8,32,24.96,78,15,39.9
2929,2002,16,2929,8.6,57.3333333333333,51.0266666666667,89,5.5,36.6666666666667,29.4066666666667,80.2,15,42.3
2930,2002,57,2930,10.55,70.3333333333333,62.5966666666667,89,7.3,48.6666666666667,39.0306666666667,80.2,15,42
2931,2002,106,2931,10.2,68,60.52,89,6.9,46,36.892,80.2,15,42.9
2932,2002,21,2932,11.2,74.6666666666667,66.6026666666667,89.2,6.6,44,35.64,81,15,36.5
2933,2002,70,2933,11.15,74.3333333333333,66.3053333333333,89.2,7.6,50.6666666666667,41.04,81,15,36.6
2934,2002,111,2934,11.45,76.3333333333333,68.0893333333333,89.2,7.6,50.6666666666667,41.04,81,15,35.8
2935,2002,34,2935,11.9,79.3333333333333,70.8446666666667,89.3,8,53.3333333333333,45.1733333333333,84.7,15,34
2936,2002,75,2936,11.1,74,66.082,89.3,9.1,60.6666666666667,51.3846666666667,84.7,15,35
2937,2002,124,2937,11.5,76.6666666666667,68.4633333333333,89.3,8.2,54.6666666666667,46.3026666666667,84.7,15,34.8
2938,2002,39,2938,11.5,76.6666666666667,68.54,89.4,8.4,56,45.752,81.7,15,37.7
2939,2002,88,2939,10.1,67.3333333333333,60.196,89.4,9.1,60.6666666666667,49.5646666666667,81.7,15,36.3
2940,2002,129,2940,10.6,70.6666666666667,63.176,89.4,8.5,56.6666666666667,46.2966666666667,81.7,15,37.6
2941,2002,136,2941,5.55,44.4,39.2052,88.3,2.6,20.8,16.224,78,12.5,43.9
2942,2002,183,2942,7.8,62.4,55.0992,88.3,4.2,33.6,26.208,78,12.5,44
2943,2002,207,2943,7.55,60.4,53.3332,88.3,4.3,34.4,26.832,78,12.5,44.1
2944,2002,147,2944,10.2,81.6,72.216,88.5,6.2,49.6,39.3328,79.3,12.5,46.4
2945,2002,184,2945,10.4,83.2,73.632,88.5,6.4,51.2,40.6016,79.3,12.5,46.4
2946,2002,220,2946,9.6,76.8,67.968,88.5,5.9,47.2,37.4296,79.3,12.5,45.9
2947,2002,148,2947,12.35,98.8,87.438,88.5,6.5,52,42.276,81.3,12.5,39.3
2948,2002,171,2948,10.1,80.8,71.508,88.5,7.8,62.4,50.7312,81.3,12.5,40.5
2949,2002,196,2949,12.15,97.2,86.022,88.5,6.8,54.4,44.2272,81.3,12.5,40.1
2950,2002,159,2950,9.45,75.6,67.4352,89.2,8.5,68,57.8,85,12.5,39.9
2951,2002,195,2951,12.95,103.6,92.4112,89.2,8.4,67.2,57.12,85,12.5,41.3
2952,2002,219,2952,12.25,98,87.416,89.2,8.1,64.8,55.08,85,12.5,39.5
2953,2002,160,2953,12.1,96.8,85.5712,88.4,7.4,59.2,47.5376,80.3,12.5,40.3
2954,2002,172,2954,11.35,90.8,80.2672,88.4,8.6,68.8,55.2464,80.3,12.5,38.8
2955,2002,208,2955,11.35,90.8,80.2672,88.4,8.3,66.4,53.3192,80.3,12.5,40.3
2956,2002,137,2956,4.05,32.4,28.674,88.5,1.4,11.2,8.8144,78.7,12.5,41.5
2957,2002,182,2957,5.05,40.4,35.754,88.5,2.2,17.6,13.8512,78.7,12.5,42.5
2958,2002,206,2958,4.4,35.2,31.152,88.5,1.8,14.4,11.3328,78.7,12.5,42.9
2959,2002,146,2959,7.4,59.2,52.6288,88.9,3.4,27.2,21.4064,78.7,12.5,43.6
2960,2002,185,2960,7.3,58.4,51.9176,88.9,3.9,31.2,24.5544,78.7,12.5,44.1
2961,2002,221,2961,7.4,59.2,52.6288,88.9,4.5,36,28.332,78.7,12.5,44.7
2962,2002,149,2962,9.75,78,69.342,88.9,4.3,34.4,28.4488,82.7,12.5,43.7
2963,2002,170,2963,10.7,85.6,76.0984,88.9,4.9,39.2,32.4184,82.7,12.5,43.6
2964,2002,197,2964,9.75,78,69.342,88.9,4.2,33.6,27.7872,82.7,12.5,43.8
2965,2002,158,2965,10.95,87.6,78.1392,89.2,5.3,42.4,35.9128,84.7,12.5,40.5
2966,2002,194,2966,11.5,92,82.064,89.2,5.7,45.6,38.6232,84.7,12.5,41.6
2967,2002,218,2967,11.85,94.8,84.5616,89.2,5.7,45.6,38.6232,84.7,12.5,39.2
2968,2002,161,2968,11.8,94.4,84.016,89,5.8,46.4,38.512,83,12.5,36.8
2969,2002,173,2969,12.6,100.8,89.712,89,6.6,52.8,43.824,83,12.5,35.2
2970,2002,209,2970,11.95,95.6,85.084,89,6.9,55.2,45.816,83,12.5,37.6
2971,2003,1,2971,62.4,376.811594202899,99.8550724637681,26.5,32,193.236714975845,39.0338164251208,20.2,16.56,
2972,2003,54,2972,54.5,329.106280193237,87.2131642512077,26.5,35,211.352657004831,42.6932367149758,20.2,16.56,
2973,2003,91,2973,58.6,353.864734299517,93.774154589372,26.5,29.5,178.140096618357,35.9842995169082,20.2,16.56,
2974,2003,18,2974,80.75,487.62077294686,133.60809178744,27.4,40.6,245.169082125604,53.9371980676329,22,16.56,
2975,2003,55,2975,85.6,516.908212560386,141.632850241546,27.4,35.5,214.371980676328,47.1618357487923,22,16.56,
2976,2003,108,2976,79.1,477.657004830918,130.878019323671,27.4,31.8,192.028985507246,42.2463768115942,22,16.56,
2977,2003,19,2977,98.65,595.712560386473,153.098128019324,25.7,46.9,283.212560386473,56.6425120772947,20,16.56,
2978,2003,72,2978,99.75,602.355072463768,154.805253623188,25.7,46,277.777777777778,55.5555555555556,20,16.56,
2979,2003,109,2979,94.1,568.236714975845,146.036835748792,25.7,47.8,288.647342995169,57.7294685990338,20,16.56,
2980,2003,36,2980,102.35,618.055555555556,165.020833333333,26.7,55,332.125603864734,63.1038647342995,19,16.56,
2981,2003,73,2981,107.2,647.342995169082,172.840579710145,26.7,57.3,346.014492753623,65.7427536231884,19,16.56,
2982,2003,126,2982,93.3,563.405797101449,150.429347826087,26.7,55.3,333.937198067633,63.4480676328502,19,16.56,
2983,2003,37,2983,107.9,651.570048309179,168.756642512077,25.9,59.8,361.111111111111,65.3611111111111,18.1,16.56,
2984,2003,90,2984,104.55,631.340579710145,163.517210144928,25.9,65.3,394.323671497585,71.3725845410628,18.1,16.56,
2985,2003,127,2985,98.4,594.202898550725,153.898550724638,25.9,49.5,298.913043478261,54.1032608695652,18.1,16.56,
2986,2003,2,2986,87.4,527.777777777778,133.527777777778,25.3,40.2,242.753623188406,45.1521739130435,18.6,16.56,
2987,2003,53,2987,105.05,634.359903381643,160.493055555556,25.3,47.4,286.231884057971,53.2391304347826,18.6,16.56,
2988,2003,92,2988,90.7,547.705314009662,138.569444444444,25.3,40.4,243.961352657005,45.3768115942029,18.6,16.56,
2989,2003,17,2989,92.75,560.084541062802,141.701388888889,25.3,44.2,266.908212560387,50.9794685990338,19.1,16.56,
2990,2003,56,2990,113.6,685.990338164251,173.555555555556,25.3,44.2,266.908212560387,50.9794685990338,19.1,16.56,
2991,2003,107,2991,100.65,607.789855072464,153.770833333333,25.3,40.5,244.565217391304,46.7119565217391,19.1,16.56,
2992,2003,20,2992,112.1,676.932367149758,178.710144927536,26.4,56.4,340.579710144928,56.536231884058,16.6,16.56,
2993,2003,71,2993,123.65,746.678743961353,197.123188405797,26.4,51.9,313.405797101449,52.0253623188406,16.6,16.56,
2994,2003,110,2994,116.15,701.388888888889,185.166666666667,26.4,54.5,329.106280193237,54.6316425120773,16.6,16.56,
2995,2003,35,2995,119,718.599033816425,181.805555555556,25.3,57.8,349.033816425121,65.9673913043478,18.9,16.56,
2996,2003,74,2996,129.3,780.797101449275,197.541666666667,25.3,65.3,394.323671497585,74.5271739130435,18.9,16.56,
2997,2003,125,2997,116.9,705.917874396135,178.597222222222,25.3,61.2,369.565217391304,69.8478260869565,18.9,16.56,
2998,2003,38,2998,129.8,783.816425120773,188.115942028986,24,68.3,412.43961352657,70.1147342995169,17,16.56,
2999,2003,89,2999,142.3,859.299516908213,206.231884057971,24,69.6,420.289855072464,71.4492753623188,17,16.56,
3000,2003,128,3000,118.05,712.86231884058,171.086956521739,24,58.6,353.864734299517,60.1570048309179,17,16.56,
3001,2003,3,3001,57.5,347.222222222222,87.5,25.2,62.2,375.6038647343,78.8768115942029,21,16.56,
3002,2003,52,3002,84.05,507.548309178744,127.902173913043,25.2,35.2,212.56038647343,44.6376811594203,21,16.56,
3003,2003,93,3003,80.8,487.92270531401,122.95652173913,25.2,36.5,220.410628019324,46.286231884058,21,16.56,
3004,2003,16,3004,84.65,511.171497584541,132.393417874396,25.9,35.4,213.768115942029,43.1811594202899,20.2,16.56,
3005,2003,57,3005,103.35,624.094202898551,161.640398550725,25.9,40.3,243.357487922705,49.1582125603865,20.2,16.56,
3006,2003,106,3006,88.4,533.816425120773,138.25845410628,25.9,37.5,226.449275362319,45.7427536231884,20.2,16.56,
3007,2003,21,3007,100.1,604.468599033816,154.139492753623,25.5,42.2,254.830917874396,46.3792270531401,18.2,16.56,
3008,2003,70,3008,111.85,675.42270531401,172.232789855072,25.5,46,277.777777777778,50.5555555555556,18.2,16.56,
3009,2003,111,3009,105.8,638.888888888889,162.916666666667,25.5,45,271.739130434783,49.4565217391304,18.2,16.56,
3010,2003,34,3010,109.3,660.024154589372,168.30615942029,25.5,54.5,329.106280193237,57.2644927536232,17.4,16.56,
3011,2003,75,3011,107.42,648.671497584541,165.411231884058,25.5,62,374.3961352657,65.1449275362319,17.4,16.56,
3012,2003,124,3012,111.75,674.81884057971,172.078804347826,25.5,51,307.971014492754,53.5869565217391,17.4,16.56,
3013,2003,39,3013,121.5,733.695652173913,180.489130434783,24.6,59.8,361.111111111111,63.5555555555556,17.6,16.56,
3014,2003,88,3014,130.75,789.553140096618,194.230072463768,24.6,65.1,393.115942028986,69.1884057971015,17.6,16.56,
3015,2003,129,3015,110.6,667.874396135266,164.297101449275,24.6,54,326.086956521739,57.3913043478261,17.6,16.56,
3016,2003,136,3016,132.5,736.111111111111,200.958333333333,27.3,60,333.333333333333,52.3333333333333,15.7,18,
3017,2003,183,3017,149.7,831.666666666667,227.045,27.3,72.2,401.111111111111,62.9744444444444,15.7,18,
3018,2003,207,3018,142.5,791.666666666667,216.125,27.3,68.9,382.777777777778,60.0961111111111,15.7,18,
3019,2003,147,3019,163,905.555555555556,219.144444444444,24.2,69.5,386.111111111111,66.025,17.1,18,
3020,2003,184,3020,156.05,866.944444444444,209.800555555556,24.2,61.8,343.333333333333,58.71,17.1,18,
3021,2003,220,3021,149.5,830.555555555556,200.994444444444,24.2,64.7,359.444444444444,61.465,17.1,18,
3022,2003,148,3022,146.4,813.333333333333,203.333333333333,25,74.4,413.333333333333,64.8933333333333,15.7,18,
3023,2003,171,3023,155.6,864.444444444444,216.111111111111,25,76.8,426.666666666667,66.9866666666667,15.7,18,
3024,2003,196,3024,149.9,832.777777777778,208.194444444444,25,86.7,481.666666666667,75.6216666666667,15.7,18,
3025,2003,159,3025,156.65,870.277777777778,214.958611111111,24.7,76.6,425.555555555556,68.5144444444445,16.1,18,
3026,2003,195,3026,154.65,859.166666666667,212.214166666667,24.7,89.8,498.888888888889,80.3211111111111,16.1,18,
3027,2003,219,3027,160.15,889.722222222222,219.761388888889,24.7,73.9,410.555555555556,66.0994444444445,16.1,18,
3028,2003,160,3028,165.4,918.888888888889,217.776666666667,23.7,79.5,441.666666666667,65.8083333333333,14.9,18,
3029,2003,172,3029,167.1,928.333333333333,220.015,23.7,83.8,465.555555555555,69.3677777777778,14.9,18,
3030,2003,208,3030,151.35,840.833333333333,199.2775,23.7,73.8,410,61.09,14.9,18,
3031,2003,137,3031,51.25,284.722222222222,81.1458333333333,28.5,16.4,91.1111111111111,19.3155555555556,21.2,18,
3032,2003,182,3032,93.8,521.111111111111,148.516666666667,28.5,32.9,182.777777777778,38.7488888888889,21.2,18,
3033,2003,206,3033,90.4,502.222222222222,143.133333333333,28.5,35.7,198.333333333333,42.0466666666667,21.2,18,
3034,2003,146,3034,102.85,571.388888888889,161.131666666667,28.2,37,205.555555555556,40.2888888888889,19.6,18,
3035,2003,185,3035,108.3,601.666666666667,169.67,28.2,42.4,235.555555555556,46.1688888888889,19.6,18,
3036,2003,221,3036,110.95,616.388888888889,173.821666666667,28.2,45.1,250.555555555556,49.1088888888889,19.6,18,
3037,2003,149,3037,108.6,603.333333333333,171.95,28.5,44.1,245,44.1,18,18,
3038,2003,170,3038,105.1,583.888888888889,166.408333333333,28.5,42.6,236.666666666667,42.6,18,18,
3039,2003,197,3039,98.25,545.833333333333,155.5625,28.5,42.9,238.333333333333,42.9,18,18,
3040,2003,158,3040,104.25,579.166666666667,156.375,27,53,294.444444444444,56.5333333333333,19.2,18,
3041,2003,194,3041,113.25,629.166666666667,169.875,27,54.2,301.111111111111,57.8133333333333,19.2,18,
3042,2003,218,3042,130,722.222222222222,195,27,54,300,57.6,19.2,18,
3043,2003,161,3043,108.35,601.944444444444,151.088055555556,25.1,55,305.555555555556,51.0277777777778,16.7,18,
3044,2003,173,3044,127.35,707.5,177.5825,25.1,61.5,341.666666666667,57.0583333333333,16.7,18,
3045,2003,209,3045,117.4,652.222222222222,163.707777777778,25.1,63.6,353.333333333333,59.0066666666667,16.7,18,
3046,2003,4,3046,3.4,22.6666666666667,20.1733333333333,89,1.3,8.66666666666667,8.36333333333334,96.5,15,
3047,2003,51,3047,3.9,26,23.14,89,1.7,11.3333333333333,10.9366666666667,96.5,15,
3048,2003,94,3048,4.7,31.3333333333333,27.8866666666667,89,1.8,12,11.58,96.5,15,
3049,2003,15,3049,6.2,41.3333333333333,37.1173333333333,89.8,3,20,19.1,95.5,15,
3050,2003,58,3050,8,53.3333333333333,47.8933333333333,89.8,3.7,24.6666666666667,23.5566666666667,95.5,15,
3051,2003,105,3051,7.4,49.3333333333333,44.3013333333333,89.8,3.6,24,22.92,95.5,15,
3052,2003,22,3052,9.4,62.6666666666667,56.4626666666667,90.1,4.6,30.6666666666667,28.98,94.5,15,
3053,2003,69,3053,7.7,51.3333333333333,46.2513333333333,90.1,4.2,28,26.46,94.5,15,
3054,2003,112,3054,8.9,59.3333333333333,53.4593333333333,90.1,4.7,31.3333333333333,29.61,94.5,15,
3055,2003,33,3055,10.2,68,61.132,89.9,4.6,30.6666666666667,29.1333333333333,95,15,
3056,2003,76,3056,10.7,71.3333333333333,64.1286666666667,89.9,5,33.3333333333333,31.6666666666667,95,15,
3057,2003,123,3057,10.4,69.3333333333333,62.3306666666667,89.9,5.1,34,32.3,95,15,
3058,2003,40,3058,10.5,70,62.93,89.9,5.1,34,32.062,94.3,15,
3059,2003,87,3059,10.1,67.3333333333333,60.5326666666667,89.9,4.4,29.3333333333333,27.6613333333333,94.3,15,
3060,2003,130,3060,11.3,75.3333333333333,67.7246666666667,89.9,5.3,35.3333333333333,33.3193333333333,94.3,15,
3061,2003,5,3061,4.4,29.3333333333333,26.4293333333333,90.1,2.5,16.6666666666667,15.7166666666667,94.3,15,
3062,2003,50,3062,4.9,32.6666666666667,29.4326666666667,90.1,1.9,12.6666666666667,11.9446666666667,94.3,15,
3063,2003,95,3063,5.8,38.6666666666667,34.8386666666667,90.1,2.7,18,16.974,94.3,15,
3064,2003,14,3064,7.2,48,43.056,89.7,4.3,28.6666666666667,27.2333333333333,95,15,
3065,2003,59,3065,6.7,44.6666666666667,40.066,89.7,4.1,27.3333333333333,25.9666666666667,95,15,
3066,2003,104,3066,7.8,52,46.644,89.7,3.8,25.3333333333333,24.0666666666667,95,15,
3067,2003,23,3067,7.2,48,43.152,89.9,5.1,34,31.382,92.3,15,
3068,2003,68,3068,9.6,64,57.536,89.9,6.3,42,38.766,92.3,15,
3069,2003,113,3069,8.3,55.3333333333333,49.7446666666667,89.9,4.9,32.6666666666667,30.1513333333333,92.3,15,
3070,2003,32,3070,9.8,65.3333333333333,58.8653333333333,90.1,5.6,37.3333333333333,35.2053333333333,94.3,15,
3071,2003,77,3071,8.1,54,48.654,90.1,4.8,32,30.176,94.3,15,
3072,2003,122,3072,9.3,62,55.862,90.1,6.3,42,39.606,94.3,15,
3073,2003,41,3073,8.2,54.6666666666667,49.036,89.7,5.6,37.3333333333333,35.0933333333333,94,15,
3074,2003,86,3074,9,60,53.82,89.7,6.1,40.6666666666667,38.2266666666667,94,15,
3075,2003,131,3075,8.3,55.3333333333333,49.634,89.7,5.7,38,35.72,94,15,
3076,2003,6,3076,5.6,37.3333333333333,33.6746666666667,90.2,2.3,15.3333333333333,14.6433333333333,95.5,15,
3077,2003,49,3077,6.7,44.6666666666667,40.2893333333333,90.2,2.8,18.6666666666667,17.8266666666667,95.5,15,
3078,2003,96,3078,6.9,46,41.492,90.2,2.8,18.6666666666667,17.8266666666667,95.5,15,
3079,2003,13,3079,8.3,55.3333333333333,49.8,90,4.3,28.6666666666667,27.3766666666667,95.5,15,
3080,2003,60,3080,8.4,56,50.4,90,4.1,27.3333333333333,26.1033333333333,95.5,15,
3081,2003,103,3081,8.2,54.6666666666667,49.2,90,3.8,25.3333333333333,24.1933333333333,95.5,15,
3082,2003,24,3082,10,66.6666666666667,60.1333333333333,90.2,4.6,30.6666666666667,29.2866666666667,95.5,15,
3083,2003,67,3083,9.8,65.3333333333333,58.9306666666667,90.2,4.7,31.3333333333333,29.9233333333333,95.5,15,
3084,2003,114,3084,10.3,68.6666666666667,61.9373333333333,90.2,4.6,30.6666666666667,29.2866666666667,95.5,15,
3085,2003,31,3085,10.5,70,62.86,89.8,5.1,34,32.13,94.5,15,
3086,2003,78,3086,10,66.6666666666667,59.8666666666667,89.8,4.7,31.3333333333333,29.61,94.5,15,
3087,2003,121,3087,9.3,62,55.676,89.8,4.9,32.6666666666667,30.87,94.5,15,
3088,2003,42,3088,10.9,72.6666666666667,65.4726666666667,90.1,5.6,37.3333333333333,35.0933333333333,94,15,
3089,2003,85,3089,11.7,78,70.278,90.1,5.7,38,35.72,94,15,
