Ernte_ID,Versuchsjahr,Termin,Parzelle_ID,Saat_Pflanzgut_ID
1278,1994,1994-07-27T00:00:00,95,36
1279,1994,1994-07-27T00:00:00,14,36
1280,1994,1994-07-27T00:00:00,59,36
1281,1994,1994-07-27T00:00:00,104,36
1282,1994,1994-07-27T00:00:00,23,36
1283,1994,1994-07-27T00:00:00,68,36
1284,1994,1994-07-27T00:00:00,113,36
1285,1994,1994-07-27T00:00:00,32,36
1286,1994,1994-07-27T00:00:00,77,36
1287,1994,1994-07-27T00:00:00,122,36
1288,1994,1994-07-27T00:00:00,41,36
1289,1994,1994-07-27T00:00:00,86,36
1290,1994,1994-07-27T00:00:00,131,36
1291,1994,1994-07-27T00:00:00,6,36
1292,1994,1994-07-27T00:00:00,49,36
1293,1994,1994-07-27T00:00:00,96,36
1294,1994,1994-07-27T00:00:00,13,36
1295,1994,1994-07-27T00:00:00,60,36
1296,1994,1994-07-27T00:00:00,103,36
1297,1994,1994-07-27T00:00:00,24,36
1298,1994,1994-07-27T00:00:00,67,36
1299,1994,1994-07-27T00:00:00,114,36
1300,1994,1994-07-27T00:00:00,31,36
1301,1994,1994-07-27T00:00:00,78,36
1302,1994,1994-07-27T00:00:00,121,36
1303,1994,1994-07-27T00:00:00,42,36
1304,1994,1994-07-27T00:00:00,85,36
1305,1994,1994-07-27T00:00:00,132,36
1306,1994,1994-07-14T00:00:00,7,30
1307,1994,1994-07-14T00:00:00,48,30
1308,1994,1994-07-14T00:00:00,97,30
1309,1994,1994-07-14T00:00:00,12,30
1310,1994,1994-07-14T00:00:00,61,30
1311,1994,1994-07-14T00:00:00,102,30
1312,1994,1994-07-14T00:00:00,25,30
1313,1994,1994-07-14T00:00:00,66,30
1314,1994,1994-07-14T00:00:00,115,30
1315,1994,1994-07-14T00:00:00,30,30
1316,1994,1994-07-14T00:00:00,79,30
1317,1994,1994-07-14T00:00:00,120,30
1318,1994,1994-07-14T00:00:00,43,30
1319,1994,1994-07-14T00:00:00,84,30
1320,1994,1994-07-14T00:00:00,133,30
1321,1994,1994-07-14T00:00:00,8,30
1322,1994,1994-07-14T00:00:00,47,30
1323,1994,1994-07-14T00:00:00,98,30
1324,1994,1994-07-14T00:00:00,11,30
1325,1994,1994-07-14T00:00:00,62,30
1326,1994,1994-07-14T00:00:00,101,30
1327,1994,1994-07-14T00:00:00,26,30
1328,1994,1994-07-14T00:00:00,65,30
1329,1994,1994-07-14T00:00:00,116,30
1330,1994,1994-07-14T00:00:00,29,30
1331,1994,1994-07-14T00:00:00,80,30
1332,1994,1994-07-14T00:00:00,119,30
1333,1994,1994-07-14T00:00:00,44,30
1334,1994,1994-07-14T00:00:00,83,30
1335,1994,1994-07-14T00:00:00,134,30
1336,1994,1994-07-14T00:00:00,9,30
1337,1994,1994-07-14T00:00:00,46,30
1338,1994,1994-07-14T00:00:00,99,30
1339,1994,1994-07-14T00:00:00,10,30
1340,1994,1994-07-14T00:00:00,63,30
1341,1994,1994-07-14T00:00:00,100,30
1342,1994,1994-07-14T00:00:00,27,30
1343,1994,1994-07-14T00:00:00,64,30
1344,1994,1994-07-14T00:00:00,117,30
1345,1994,1994-07-14T00:00:00,28,30
1346,1994,1994-07-14T00:00:00,81,30
1347,1994,1994-07-14T00:00:00,118,30
1348,1994,1994-07-14T00:00:00,45,30
1349,1994,1994-07-14T00:00:00,82,30
1350,1994,1994-07-14T00:00:00,135,30
1351,1995,1995-10-12T00:00:00,7,35
1352,1995,1995-10-12T00:00:00,48,35
1353,1995,1995-10-12T00:00:00,97,35
1354,1995,1995-10-12T00:00:00,12,35
1355,1995,1995-10-12T00:00:00,61,35
1356,1995,1995-10-12T00:00:00,102,35
1357,1995,1995-10-12T00:00:00,25,35
1358,1995,1995-10-12T00:00:00,66,35
1359,1995,1995-10-12T00:00:00,115,35
1360,1995,1995-10-12T00:00:00,30,35
1361,1995,1995-10-12T00:00:00,79,35
1362,1995,1995-10-12T00:00:00,120,35
1363,1995,1995-10-12T00:00:00,43,35
1364,1995,1995-10-12T00:00:00,84,35
1365,1995,1995-10-12T00:00:00,133,35
1366,1995,1995-10-12T00:00:00,8,35
1367,1995,1995-10-12T00:00:00,47,35
1368,1995,1995-10-12T00:00:00,98,35
1369,1995,1995-10-12T00:00:00,11,35
1370,1995,1995-10-12T00:00:00,62,35
1371,1995,1995-10-12T00:00:00,101,35
1372,1995,1995-10-12T00:00:00,26,35
1373,1995,1995-10-12T00:00:00,65,35
1374,1995,1995-10-12T00:00:00,116,35
1375,1995,1995-10-12T00:00:00,29,35
1376,1995,1995-10-12T00:00:00,80,35
1377,1995,1995-10-12T00:00:00,119,35
1378,1995,1995-10-12T00:00:00,44,35
1379,1995,1995-10-12T00:00:00,83,35
1380,1995,1995-10-12T00:00:00,134,35
1381,1995,1995-10-12T00:00:00,9,35
1382,1995,1995-10-12T00:00:00,46,35
1383,1995,1995-10-12T00:00:00,99,35
1384,1995,1995-10-12T00:00:00,10,35
1385,1995,1995-10-12T00:00:00,63,35
1386,1995,1995-10-12T00:00:00,100,35
1387,1995,1995-10-12T00:00:00,27,35
1388,1995,1995-10-12T00:00:00,64,35
1389,1995,1995-10-12T00:00:00,117,35
1390,1995,1995-10-12T00:00:00,28,35
1391,1995,1995-10-12T00:00:00,81,35
1392,1995,1995-10-12T00:00:00,118,35
1393,1995,1995-10-12T00:00:00,45,35
1394,1995,1995-10-12T00:00:00,82,35
1395,1995,1995-10-12T00:00:00,135,35
1396,1995,1995-08-02T00:00:00,1,36
1397,1995,1995-08-02T00:00:00,54,36
1398,1995,1995-08-02T00:00:00,91,36
1399,1995,1995-08-02T00:00:00,18,36
1400,1995,1995-08-02T00:00:00,55,36
1401,1995,1995-08-02T00:00:00,108,36
1402,1995,1995-08-02T00:00:00,19,36
1403,1995,1995-08-02T00:00:00,72,36
1404,1995,1995-08-02T00:00:00,109,36
1405,1995,1995-08-02T00:00:00,36,36
1406,1995,1995-08-02T00:00:00,73,36
1407,1995,1995-08-02T00:00:00,126,36
1408,1995,1995-08-02T00:00:00,37,36
1409,1995,1995-08-02T00:00:00,90,36
1410,1995,1995-08-02T00:00:00,127,36
1411,1995,1995-08-02T00:00:00,2,36
1412,1995,1995-08-02T00:00:00,53,36
1413,1995,1995-08-02T00:00:00,92,36
1414,1995,1995-08-02T00:00:00,17,36
1415,1995,1995-08-02T00:00:00,56,36
1416,1995,1995-08-02T00:00:00,107,36
1417,1995,1995-08-02T00:00:00,20,36
1418,1995,1995-08-02T00:00:00,71,36
1419,1995,1995-08-02T00:00:00,110,36
1420,1995,1995-08-02T00:00:00,35,36
1421,1995,1995-08-02T00:00:00,74,36
1422,1995,1995-08-02T00:00:00,125,36
1423,1995,1995-08-02T00:00:00,38,36
1424,1995,1995-08-02T00:00:00,89,36
1425,1995,1995-08-02T00:00:00,128,36
1426,1995,1995-08-02T00:00:00,3,36
1427,1995,1995-08-02T00:00:00,52,36
1428,1995,1995-08-02T00:00:00,93,36
1429,1995,1995-08-02T00:00:00,16,36
1430,1995,1995-08-02T00:00:00,57,36
1431,1995,1995-08-02T00:00:00,106,36
1432,1995,1995-08-02T00:00:00,21,36
1433,1995,1995-08-02T00:00:00,70,36
1434,1995,1995-08-02T00:00:00,111,36
1435,1995,1995-08-02T00:00:00,34,36
1436,1995,1995-08-02T00:00:00,75,36
1437,1995,1995-08-02T00:00:00,124,36
1438,1995,1995-08-02T00:00:00,39,36
1439,1995,1995-08-02T00:00:00,88,36
1440,1995,1995-08-02T00:00:00,129,36
1441,1995,1995-07-11T00:00:00,4,30
1442,1995,1995-07-11T00:00:00,51,30
1443,1995,1995-07-11T00:00:00,94,30
1444,1995,1995-07-11T00:00:00,15,30
1445,1995,1995-07-11T00:00:00,58,30
1446,1995,1995-07-11T00:00:00,105,30
1447,1995,1995-07-11T00:00:00,22,30
1448,1995,1995-07-11T00:00:00,69,30
1449,1995,1995-07-11T00:00:00,112,30
1450,1995,1995-07-11T00:00:00,33,30
1451,1995,1995-07-11T00:00:00,76,30
1452,1995,1995-07-11T00:00:00,123,30
1453,1995,1995-07-11T00:00:00,40,30
1454,1995,1995-07-11T00:00:00,87,30
1455,1995,1995-07-11T00:00:00,130,30
1456,1995,1995-07-11T00:00:00,5,30
1457,1995,1995-07-11T00:00:00,50,30
1458,1995,1995-07-11T00:00:00,95,30
1459,1995,1995-07-11T00:00:00,14,30
1460,1995,1995-07-11T00:00:00,59,30
1461,1995,1995-07-11T00:00:00,104,30
1462,1995,1995-07-11T00:00:00,23,30
1463,1995,1995-07-11T00:00:00,68,30
1464,1995,1995-07-11T00:00:00,113,30
1465,1995,1995-07-11T00:00:00,32,30
1466,1995,1995-07-11T00:00:00,77,30
1467,1995,1995-07-11T00:00:00,122,30
1468,1995,1995-07-11T00:00:00,41,30
1469,1995,1995-07-11T00:00:00,86,30
1470,1995,1995-07-11T00:00:00,131,30
1471,1995,1995-07-11T00:00:00,6,30
1472,1995,1995-07-11T00:00:00,49,30
1473,1995,1995-07-11T00:00:00,96,30
1474,1995,1995-07-11T00:00:00,13,30
1475,1995,1995-07-11T00:00:00,60,30
1476,1995,1995-07-11T00:00:00,103,30
1477,1995,1995-07-11T00:00:00,24,30
1478,1995,1995-07-11T00:00:00,67,30
1479,1995,1995-07-11T00:00:00,114,30
1480,1995,1995-07-11T00:00:00,31,30
1481,1995,1995-07-11T00:00:00,78,30
1482,1995,1995-07-11T00:00:00,121,30
1483,1995,1995-07-11T00:00:00,42,30
1484,1995,1995-07-11T00:00:00,85,30
1485,1995,1995-07-11T00:00:00,132,30
1486,1996,1996-10-14T00:00:00,4,35
1487,1996,1996-10-14T00:00:00,51,35
1488,1996,1996-10-14T00:00:00,94,35
1489,1996,1996-10-14T00:00:00,15,35
1490,1996,1996-10-14T00:00:00,58,35
1491,1996,1996-10-14T00:00:00,105,35
1492,1996,1996-10-14T00:00:00,22,35
1493,1996,1996-10-14T00:00:00,69,35
1494,1996,1996-10-14T00:00:00,112,35
1495,1996,1996-10-14T00:00:00,33,35
1496,1996,1996-10-14T00:00:00,76,35
1497,1996,1996-10-14T00:00:00,123,35
1498,1996,1996-10-14T00:00:00,40,35
1499,1996,1996-10-14T00:00:00,87,35
1500,1996,1996-10-14T00:00:00,130,35
1501,1996,1996-10-14T00:00:00,5,35
1502,1996,1996-10-14T00:00:00,50,35
1503,1996,1996-10-14T00:00:00,95,35
1504,1996,1996-10-14T00:00:00,14,35
1505,1996,1996-10-14T00:00:00,59,35
1506,1996,1996-10-14T00:00:00,104,35
1507,1996,1996-10-14T00:00:00,23,35
1508,1996,1996-10-14T00:00:00,68,35
1509,1996,1996-10-14T00:00:00,113,35
1510,1996,1996-10-14T00:00:00,32,35
1511,1996,1996-10-14T00:00:00,77,35
1512,1996,1996-10-14T00:00:00,122,35
1513,1996,1996-10-14T00:00:00,41,35
1514,1996,1996-10-14T00:00:00,86,35
1515,1996,1996-10-14T00:00:00,131,35
1516,1996,1996-10-14T00:00:00,6,35
1517,1996,1996-10-14T00:00:00,49,35
1518,1996,1996-10-14T00:00:00,96,35
1519,1996,1996-10-14T00:00:00,13,35
1520,1996,1996-10-14T00:00:00,60,35
1521,1996,1996-10-14T00:00:00,103,35
1522,1996,1996-10-14T00:00:00,24,35
1523,1996,1996-10-14T00:00:00,67,35
1524,1996,1996-10-14T00:00:00,114,35
1525,1996,1996-10-14T00:00:00,31,35
1526,1996,1996-10-14T00:00:00,78,35
1527,1996,1996-10-14T00:00:00,121,35
1528,1996,1996-10-14T00:00:00,42,35
1529,1996,1996-10-14T00:00:00,85,35
1530,1996,1996-10-14T00:00:00,132,35
1531,1996,1996-08-26T00:00:00,7,36
1532,1996,1996-08-26T00:00:00,48,36
1533,1996,1996-08-26T00:00:00,97,36
1534,1996,1996-08-26T00:00:00,12,36
1535,1996,1996-08-26T00:00:00,61,36
1536,1996,1996-08-26T00:00:00,102,36
1537,1996,1996-08-26T00:00:00,25,36
1538,1996,1996-08-26T00:00:00,66,36
1539,1996,1996-08-26T00:00:00,115,36
1540,1996,1996-08-26T00:00:00,30,36
1541,1996,1996-08-26T00:00:00,79,36
1542,1996,1996-08-26T00:00:00,120,36
1543,1996,1996-08-26T00:00:00,43,36
1544,1996,1996-08-26T00:00:00,84,36
1545,1996,1996-08-26T00:00:00,133,36
1546,1996,1996-08-26T00:00:00,8,36
1547,1996,1996-08-26T00:00:00,47,36
1548,1996,1996-08-26T00:00:00,98,36
1549,1996,1996-08-26T00:00:00,11,36
1550,1996,1996-08-26T00:00:00,62,36
1551,1996,1996-08-26T00:00:00,101,36
1552,1996,1996-08-26T00:00:00,26,36
1553,1996,1996-08-26T00:00:00,65,36
1554,1996,1996-08-26T00:00:00,116,36
1555,1996,1996-08-26T00:00:00,29,36
1556,1996,1996-08-26T00:00:00,80,36
1557,1996,1996-08-26T00:00:00,119,36
1558,1996,1996-08-26T00:00:00,44,36
1559,1996,1996-08-26T00:00:00,83,36
1560,1996,1996-08-26T00:00:00,134,36
1561,1996,1996-08-26T00:00:00,9,36
1562,1996,1996-08-26T00:00:00,46,36
1563,1996,1996-08-26T00:00:00,99,36
1564,1996,1996-08-26T00:00:00,10,36
1565,1996,1996-08-26T00:00:00,63,36
1566,1996,1996-08-26T00:00:00,100,36
1567,1996,1996-08-26T00:00:00,27,36
1568,1996,1996-08-26T00:00:00,64,36
1569,1996,1996-08-26T00:00:00,117,36
1570,1996,1996-08-26T00:00:00,28,36
1571,1996,1996-08-26T00:00:00,81,36
1572,1996,1996-08-26T00:00:00,118,36
1573,1996,1996-08-26T00:00:00,45,36
1574,1996,1996-08-26T00:00:00,82,36
1575,1996,1996-08-26T00:00:00,135,36
1576,1996,1996-07-16T00:00:00,1,30
1577,1996,1996-07-16T00:00:00,54,30
1578,1996,1996-07-16T00:00:00,91,30
1579,1996,1996-07-16T00:00:00,18,30
1580,1996,1996-07-16T00:00:00,55,30
1581,1996,1996-07-16T00:00:00,108,30
1582,1996,1996-07-16T00:00:00,19,30
1583,1996,1996-07-16T00:00:00,72,30
1584,1996,1996-07-16T00:00:00,109,30
1585,1996,1996-07-16T00:00:00,36,30
1586,1996,1996-07-16T00:00:00,73,30
1587,1996,1996-07-16T00:00:00,126,30
1588,1996,1996-07-16T00:00:00,37,30
1589,1996,1996-07-16T00:00:00,90,30
1590,1996,1996-07-16T00:00:00,127,30
1591,1996,1996-07-16T00:00:00,2,30
1592,1996,1996-07-16T00:00:00,53,30
1593,1996,1996-07-16T00:00:00,92,30
1594,1996,1996-07-16T00:00:00,17,30
1595,1996,1996-07-16T00:00:00,56,30
1596,1996,1996-07-16T00:00:00,107,30
1597,1996,1996-07-16T00:00:00,20,30
1598,1996,1996-07-16T00:00:00,71,30
1599,1996,1996-07-16T00:00:00,110,30
1600,1996,1996-07-16T00:00:00,35,30
1601,1996,1996-07-16T00:00:00,74,30
1602,1996,1996-07-16T00:00:00,125,30
1603,1996,1996-07-16T00:00:00,38,30
1604,1996,1996-07-16T00:00:00,89,30
1605,1996,1996-07-16T00:00:00,128,30
1606,1996,1996-07-16T00:00:00,3,30
1607,1996,1996-07-16T00:00:00,52,30
1608,1996,1996-07-16T00:00:00,93,30
1609,1996,1996-07-16T00:00:00,16,30
1610,1996,1996-07-16T00:00:00,57,30
1611,1996,1996-07-16T00:00:00,106,30
1612,1996,1996-07-16T00:00:00,21,30
1613,1996,1996-07-16T00:00:00,70,30
1614,1996,1996-07-16T00:00:00,111,30
1615,1996,1996-07-16T00:00:00,34,30
1616,1996,1996-07-16T00:00:00,75,30
1617,1996,1996-07-16T00:00:00,124,30
1618,1996,1996-07-16T00:00:00,39,30
1619,1996,1996-07-16T00:00:00,88,30
1620,1996,1996-07-16T00:00:00,129,30
1621,1997,1997-10-06T00:00:00,1,35
1622,1997,1997-10-06T00:00:00,54,35
1623,1997,1997-10-06T00:00:00,91,35
1624,1997,1997-10-06T00:00:00,18,35
1625,1997,1997-10-06T00:00:00,55,35
1626,1997,1997-10-06T00:00:00,108,35
1627,1997,1997-10-06T00:00:00,19,35
1628,1997,1997-10-06T00:00:00,72,35
1629,1997,1997-10-06T00:00:00,109,35
1630,1997,1997-10-06T00:00:00,36,35
1631,1997,1997-10-06T00:00:00,73,35
1632,1997,1997-10-06T00:00:00,126,35
1633,1997,1997-10-06T00:00:00,37,35
1634,1997,1997-10-06T00:00:00,90,35
1635,1997,1997-10-06T00:00:00,127,35
1636,1997,1997-10-06T00:00:00,2,35
1637,1997,1997-10-06T00:00:00,53,35
1638,1997,1997-10-06T00:00:00,92,35
1639,1997,1997-10-06T00:00:00,17,35
1640,1997,1997-10-06T00:00:00,56,35
1641,1997,1997-10-06T00:00:00,107,35
1642,1997,1997-10-06T00:00:00,20,35
1643,1997,1997-10-06T00:00:00,71,35
1644,1997,1997-10-06T00:00:00,110,35
1645,1997,1997-10-06T00:00:00,35,35
1646,1997,1997-10-06T00:00:00,74,35
1647,1997,1997-10-06T00:00:00,125,35
1648,1997,1997-10-06T00:00:00,38,35
1649,1997,1997-10-06T00:00:00,89,35
1650,1997,1997-10-06T00:00:00,128,35
1651,1997,1997-10-06T00:00:00,3,35
1652,1997,1997-10-06T00:00:00,52,35
1653,1997,1997-10-06T00:00:00,93,35
1654,1997,1997-10-06T00:00:00,16,35
1655,1997,1997-10-06T00:00:00,57,35
1656,1997,1997-10-06T00:00:00,106,35
1657,1997,1997-10-06T00:00:00,21,35
1658,1997,1997-10-06T00:00:00,70,35
1659,1997,1997-10-06T00:00:00,111,35
1660,1997,1997-10-06T00:00:00,34,35
1661,1997,1997-10-06T00:00:00,75,35
1662,1997,1997-10-06T00:00:00,124,35
1663,1997,1997-10-06T00:00:00,39,35
1664,1997,1997-10-06T00:00:00,88,35
1665,1997,1997-10-06T00:00:00,129,35
1666,1997,1997-10-06T00:00:00,136,35
1667,1997,1997-10-06T00:00:00,183,35
1668,1997,1997-10-06T00:00:00,207,35
1669,1997,1997-10-06T00:00:00,147,35
1670,1997,1997-10-06T00:00:00,184,35
1671,1997,1997-10-06T00:00:00,220,35
1672,1997,1997-10-06T00:00:00,148,35
1673,1997,1997-10-06T00:00:00,171,35
1674,1997,1997-10-06T00:00:00,196,35
1675,1997,1997-10-06T00:00:00,159,35
1676,1997,1997-10-06T00:00:00,195,35
1677,1997,1997-10-06T00:00:00,219,35
1678,1997,1997-10-06T00:00:00,160,35
1679,1997,1997-10-06T00:00:00,172,35
1680,1997,1997-10-06T00:00:00,208,35
1681,1997,1997-10-06T00:00:00,137,35
1682,1997,1997-10-06T00:00:00,182,35
1683,1997,1997-10-06T00:00:00,206,35
1684,1997,1997-10-06T00:00:00,146,35
1685,1997,1997-10-06T00:00:00,185,35
1686,1997,1997-10-06T00:00:00,221,35
1687,1997,1997-10-06T00:00:00,149,35
1688,1997,1997-10-06T00:00:00,170,35
1689,1997,1997-10-06T00:00:00,197,35
1690,1997,1997-10-06T00:00:00,158,35
1691,1997,1997-10-06T00:00:00,194,35
1692,1997,1997-10-06T00:00:00,218,35
1693,1997,1997-10-06T00:00:00,161,35
1694,1997,1997-10-06T00:00:00,173,35
1695,1997,1997-10-06T00:00:00,209,35
1696,1997,1997-08-12T00:00:00,4,19
1697,1997,1997-08-12T00:00:00,51,19
1698,1997,1997-08-12T00:00:00,94,19
1699,1997,1997-08-12T00:00:00,15,19
1700,1997,1997-08-12T00:00:00,58,19
1701,1997,1997-08-12T00:00:00,105,19
1702,1997,1997-08-12T00:00:00,22,19
1703,1997,1997-08-12T00:00:00,69,19
1704,1997,1997-08-12T00:00:00,112,19
1705,1997,1997-08-12T00:00:00,33,19
1706,1997,1997-08-12T00:00:00,76,19
1707,1997,1997-08-12T00:00:00,123,19
1708,1997,1997-08-12T00:00:00,40,19
1709,1997,1997-08-12T00:00:00,87,19
1710,1997,1997-08-12T00:00:00,130,19
1711,1997,1997-08-12T00:00:00,5,19
1712,1997,1997-08-12T00:00:00,50,19
1713,1997,1997-08-12T00:00:00,95,19
1714,1997,1997-08-12T00:00:00,14,19
1715,1997,1997-08-12T00:00:00,59,19
1716,1997,1997-08-12T00:00:00,104,19
1717,1997,1997-08-12T00:00:00,23,19
1718,1997,1997-08-12T00:00:00,68,19
1719,1997,1997-08-12T00:00:00,113,19
1720,1997,1997-08-12T00:00:00,32,19
1721,1997,1997-08-12T00:00:00,77,19
1722,1997,1997-08-12T00:00:00,122,19
1723,1997,1997-08-12T00:00:00,41,19
1724,1997,1997-08-12T00:00:00,86,19
1725,1997,1997-08-12T00:00:00,131,19
1726,1997,1997-08-12T00:00:00,6,19
1727,1997,1997-08-12T00:00:00,49,19
1728,1997,1997-08-12T00:00:00,96,19
1729,1997,1997-08-12T00:00:00,13,19
1730,1997,1997-08-12T00:00:00,60,19
1731,1997,1997-08-12T00:00:00,103,19
1732,1997,1997-08-12T00:00:00,24,19
1733,1997,1997-08-12T00:00:00,67,19
1734,1997,1997-08-12T00:00:00,114,19
1735,1997,1997-08-12T00:00:00,31,19
1736,1997,1997-08-12T00:00:00,78,19
1737,1997,1997-08-12T00:00:00,121,19
1738,1997,1997-08-12T00:00:00,42,19
1739,1997,1997-08-12T00:00:00,85,19
1740,1997,1997-08-12T00:00:00,132,19
1741,1997,,138,37
1742,1997,,181,37
1743,1997,,205,37
1744,1997,,145,37
1745,1997,,186,37
1746,1997,,222,37
1747,1997,,150,37
1748,1997,,169,37
1749,1997,,198,37
1750,1997,,157,37
1751,1997,,193,37
1752,1997,,217,37
1753,1997,,162,37
1754,1997,,174,37
1755,1997,,210,37
1756,1997,,139,37
1757,1997,,180,37
1758,1997,,204,37
1759,1997,,144,37
1760,1997,,187,37
1761,1997,,223,37
1762,1997,,151,37
1763,1997,,168,37
1764,1997,,199,37
1765,1997,,156,37
1766,1997,,192,37
1767,1997,,216,37
1768,1997,,163,37
1769,1997,,175,37
1770,1997,,211,37
1771,1997,1997-07-24T00:00:00,7,8
1772,1997,1997-07-24T00:00:00,48,8
1773,1997,1997-07-24T00:00:00,97,8
1774,1997,1997-07-24T00:00:00,12,8
1775,1997,1997-07-24T00:00:00,61,8
1776,1997,1997-07-24T00:00:00,102,8
1777,1997,1997-07-24T00:00:00,25,8
1778,1997,1997-07-24T00:00:00,66,8
1779,1997,1997-07-24T00:00:00,115,8
1780,1997,1997-07-24T00:00:00,30,8
1781,1997,1997-07-24T00:00:00,79,8
1782,1997,1997-07-24T00:00:00,120,8
1783,1997,1997-07-24T00:00:00,43,8
1784,1997,1997-07-24T00:00:00,84,8
1785,1997,1997-07-24T00:00:00,133,8
1786,1997,1997-07-24T00:00:00,8,8
1787,1997,1997-07-24T00:00:00,47,8
1788,1997,1997-07-24T00:00:00,98,8
1789,1997,1997-07-24T00:00:00,11,8
1790,1997,1997-07-24T00:00:00,62,8
1791,1997,1997-07-24T00:00:00,101,8
1792,1997,1997-07-24T00:00:00,26,8
1793,1997,1997-07-24T00:00:00,65,8
1794,1997,1997-07-24T00:00:00,116,8
1795,1997,1997-07-24T00:00:00,29,8
1796,1997,1997-07-24T00:00:00,80,8
1797,1997,1997-07-24T00:00:00,119,8
1798,1997,1997-07-24T00:00:00,44,8
1799,1997,1997-07-24T00:00:00,83,8
1800,1997,1997-07-24T00:00:00,134,8
1801,1997,1997-07-24T00:00:00,9,8
1802,1997,1997-07-24T00:00:00,46,8
1803,1997,1997-07-24T00:00:00,99,8
1804,1997,1997-07-24T00:00:00,10,8
1805,1997,1997-07-24T00:00:00,63,8
1806,1997,1997-07-24T00:00:00,100,8
1807,1997,1997-07-24T00:00:00,27,8
1808,1997,1997-07-24T00:00:00,64,8
1809,1997,1997-07-24T00:00:00,117,8
1810,1997,1997-07-24T00:00:00,28,8
1811,1997,1997-07-24T00:00:00,81,8
1812,1997,1997-07-24T00:00:00,118,8
1813,1997,1997-07-24T00:00:00,45,8
1814,1997,1997-07-24T00:00:00,82,8
1815,1997,1997-07-24T00:00:00,135,8
1816,1997,,140,38
1817,1997,,179,38
1818,1997,,203,38
1819,1997,,143,38
1820,1997,,188,38
1821,1997,,224,38
1822,1997,,152,38
1823,1997,,167,38
1824,1997,,200,38
1825,1997,,155,38
1826,1997,,191,38
1827,1997,,215,38
1828,1997,,164,38
1829,1997,,176,38
1830,1997,,212,38
1831,1997,,141,38
1832,1997,,178,38
1833,1997,,202,38
1834,1997,,142,38
1835,1997,,189,38
1836,1997,,225,38
1837,1997,,153,38
1838,1997,,166,38
1839,1997,,201,38
1840,1997,,154,38
1841,1997,,190,38
1842,1997,,214,38
1843,1997,,165,38
1844,1997,,177,38
1845,1997,,213,38
1846,1998,1998-10-21T00:00:00,7,35
1847,1998,1998-10-21T00:00:00,48,35
1848,1998,1998-10-21T00:00:00,97,35
1849,1998,1998-10-21T00:00:00,12,35
1850,1998,1998-10-21T00:00:00,61,35
1851,1998,1998-10-21T00:00:00,102,35
1852,1998,1998-10-21T00:00:00,25,35
1853,1998,1998-10-21T00:00:00,66,35
1854,1998,1998-10-21T00:00:00,115,35
1855,1998,1998-10-21T00:00:00,30,35
1856,1998,1998-10-21T00:00:00,79,35
1857,1998,1998-10-21T00:00:00,120,35
1858,1998,1998-10-21T00:00:00,43,35
1859,1998,1998-10-21T00:00:00,84,35
1860,1998,1998-10-21T00:00:00,133,35
1861,1998,1998-10-21T00:00:00,8,35
1862,1998,1998-10-21T00:00:00,47,35
1863,1998,1998-10-21T00:00:00,98,35
1864,1998,1998-10-21T00:00:00,11,35
1865,1998,1998-10-21T00:00:00,62,35
1866,1998,1998-10-21T00:00:00,101,35
1867,1998,1998-10-21T00:00:00,26,35
1868,1998,1998-10-21T00:00:00,65,35
1869,1998,1998-10-21T00:00:00,116,35
1870,1998,1998-10-21T00:00:00,29,35
1871,1998,1998-10-21T00:00:00,80,35
1872,1998,1998-10-21T00:00:00,119,35
1873,1998,1998-10-21T00:00:00,44,35
1874,1998,1998-10-21T00:00:00,83,35
1875,1998,1998-10-21T00:00:00,134,35
1876,1998,1998-10-21T00:00:00,9,35
1877,1998,1998-10-21T00:00:00,46,35
1878,1998,1998-10-21T00:00:00,99,35
1879,1998,1998-10-21T00:00:00,10,35
1880,1998,1998-10-21T00:00:00,63,35
1881,1998,1998-10-21T00:00:00,100,35
1882,1998,1998-10-21T00:00:00,27,35
1883,1998,1998-10-21T00:00:00,64,35
1884,1998,1998-10-21T00:00:00,117,35
1885,1998,1998-10-21T00:00:00,28,35
1886,1998,1998-10-21T00:00:00,81,35
1887,1998,1998-10-21T00:00:00,118,35
1888,1998,1998-10-21T00:00:00,45,35
1889,1998,1998-10-21T00:00:00,82,35
1890,1998,1998-10-21T00:00:00,135,35
1891,1998,1998-10-21T00:00:00,140,35
1892,1998,1998-10-21T00:00:00,179,35
1893,1998,1998-10-21T00:00:00,203,35
1894,1998,1998-10-21T00:00:00,143,35
1895,1998,1998-10-21T00:00:00,188,35
1896,1998,1998-10-21T00:00:00,224,35
1897,1998,1998-10-21T00:00:00,152,35
1898,1998,1998-10-21T00:00:00,167,35
1899,1998,1998-10-21T00:00:00,200,35
1900,1998,1998-10-21T00:00:00,155,35
1901,1998,1998-10-21T00:00:00,191,35
1902,1998,1998-10-21T00:00:00,215,35
1903,1998,1998-10-21T00:00:00,164,35
1904,1998,1998-10-21T00:00:00,176,35
1905,1998,1998-10-21T00:00:00,212,35
1906,1998,1998-10-21T00:00:00,141,35
1907,1998,1998-10-21T00:00:00,178,35
1908,1998,1998-10-21T00:00:00,202,35
1909,1998,1998-10-21T00:00:00,142,35
1910,1998,1998-10-21T00:00:00,189,35
1911,1998,1998-10-21T00:00:00,225,35
1912,1998,1998-10-21T00:00:00,153,35
1913,1998,1998-10-21T00:00:00,166,35
1914,1998,1998-10-21T00:00:00,201,35
1915,1998,1998-10-21T00:00:00,154,35
