Versuchsaufbau_ID,Versuchsjahr,Parzelle_ID,Kultur_ID,Pruefglied_ID
3132,2003,123,5,4
3133,2003,40,5,5
3134,2003,87,5,5
3135,2003,130,5,5
3136,2003,5,5,6
3137,2003,50,5,6
3138,2003,95,5,6
3139,2003,14,5,7
3140,2003,59,5,7
3141,2003,104,5,7
3142,2003,23,5,8
3143,2003,68,5,8
3144,2003,113,5,8
3145,2003,32,5,9
3146,2003,77,5,9
3147,2003,122,5,9
3148,2003,41,5,10
3149,2003,86,5,10
3150,2003,131,5,10
3151,2003,6,5,11
3152,2003,49,5,11
3153,2003,96,5,11
3154,2003,13,5,12
3155,2003,60,5,12
3156,2003,103,5,12
3157,2003,24,5,13
3158,2003,67,5,13
3159,2003,114,5,13
3160,2003,31,5,14
3161,2003,78,5,14
3162,2003,121,5,14
3163,2003,42,5,15
3164,2003,85,5,15
3165,2003,132,5,15
3166,2003,138,5,16
3167,2003,181,5,16
3168,2003,205,5,16
3169,2003,145,5,17
3170,2003,186,5,17
3171,2003,222,5,17
3172,2003,150,5,18
3173,2003,169,5,18
3174,2003,198,5,18
3175,2003,157,5,19
3176,2003,193,5,19
3177,2003,217,5,19
3178,2003,162,5,20
3179,2003,174,5,20
3180,2003,210,5,20
3181,2003,139,5,21
3182,2003,180,5,21
3183,2003,204,5,21
3184,2003,144,5,22
3185,2003,187,5,22
3186,2003,223,5,22
3187,2003,151,5,23
3188,2003,168,5,23
3189,2003,199,5,23
3190,2003,156,5,24
3191,2003,192,5,24
3192,2003,216,5,24
3193,2003,163,5,25
3194,2003,175,5,25
3195,2003,211,5,25
3196,2003,7,4,1
3197,2003,48,4,1
3198,2003,97,4,1
3199,2003,12,4,2
3200,2003,61,4,2
3201,2003,102,4,2
3202,2003,25,4,3
3203,2003,66,4,3
3204,2003,115,4,3
3205,2003,30,4,4
3206,2003,79,4,4
3207,2003,120,4,4
3208,2003,43,4,5
3209,2003,84,4,5
3210,2003,133,4,5
3211,2003,8,4,6
3212,2003,47,4,6
3213,2003,98,4,6
3214,2003,11,4,7
3215,2003,62,4,7
3216,2003,101,4,7
3217,2003,26,4,8
3218,2003,65,4,8
3219,2003,116,4,8
3220,2003,29,4,9
3221,2003,80,4,9
3222,2003,119,4,9
3223,2003,44,4,10
3224,2003,83,4,10
3225,2003,134,4,10
3226,2003,9,4,11
3227,2003,46,4,11
3228,2003,99,4,11
3229,2003,10,4,12
3230,2003,63,4,12
3231,2003,100,4,12
3232,2003,27,4,13
3233,2003,64,4,13
3234,2003,117,4,13
3235,2003,28,4,14
3236,2003,81,4,14
3237,2003,118,4,14
3238,2003,45,4,15
3239,2003,82,4,15
3240,2003,135,4,15
3241,2003,140,4,16
3242,2003,179,4,16
3243,2003,203,4,16
3244,2003,143,4,17
3245,2003,188,4,17
3246,2003,224,4,17
3247,2003,152,4,18
3248,2003,167,4,18
3249,2003,200,4,18
3250,2003,155,4,19
3251,2003,191,4,19
3252,2003,215,4,19
3253,2003,164,4,20
3254,2003,176,4,20
3255,2003,212,4,20
3256,2003,141,4,21
3257,2003,178,4,21
3258,2003,202,4,21
3259,2003,142,4,22
3260,2003,189,4,22
3261,2003,225,4,22
3262,2003,153,4,23
3263,2003,166,4,23
3264,2003,201,4,23
3265,2003,154,4,24
3266,2003,190,4,24
3267,2003,214,4,24
3268,2003,165,4,25
3269,2003,177,4,25
3270,2003,213,4,25
3271,2004,7,6,1
3272,2004,48,6,1
3273,2004,97,6,1
3274,2004,12,6,2
3275,2004,61,6,2
3276,2004,102,6,2
3277,2004,25,6,3
3278,2004,66,6,3
3279,2004,115,6,3
3280,2004,30,6,4
3281,2004,79,6,4
3282,2004,120,6,4
3283,2004,43,6,5
3284,2004,84,6,5
3285,2004,133,6,5
3286,2004,8,6,6
3287,2004,47,6,6
3288,2004,98,6,6
3289,2004,11,6,7
3290,2004,62,6,7
3291,2004,101,6,7
3292,2004,26,6,8
3293,2004,65,6,8
3294,2004,116,6,8
3295,2004,29,6,9
3296,2004,80,6,9
3297,2004,119,6,9
3298,2004,44,6,10
3299,2004,83,6,10
3300,2004,134,6,10
3301,2004,9,6,11
3302,2004,46,6,11
3303,2004,99,6,11
3304,2004,10,6,12
3305,2004,63,6,12
3306,2004,100,6,12
3307,2004,27,6,13
3308,2004,64,6,13
3309,2004,117,6,13
3310,2004,28,6,14
3311,2004,81,6,14
3312,2004,118,6,14
3313,2004,45,6,15
3314,2004,82,6,15
3315,2004,135,6,15
3316,2004,140,6,16
3317,2004,179,6,16
3318,2004,203,6,16
3319,2004,143,6,17
3320,2004,188,6,17
3321,2004,224,6,17
3322,2004,152,6,18
3323,2004,167,6,18
3324,2004,200,6,18
3325,2004,155,6,19
3326,2004,191,6,19
3327,2004,215,6,19
3328,2004,164,6,20
3329,2004,176,6,20
3330,2004,212,6,20
3331,2004,141,6,21
3332,2004,178,6,21
3333,2004,202,6,21
3334,2004,142,6,22
3335,2004,189,6,22
3336,2004,225,6,22
3337,2004,153,6,23
3338,2004,166,6,23
3339,2004,201,6,23
3340,2004,154,6,24
3341,2004,190,6,24
3342,2004,214,6,24
3343,2004,165,6,25
3344,2004,177,6,25
3345,2004,213,6,25
3346,2004,1,5,1
3347,2004,54,5,1
3348,2004,91,5,1
3349,2004,18,5,2
3350,2004,55,5,2
3351,2004,108,5,2
3352,2004,19,5,3
3353,2004,72,5,3
3354,2004,109,5,3
3355,2004,36,5,4
3356,2004,73,5,4
3357,2004,126,5,4
3358,2004,37,5,5
3359,2004,90,5,5
3360,2004,127,5,5
3361,2004,2,5,6
3362,2004,53,5,6
3363,2004,92,5,6
3364,2004,17,5,7
3365,2004,56,5,7
3366,2004,107,5,7
3367,2004,20,5,8
3368,2004,71,5,8
3369,2004,110,5,8
3370,2004,35,5,9
3371,2004,74,5,9
3372,2004,125,5,9
3373,2004,38,5,10
3374,2004,89,5,10
3375,2004,128,5,10
3376,2004,3,5,11
3377,2004,52,5,11
3378,2004,93,5,11
3379,2004,16,5,12
3380,2004,57,5,12
3381,2004,106,5,12
3382,2004,21,5,13
3383,2004,70,5,13
3384,2004,111,5,13
3385,2004,34,5,14
3386,2004,75,5,14
3387,2004,124,5,14
3388,2004,39,5,15
3389,2004,88,5,15
3390,2004,129,5,15
3391,2004,136,5,16
3392,2004,183,5,16
3393,2004,207,5,16
3394,2004,147,5,17
3395,2004,184,5,17
3396,2004,220,5,17
3397,2004,148,5,18
3398,2004,171,5,18
3399,2004,196,5,18
3400,2004,159,5,19
3401,2004,195,5,19
3402,2004,219,5,19
3403,2004,160,5,20
3404,2004,172,5,20
3405,2004,208,5,20
3406,2004,137,5,21
3407,2004,182,5,21
3408,2004,206,5,21
3409,2004,146,5,22
3410,2004,185,5,22
3411,2004,221,5,22
3412,2004,149,5,23
3413,2004,170,5,23
3414,2004,197,5,23
3415,2004,158,5,24
3416,2004,194,5,24
3417,2004,218,5,24
3418,2004,161,5,25
3419,2004,173,5,25
3420,2004,209,5,25
3421,2004,4,4,1
3422,2004,51,4,1
3423,2004,94,4,1
3424,2004,15,4,2
3425,2004,58,4,2
3426,2004,105,4,2
3427,2004,22,4,3
3428,2004,69,4,3
3429,2004,112,4,3
3430,2004,33,4,4
3431,2004,76,4,4
3432,2004,123,4,4
3433,2004,40,4,5
3434,2004,87,4,5
3435,2004,130,4,5
3436,2004,5,4,6
3437,2004,50,4,6
3438,2004,95,4,6
3439,2004,14,4,7
3440,2004,59,4,7
3441,2004,104,4,7
3442,2004,23,4,8
3443,2004,68,4,8
3444,2004,113,4,8
3445,2004,32,4,9
3446,2004,77,4,9
3447,2004,122,4,9
3448,2004,41,4,10
3449,2004,86,4,10
3450,2004,131,4,10
3451,2004,6,4,11
3452,2004,49,4,11
3453,2004,96,4,11
3454,2004,13,4,12
3455,2004,60,4,12
3456,2004,103,4,12
3457,2004,24,4,13
3458,2004,67,4,13
3459,2004,114,4,13
3460,2004,31,4,14
3461,2004,78,4,14
3462,2004,121,4,14
3463,2004,42,4,15
3464,2004,85,4,15
3465,2004,132,4,15
3466,2004,138,4,16
3467,2004,181,4,16
3468,2004,205,4,16
3469,2004,145,4,17
3470,2004,186,4,17
3471,2004,222,4,17
3472,2004,150,4,18
3473,2004,169,4,18
3474,2004,198,4,18
3475,2004,157,4,19
3476,2004,193,4,19
3477,2004,217,4,19
3478,2004,162,4,20
3479,2004,174,4,20
3480,2004,210,4,20
3481,2004,139,4,21
3482,2004,180,4,21
3483,2004,204,4,21
3484,2004,144,4,22
3485,2004,187,4,22
3486,2004,223,4,22
3487,2004,151,4,23
3488,2004,168,4,23
3489,2004,199,4,23
3490,2004,156,4,24
3491,2004,192,4,24
3492,2004,216,4,24
3493,2004,163,4,25
3494,2004,175,4,25
3495,2004,211,4,25
3496,2005,4,6,1
3497,2005,51,6,1
3498,2005,94,6,1
3499,2005,15,6,2
3500,2005,58,6,2
3501,2005,105,6,2
3502,2005,22,6,3
3503,2005,69,6,3
3504,2005,112,6,3
3505,2005,33,6,4
3506,2005,76,6,4
3507,2005,123,6,4
3508,2005,40,6,5
3509,2005,87,6,5
3510,2005,130,6,5
3511,2005,5,6,6
3512,2005,50,6,6
3513,2005,95,6,6
3514,2005,14,6,7
3515,2005,59,6,7
3516,2005,104,6,7
3517,2005,23,6,8
3518,2005,68,6,8
3519,2005,113,6,8
3520,2005,32,6,9
3521,2005,77,6,9
3522,2005,122,6,9
3523,2005,41,6,10
3524,2005,86,6,10
3525,2005,131,6,10
3526,2005,6,6,11
3527,2005,49,6,11
3528,2005,96,6,11
3529,2005,13,6,12
3530,2005,60,6,12
3531,2005,103,6,12
3532,2005,24,6,13
3533,2005,67,6,13
3534,2005,114,6,13
3535,2005,31,6,14
3536,2005,78,6,14
3537,2005,121,6,14
3538,2005,42,6,15
3539,2005,85,6,15
3540,2005,132,6,15
3541,2005,138,6,16
3542,2005,181,6,16
3543,2005,205,6,16
3544,2005,145,6,17
3545,2005,186,6,17
3546,2005,222,6,17
3547,2005,150,6,18
3548,2005,169,6,18
3549,2005,198,6,18
3550,2005,157,6,19
3551,2005,193,6,19
3552,2005,217,6,19
3553,2005,162,6,20
3554,2005,174,6,20
3555,2005,210,6,20
3556,2005,139,6,21
3557,2005,180,6,21
3558,2005,204,6,21
3559,2005,144,6,22
3560,2005,187,6,22
3561,2005,223,6,22
3562,2005,151,6,23
3563,2005,168,6,23
3564,2005,199,6,23
3565,2005,156,6,24
3566,2005,192,6,24
3567,2005,216,6,24
3568,2005,163,6,25
3569,2005,175,6,25
3570,2005,211,6,25
3571,2005,7,5,1
3572,2005,48,5,1
3573,2005,97,5,1
3574,2005,12,5,2
3575,2005,61,5,2
3576,2005,102,5,2
3577,2005,25,5,3
3578,2005,66,5,3
3579,2005,115,5,3
3580,2005,30,5,4
3581,2005,79,5,4
3582,2005,120,5,4
3583,2005,43,5,5
3584,2005,84,5,5
3585,2005,133,5,5
3586,2005,8,5,6
3587,2005,47,5,6
3588,2005,98,5,6
3589,2005,11,5,7
3590,2005,62,5,7
3591,2005,101,5,7
3592,2005,26,5,8
3593,2005,65,5,8
3594,2005,116,5,8
3595,2005,29,5,9
3596,2005,80,5,9
3597,2005,119,5,9
3598,2005,44,5,10
3599,2005,83,5,10
3600,2005,134,5,10
3601,2005,9,5,11
3602,2005,46,5,11
3603,2005,99,5,11
3604,2005,10,5,12
3605,2005,63,5,12
3606,2005,100,5,12
3607,2005,27,5,13
3608,2005,64,5,13
3609,2005,117,5,13
3610,2005,28,5,14
3611,2005,81,5,14
3612,2005,118,5,14
3613,2005,45,5,15
3614,2005,82,5,15
3615,2005,135,5,15
3616,2005,140,5,16
3617,2005,179,5,16
3618,2005,203,5,16
3619,2005,143,5,17
3620,2005,188,5,17
3621,2005,224,5,17
3622,2005,152,5,18
3623,2005,167,5,18
3624,2005,200,5,18
3625,2005,155,5,19
3626,2005,191,5,19
3627,2005,215,5,19
3628,2005,164,5,20
3629,2005,176,5,20
3630,2005,212,5,20
3631,2005,141,5,21
3632,2005,178,5,21
3633,2005,202,5,21
3634,2005,142,5,22
3635,2005,189,5,22
3636,2005,225,5,22
3637,2005,153,5,23
3638,2005,166,5,23
3639,2005,201,5,23
3640,2005,154,5,24
3641,2005,190,5,24
3642,2005,214,5,24
3643,2005,165,5,25
3644,2005,177,5,25
3645,2005,213,5,25
3646,2005,1,4,1
3647,2005,54,4,1
3648,2005,91,4,1
3649,2005,18,4,2
3650,2005,55,4,2
3651,2005,108,4,2
3652,2005,19,4,3
3653,2005,72,4,3
3654,2005,109,4,3
3655,2005,36,4,4
3656,2005,73,4,4
3657,2005,126,4,4
3658,2005,37,4,5
3659,2005,90,4,5
3660,2005,127,4,5
3661,2005,2,4,6
3662,2005,53,4,6
3663,2005,92,4,6
3664,2005,17,4,7
3665,2005,56,4,7
3666,2005,107,4,7
3667,2005,20,4,8
3668,2005,71,4,8
3669,2005,110,4,8
3670,2005,35,4,9
3671,2005,74,4,9
3672,2005,125,4,9
3673,2005,38,4,10
3674,2005,89,4,10
3675,2005,128,4,10
3676,2005,3,4,11
3677,2005,52,4,11
3678,2005,93,4,11
3679,2005,16,4,12
3680,2005,57,4,12
3681,2005,106,4,12
3682,2005,21,4,13
3683,2005,70,4,13
3684,2005,111,4,13
3685,2005,34,4,14
3686,2005,75,4,14
3687,2005,124,4,14
3688,2005,39,4,15
3689,2005,88,4,15
3690,2005,129,4,15
3691,2005,136,4,16
3692,2005,183,4,16
3693,2005,207,4,16
3694,2005,147,4,17
3695,2005,184,4,17
3696,2005,220,4,17
3697,2005,148,4,18
3698,2005,171,4,18
3699,2005,196,4,18
3700,2005,159,4,19
3701,2005,195,4,19
3702,2005,219,4,19
3703,2005,160,4,20
3704,2005,172,4,20
3705,2005,208,4,20
3706,2005,137,4,21
3707,2005,182,4,21
3708,2005,206,4,21
3709,2005,146,4,22
3710,2005,185,4,22
3711,2005,221,4,22
3712,2005,149,4,23
3713,2005,170,4,23
3714,2005,197,4,23
3715,2005,158,4,24
3716,2005,194,4,24
3717,2005,218,4,24
3718,2005,161,4,25
3719,2005,173,4,25
3720,2005,209,4,25
3721,2006,1,6,1
3722,2006,54,6,1
3723,2006,91,6,1
3724,2006,18,6,2
3725,2006,55,6,2
3726,2006,108,6,2
3727,2006,19,6,3
3728,2006,72,6,3
3729,2006,109,6,3
3730,2006,36,6,4
3731,2006,73,6,4
3732,2006,126,6,4
3733,2006,37,6,5
3734,2006,90,6,5
3735,2006,127,6,5
3736,2006,2,6,6
3737,2006,53,6,6
3738,2006,92,6,6
3739,2006,17,6,7
3740,2006,56,6,7
3741,2006,107,6,7
3742,2006,20,6,8
3743,2006,71,6,8
3744,2006,110,6,8
3745,2006,35,6,9
3746,2006,74,6,9
3747,2006,125,6,9
3748,2006,38,6,10
3749,2006,89,6,10
3750,2006,128,6,10
3751,2006,3,6,11
3752,2006,52,6,11
3753,2006,93,6,11
3754,2006,16,6,12
3755,2006,57,6,12
3756,2006,106,6,12
3757,2006,21,6,13
3758,2006,70,6,13
3759,2006,111,6,13
3760,2006,34,6,14
3761,2006,75,6,14
3762,2006,124,6,14
3763,2006,39,6,15
3764,2006,88,6,15
3765,2006,129,6,15
3766,2006,136,6,16
3767,2006,183,6,16
3768,2006,207,6,16
3769,2006,147,6,17
3770,2006,184,6,17
3771,2006,220,6,17
3772,2006,148,6,18
3773,2006,171,6,18
3774,2006,196,6,18
3775,2006,159,6,19
3776,2006,195,6,19
3777,2006,219,6,19
3778,2006,160,6,20
3779,2006,172,6,20
3780,2006,208,6,20
3781,2006,137,6,21
3782,2006,182,6,21
3783,2006,206,6,21
3784,2006,146,6,22
3785,2006,185,6,22
3786,2006,221,6,22
3787,2006,149,6,23
3788,2006,170,6,23
3789,2006,197,6,23
3790,2006,158,6,24
3791,2006,194,6,24
3792,2006,218,6,24
3793,2006,161,6,25
3794,2006,173,6,25
3795,2006,209,6,25
3796,2006,4,5,1
3797,2006,51,5,1
3798,2006,94,5,1
3799,2006,15,5,2
3800,2006,58,5,2
3801,2006,105,5,2
3802,2006,22,5,3
3803,2006,69,5,3
3804,2006,112,5,3
3805,2006,33,5,4
3806,2006,76,5,4
3807,2006,123,5,4
3808,2006,40,5,5
3809,2006,87,5,5
3810,2006,130,5,5
3811,2006,5,5,6
3812,2006,50,5,6
3813,2006,95,5,6
3814,2006,14,5,7
3815,2006,59,5,7
3816,2006,104,5,7
3817,2006,23,5,8
3818,2006,68,5,8
3819,2006,113,5,8
3820,2006,32,5,9
3821,2006,77,5,9
3822,2006,122,5,9
3823,2006,41,5,10
3824,2006,86,5,10
3825,2006,131,5,10
3826,2006,6,5,11
3827,2006,49,5,11
3828,2006,96,5,11
3829,2006,13,5,12
3830,2006,60,5,12
3831,2006,103,5,12
3832,2006,24,5,13
3833,2006,67,5,13
3834,2006,114,5,13
3835,2006,31,5,14
3836,2006,78,5,14
3837,2006,121,5,14
3838,2006,42,5,15
3839,2006,85,5,15
3840,2006,132,5,15
3841,2006,138,5,16
3842,2006,181,5,16
3843,2006,205,5,16
3844,2006,145,5,17
3845,2006,186,5,17
3846,2006,222,5,17
3847,2006,150,5,18
3848,2006,169,5,18
3849,2006,198,5,18
3850,2006,157,5,19
3851,2006,193,5,19
3852,2006,217,5,19
3853,2006,162,5,20
3854,2006,174,5,20
3855,2006,210,5,20
3856,2006,139,5,21
3857,2006,180,5,21
3858,2006,204,5,21
3859,2006,144,5,22
3860,2006,187,5,22
3861,2006,223,5,22
3862,2006,151,5,23
3863,2006,168,5,23
3864,2006,199,5,23
3865,2006,156,5,24
3866,2006,192,5,24
3867,2006,216,5,24
3868,2006,163,5,25
3869,2006,175,5,25
3870,2006,211,5,25
3871,2006,7,4,1
3872,2006,48,4,1
3873,2006,97,4,1
3874,2006,12,4,2
3875,2006,61,4,2
3876,2006,102,4,2
3877,2006,25,4,3
3878,2006,66,4,3
3879,2006,115,4,3
3880,2006,30,4,4
3881,2006,79,4,4
3882,2006,120,4,4
3883,2006,43,4,5
3884,2006,84,4,5
3885,2006,133,4,5
3886,2006,8,4,6
3887,2006,47,4,6
3888,2006,98,4,6
3889,2006,11,4,7
3890,2006,62,4,7
3891,2006,101,4,7
3892,2006,26,4,8
3893,2006,65,4,8
3894,2006,116,4,8
3895,2006,29,4,9
3896,2006,80,4,9
3897,2006,119,4,9
3898,2006,44,4,10
3899,2006,83,4,10
3900,2006,134,4,10
3901,2006,9,4,11
3902,2006,46,4,11
3903,2006,99,4,11
3904,2006,10,4,12
3905,2006,63,4,12
3906,2006,100,4,12
3907,2006,27,4,13
3908,2006,64,4,13
3909,2006,117,4,13
3910,2006,28,4,14
3911,2006,81,4,14
3912,2006,118,4,14
3913,2006,45,4,15
3914,2006,82,4,15
3915,2006,135,4,15
3916,2006,140,4,16
3917,2006,179,4,16
3918,2006,203,4,16
3919,2006,143,4,17
3920,2006,188,4,17
3921,2006,224,4,17
3922,2006,152,4,18
3923,2006,167,4,18
3924,2006,200,4,18
3925,2006,155,4,19
3926,2006,191,4,19
3927,2006,215,4,19
3928,2006,164,4,20
3929,2006,176,4,20
3930,2006,212,4,20
3931,2006,141,4,21
3932,2006,178,4,21
3933,2006,202,4,21
3934,2006,142,4,22
3935,2006,189,4,22
3936,2006,225,4,22
3937,2006,153,4,23
3938,2006,166,4,23
3939,2006,201,4,23
3940,2006,154,4,24
3941,2006,190,4,24
3942,2006,214,4,24
3943,2006,165,4,25
3944,2006,177,4,25
3945,2006,213,4,25
3946,2007,7,6,1
3947,2007,48,6,1
3948,2007,97,6,1
3949,2007,12,6,2
3950,2007,61,6,2
3951,2007,102,6,2
3952,2007,25,6,3
3953,2007,66,6,3
3954,2007,115,6,3
3955,2007,30,6,4
3956,2007,79,6,4
3957,2007,120,6,4
3958,2007,43,6,5
3959,2007,84,6,5
3960,2007,133,6,5
3961,2007,8,6,6
3962,2007,47,6,6
3963,2007,98,6,6
3964,2007,11,6,7
3965,2007,62,6,7
3966,2007,101,6,7
3967,2007,26,6,8
3968,2007,65,6,8
3969,2007,116,6,8
3970,2007,29,6,9
3971,2007,80,6,9
3972,2007,119,6,9
3973,2007,44,6,10
3974,2007,83,6,10
3975,2007,134,6,10
3976,2007,9,6,11
3977,2007,46,6,11
3978,2007,99,6,11
3979,2007,10,6,12
3980,2007,63,6,12
3981,2007,100,6,12
3982,2007,27,6,13
3983,2007,64,6,13
3984,2007,117,6,13
3985,2007,28,6,14
3986,2007,81,6,14
3987,2007,118,6,14
3988,2007,45,6,15
3989,2007,82,6,15
3990,2007,135,6,15
3991,2007,140,6,16
3992,2007,179,6,16
3993,2007,203,6,16
3994,2007,143,6,17
3995,2007,188,6,17
3996,2007,224,6,17
3997,2007,152,6,18
3998,2007,167,6,18
3999,2007,200,6,18
4000,2007,155,6,19
4001,2007,191,6,19
4002,2007,215,6,19
4003,2007,164,6,20
4004,2007,176,6,20
4005,2007,212,6,20
4006,2007,141,6,21
4007,2007,178,6,21
4008,2007,202,6,21
4009,2007,142,6,22
4010,2007,189,6,22
4011,2007,225,6,22
4012,2007,153,6,23
4013,2007,166,6,23
4014,2007,201,6,23
4015,2007,154,6,24
4016,2007,190,6,24
4017,2007,214,6,24
4018,2007,165,6,25
4019,2007,177,6,25
4020,2007,213,6,25
4021,2007,1,5,1
4022,2007,54,5,1
4023,2007,91,5,1
4024,2007,18,5,2
4025,2007,55,5,2
4026,2007,108,5,2
4027,2007,19,5,3
4028,2007,72,5,3
4029,2007,109,5,3
4030,2007,36,5,4
4031,2007,73,5,4
4032,2007,126,5,4
4033,2007,37,5,5
4034,2007,90,5,5
4035,2007,127,5,5
4036,2007,2,5,6
4037,2007,53,5,6
4038,2007,92,5,6
4039,2007,17,5,7
4040,2007,56,5,7
4041,2007,107,5,7
4042,2007,20,5,8
4043,2007,71,5,8
4044,2007,110,5,8
4045,2007,35,5,9
4046,2007,74,5,9
4047,2007,125,5,9
4048,2007,38,5,10
4049,2007,89,5,10
4050,2007,128,5,10
4051,2007,3,5,11
4052,2007,52,5,11
4053,2007,93,5,11
4054,2007,16,5,12
4055,2007,57,5,12
4056,2007,106,5,12
4057,2007,21,5,13
4058,2007,70,5,13
4059,2007,111,5,13
4060,2007,34,5,14
4061,2007,75,5,14
4062,2007,124,5,14
4063,2007,39,5,15
4064,2007,88,5,15
4065,2007,129,5,15
4066,2007,136,5,16
4067,2007,183,5,16
4068,2007,207,5,16
4069,2007,147,5,17
4070,2007,184,5,17
4071,2007,220,5,17
4072,2007,148,5,18
4073,2007,171,5,18
4074,2007,196,5,18
4075,2007,159,5,19
4076,2007,195,5,19
4077,2007,219,5,19
4078,2007,160,5,20
4079,2007,172,5,20
4080,2007,208,5,20
4081,2007,137,5,21
4082,2007,182,5,21
4083,2007,206,5,21
4084,2007,146,5,22
4085,2007,185,5,22
4086,2007,221,5,22
4087,2007,149,5,23
4088,2007,170,5,23
4089,2007,197,5,23
4090,2007,158,5,24
4091,2007,194,5,24
4092,2007,218,5,24
4093,2007,161,5,25
4094,2007,173,5,25
4095,2007,209,5,25
4096,2007,4,4,1
4097,2007,51,4,1
4098,2007,94,4,1
4099,2007,15,4,2
4100,2007,58,4,2
4101,2007,105,4,2
4102,2007,22,4,3
4103,2007,69,4,3
4104,2007,112,4,3
4105,2007,33,4,4
4106,2007,76,4,4
4107,2007,123,4,4
4108,2007,40,4,5
4109,2007,87,4,5
4110,2007,130,4,5
4111,2007,5,4,6
4112,2007,50,4,6
4113,2007,95,4,6
4114,2007,14,4,7
4115,2007,59,4,7
4116,2007,104,4,7
4117,2007,23,4,8
4118,2007,68,4,8
4119,2007,113,4,8
4120,2007,32,4,9
4121,2007,77,4,9
4122,2007,122,4,9
4123,2007,41,4,10
4124,2007,86,4,10
4125,2007,131,4,10
4126,2007,6,4,11
4127,2007,49,4,11
4128,2007,96,4,11
4129,2007,13,4,12
4130,2007,60,4,12
4131,2007,103,4,12
4132,2007,24,4,13
4133,2007,67,4,13
4134,2007,114,4,13
4135,2007,31,4,14
4136,2007,78,4,14
4137,2007,121,4,14
4138,2007,42,4,15
4139,2007,85,4,15
4140,2007,132,4,15
4141,2007,138,4,16
4142,2007,181,4,16
4143,2007,205,4,16
4144,2007,145,4,17
4145,2007,186,4,17
4146,2007,222,4,17
4147,2007,150,4,18
4148,2007,169,4,18
4149,2007,198,4,18
4150,2007,157,4,19
4151,2007,193,4,19
4152,2007,217,4,19
4153,2007,162,4,20
4154,2007,174,4,20
4155,2007,210,4,20
4156,2007,139,4,21
4157,2007,180,4,21
4158,2007,204,4,21
4159,2007,144,4,22
4160,2007,187,4,22
4161,2007,223,4,22
4162,2007,151,4,23
4163,2007,168,4,23
4164,2007,199,4,23
4165,2007,156,4,24
4166,2007,192,4,24
4167,2007,216,4,24
4168,2007,163,4,25
4169,2007,175,4,25
4170,2007,211,4,25
4171,2008,4,6,1
4172,2008,51,6,1
4173,2008,94,6,1
4174,2008,15,6,2
4175,2008,58,6,2
4176,2008,105,6,2
4177,2008,22,6,3
4178,2008,69,6,3
4179,2008,112,6,3
4180,2008,33,6,4
4181,2008,76,6,4
4182,2008,123,6,4
4183,2008,40,6,5
4184,2008,87,6,5
4185,2008,130,6,5
4186,2008,5,6,6
4187,2008,50,6,6
4188,2008,95,6,6
4189,2008,14,6,7
4190,2008,59,6,7
4191,2008,104,6,7
4192,2008,23,6,8
4193,2008,68,6,8
4194,2008,113,6,8
4195,2008,32,6,9
4196,2008,77,6,9
4197,2008,122,6,9
4198,2008,41,6,10
4199,2008,86,6,10
4200,2008,131,6,10
4201,2008,6,6,11
4202,2008,49,6,11
4203,2008,96,6,11
4204,2008,13,6,12
4205,2008,60,6,12
4206,2008,103,6,12
4207,2008,24,6,13
4208,2008,67,6,13
4209,2008,114,6,13
4210,2008,31,6,14
4211,2008,78,6,14
4212,2008,121,6,14
4213,2008,42,6,15
4214,2008,85,6,15
4215,2008,132,6,15
4216,2008,138,6,16
4217,2008,181,6,16
4218,2008,205,6,16
4219,2008,145,6,17
4220,2008,186,6,17
4221,2008,222,6,17
4222,2008,150,6,18
4223,2008,169,6,18
4224,2008,198,6,18
4225,2008,157,6,19
4226,2008,193,6,19
4227,2008,217,6,19
4228,2008,162,6,20
4229,2008,174,6,20
4230,2008,210,6,20
4231,2008,139,6,21
4232,2008,180,6,21
4233,2008,204,6,21
4234,2008,144,6,22
4235,2008,187,6,22
4236,2008,223,6,22
4237,2008,151,6,23
4238,2008,168,6,23
4239,2008,199,6,23
4240,2008,156,6,24
4241,2008,192,6,24
4242,2008,216,6,24
4243,2008,163,6,25
4244,2008,175,6,25
4245,2008,211,6,25
4246,2008,7,5,1
4247,2008,48,5,1
4248,2008,97,5,1
4249,2008,12,5,2
4250,2008,61,5,2
4251,2008,102,5,2
4252,2008,25,5,3
4253,2008,66,5,3
4254,2008,115,5,3
4255,2008,30,5,4
4256,2008,79,5,4
4257,2008,120,5,4
4258,2008,43,5,5
4259,2008,84,5,5
4260,2008,133,5,5
4261,2008,8,5,6
4262,2008,47,5,6
4263,2008,98,5,6
4264,2008,11,5,7
4265,2008,62,5,7
4266,2008,101,5,7
4267,2008,26,5,8
4268,2008,65,5,8
4269,2008,116,5,8
4270,2008,29,5,9
4271,2008,80,5,9
4272,2008,119,5,9
4273,2008,44,5,10
4274,2008,83,5,10
4275,2008,134,5,10
4276,2008,9,5,11
4277,2008,46,5,11
4278,2008,99,5,11
4279,2008,10,5,12
4280,2008,63,5,12
4281,2008,100,5,12
4282,2008,27,5,13
4283,2008,64,5,13
4284,2008,117,5,13
4285,2008,28,5,14
4286,2008,81,5,14
4287,2008,118,5,14
4288,2008,45,5,15
4289,2008,82,5,15
4290,2008,135,5,15
4291,2008,140,5,16
4292,2008,179,5,16
4293,2008,203,5,16
